column_name,column_type,column_description,sample_value,ref_key
day_of_crash,NUMBER,,"[3, 6, 19]",
underride_override,NUMBER,,[0],
cargo_body_type_name,TEXT,,"[""Not Applicable""]",
pre_event_movement_prior_to_recognition_of_critical_event,NUMBER,,"[15, 1, 6]",
driver_presence,TEXT,,"[""Yes""]",
vehicle_make,NUMBER,,"[2, 7, 12]",
attempted_avoidance_maneuver_name,TEXT,,"[""Unknown"", ""No Avoidance Maneuver"", ""Steering Left""]",
vin_character_10,TEXT,,"[""5"", ""C"", ""6""]",
roadway_surface_type,TEXT,,"[""Blacktop, Bituminous, or Asphalt""]",
bus_use,TEXT,,"[""Not a Bus""]",
year_of_last_crash_suspension_or_conviction,NUMBER,,"[2015, 2010, 2014]",
drivers_zip_code,NUMBER,,"[22303, 89107, 81625]",
related_factors_driver_level_1,NUMBER,,"[27, 91, 8]",
most_harmful_event,NUMBER,,"[12, 1, 30]",
vehicle_model_year,NUMBER,,"[2005, 2012, 2006]",
mcid_identification_number,TEXT,,"[""000000000""]",
special_use,NUMBER,,[0],
crash_type,NUMBER,,"[47, 86, 8]",
vehicle_removal,TEXT,,"[""Towed Due to Disabling Damage""]",
crash_type_name,TEXT,,"[""SAME TRAFFICWAY, SAME DIRECTION, CONFIGURATION F: SIDESWIPE/ANGLE, Changing Lanes to the Left"", ""INTERSECTING PATHS (VEHICLE DAMAGE), CONFIGURATION L: STRAIGHT PATHS, Striking from the Right"", ""SINGLE DRIVER, CONFIGURATION B: LEFT ROADSIDE DEPARTURE, Avoid Collision With Vehicle, Pedestrian, Animal""]",
jackknife,TEXT,,"[""Not an Articulated Vehicle""]",
related_factors_vehicle_level_1,NUMBER,,[0],
traffic_control_device_functioning,TEXT,,"[""No Controls"", ""Device Functioning Properly""]",
consecutive_number,NUMBER,,"[240247, 320119, 80255]",
timestamp_of_crash,NUMBER,,"[1441302360000000, 1423235580000000, 1437333900000000]",
body_type_name,TEXT,,"[""Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”)"", ""2-Door Sedan/Hardtop/Coupe"", ""Standard Pickup""]",
special_use_name,TEXT,,"[""No Special Use""]",
hazardous_material_class_number,NUMBER,,[0],
hit_and_run,TEXT,,"[""No""]",
vehicle_make_name,TEXT,,"[""Jeep/Kaiser-Jeep/Willys Jeep"", ""Dodge"", ""Ford""]",
previous_recorded_suspensions_and_revocations,NUMBER,,"[0, 5]",
initial_contact_point,NUMBER,,"[12, 0]",
mcid_issuing_authority,NUMBER,,[0],
make_model_combined,NUMBER,,"[2405, 7028, 7482]",
hazardous_material_identification_number,NUMBER,,[0],
related_factors_driver_level_3,NUMBER,,"[26, 36, 74]",
critical_event_precrash_name,TEXT,,"[""Over the Lane Line on Left Side of Travel Lane"", ""Crossing Over (Passing Through) Intersection"", ""Traveling Too Fast For Conditions""]",
hour_of_crash,NUMBER,,"[17, 15, 19]",
attempted_avoidance_maneuver,NUMBER,,"[99, 1, 6]",
vin_character_6,TEXT,,"[""4"", ""Y"", ""2""]",
unit_type,TEXT,,"[""Motor Vehicle in Transport (Inside or Outside the Trafficway)""]",
driver_drinking,TEXT,,"[""Drinking"", ""No Drinking""]",
fire_occurrence,TEXT,,"[""No or Not Reported""]",
vin_character_12,TEXT,,"[""6"", ""2"", ""1""]",
manner_of_collision,NUMBER,,"[6, 0]",
extent_of_damage,TEXT,,"[""Disabling Damage""]",
rollover,TEXT,,"[""No Rollover"", ""Rollover, Untripped""]",
vin_character_4,TEXT,,"[""G"", ""C"", ""K""]",
vehicle_configuration_name,TEXT,,"[""Not Applicable""]",
roadway_alignment,TEXT,,"[""Straight"", ""Curve Right""]",
driver_height,NUMBER,,"[66, 72, 71]",
travel_speed,NUMBER,,"[998, 94, 86]",
related_factors_vehicle_level_2,NUMBER,,[0],
previous_dwi_convictions,NUMBER,,[0],
vehicle_trailing,TEXT,,"[""No Trailing Unit""]",
emergency_motor_vehicle_use,TEXT,,"[""Not Applicable""]",
related_factors_driver_level_4,NUMBER,,"[58, 39, 91]",
pre_impact_stability,TEXT,,"[""Precrash Stability Unknown"", ""Tracking"", ""Skidding Laterally – Clockwise Rotation""]",
hazardous_material_involvement,TEXT,,"[""No""]",
roadway_surface_condition,NUMBER,,"[2, 1]",
vin_character_1,TEXT,,"[""1"", ""2"", ""3""]",
vin_character_5,TEXT,,"[""L"", ""D"", ""S""]",
year_of_first_crash_suspension_or_conviction,NUMBER,,"[2011, 2010, 2012]",
traffic_control_device,NUMBER,,"[0, 2, 20]",
driver_weight,NUMBER,,"[180, 190, 160]",
compliance_with_cdl_endorsements,TEXT,,"[""No Endorsements Required For This Vehicle""]",
vin_character_11,TEXT,,"[""W"", ""H"", ""G""]",
minute_of_crash,NUMBER,,"[46, 13, 25]",
roadway_surface_condition_name,TEXT,,"[""Wet"", ""Dry""]",
month_of_first_crash_suspension_or_conviction,NUMBER,,"[12, 11, 7]",
vehicle_number,NUMBER,,[1],
registration_state,NUMBER,,"[51, 32, 8]",
previous_recorded_crashes,NUMBER,,[0],
vin_character_8,TEXT,,"[""K"", ""G"", ""C""]",
speed_limit,NUMBER,,"[55, 45, 35]",
number_of_motor_vehicles_in_transport_mvit,NUMBER,,"[3, 9, 1]",
vehicle_model,NUMBER,,"[405, 28, 482]",
month_of_crash,NUMBER,,"[9, 2, 7]",
fatalities_in_vehicle,NUMBER,,"[1, 0]",
speeding_related,TEXT,,"[""Yes, Too Fast for Conditions"", ""Yes, Exceeded Speed Limit""]",
vin_character_9,TEXT,,"[""2"", ""1"", ""5""]",
registration_state_name,TEXT,,"[""Virginia"", ""Nevada"", ""Colorado""]",
non_cdl_license_type,TEXT,,"[""Full Driver License""]",
motor_carrier_identification_number_mcid,TEXT,,"[""00000000000""]",
first_harmful_event_name,TEXT,,"[""Motor Vehicle in Transport"", ""Rollover/Overturn"", ""Other Non-Collision""]",
related_factors_driver_level_2,NUMBER,,"[36, 37, 39]",
previous_speeding_convictions,NUMBER,,"[0, 2]",
location_of_rollover,TEXT,,"[""No Rollover"", ""On Roadside""]",
vehicle_configuration,NUMBER,,[0],
state_number,NUMBER,,"[24, 32, 8]",
vin_character_3,TEXT,,"[""4"", ""3"", ""7""]",
critical_event_precrash,NUMBER,,"[10, 17, 6]",
release_of_hazardous_material_from_the_cargo_compartment,TEXT,,"[""Not Applicable""]",
commercial_motor_vehicle_license_status,NUMBER,,[0],
compliance_with_license_restrictions,NUMBER,,"[0, 2]",
month_of_last_crash_suspension_or_conviction,NUMBER,,"[8, 11, 10]",
total_lanes_in_roadway,NUMBER,,"[4, 5, 2]",
number_of_occupants,NUMBER,,"[1, 2]",
body_type,NUMBER,,"[14, 2, 31]",
vin_character_2,TEXT,,"[""J"", ""C"", ""D""]",
non_cdl_license_status,NUMBER,,"[2, 9, 6]",
first_harmful_event,NUMBER,,"[12, 1, 7]",
cargo_body_type,NUMBER,,[0],
gross_vehicle_weight_rating,TEXT,,"[""Not Applicable""]",
vehicle_identification_number_vin,TEXT,,"[""1J4GL48K25W6"", ""2C3CDYAG1CH2"", ""3D7KS29C56G1""]",
pre_impact_location,NUMBER,,"[2, 1, 4]",
drivers_license_state,NUMBER,,"[51, 32, 8]",
license_compliance_with_class_of_vehicle,TEXT,,"[""No Valid License for This Class Vehicle"", ""Valid License for This Class Vehicle""]",
registered_vehicle_owner,NUMBER,,"[1, 2]",
trafficway_description,TEXT,,"[""Two-Way, Divided, Positive Median Barrier"", ""Two-Way, Divided, Unprotected (Painted > One-Way Trafficway Feet) Median"", ""Two-Way, Not Divided""]",
hazardous_material_placard,NUMBER,,[0],
roadway_grade,TEXT,,"[""Level"", ""Uphill""]",
previous_other_moving_violation_convictions,NUMBER,,"[3, 2, 1]",
vin_character_7,TEXT,,"[""8"", ""A"", ""9""]",
registered_vehicle_owner_name,TEXT,,"[""Driver (of This Vehicle) Was Registered Owner"", ""Driver (of This Vehicle) Not Registered Owner (Other Private Owner)""]",
