column_name,column_type,column_description,sample_value,ref_key
crash_location_bicycle,TEXT,,"[""3""]",
marked_crosswalk_present,TEXT,,"[""0""]",
crash_type_bicycle,NUMBER,,"[231, 232, 129]",
motorist_maneuver_name,TEXT,,"[""Not a Pedestrian""]",
motorist_maneuver,TEXT,,"[""7""]",
bicyclist_initial_direction_of_travel_name,TEXT,,"[""With Traffic"", ""Not applicable""]",
marked_crosswalk_present_name,TEXT,,"[""None Noted""]",
crash_group_pedestrian,NUMBER,,[0],
consecutive_number,NUMBER,,"[10665, 10831, 40093]",
pedestrian_scenario,TEXT,,"[""7""]",
age_name,TEXT,,"[""25 Years"", ""59 Years"", ""81 Years""]",
crash_group_bicycle,NUMBER,,"[230, 110]",
crash_location_bicycle_name,TEXT,,"[""Not At Intersection""]",
state_number,NUMBER,,"[1, 4]",
crash_type_pedestrian,NUMBER,,[0],
crash_type_pedestrian_name,TEXT,,"[""Not a Pedestrian""]",
crash_location_pedestrian_name,TEXT,,"[""Not a Pedestrian""]",
crash_group_bicycle_name,TEXT,,"[""Motorist Overtaking Bicyclist"", ""Loss of Control / Turning Error""]",
pedestrian_position,TEXT,,"[""77""]",
pedestrian_initial_direction_of_travel_name,TEXT,,"[""Not a Pedestrian""]",
school_zone_name,TEXT,,"[""None Noted""]",
pedestrian_initial_direction_of_travel,TEXT,,"[""7""]",
intersection_leg,TEXT,,"[""7""]",
school_zone,TEXT,,"[""0""]",
pedestrian_scenario_name,TEXT,,"[""Not a Pedestrian""]",
intersection_leg_name,TEXT,,"[""Not a Pedestrian""]",
bicyclist_position,TEXT,,"[""1"", ""2""]",
sex_name,TEXT,,"[""Male"", ""Female""]",
person_number,NUMBER,,[1],
sidewalk_present_name,TEXT,,"[""None Noted"", ""Yes""]",
age,NUMBER,,"[25, 59, 81]",
sex,TEXT,,"[""1"", ""2""]",
crash_group_pedestrian_name,TEXT,,"[""Not a Pedestrian""]",
pedestrian_position_name,TEXT,,"[""Not a Pedestrian""]",
vehicle_number,NUMBER,,[0],
crash_type_bicycle_name,TEXT,,"[""Motorist Overtaking - Undetected Bicyclist"", ""Motorist Overtaking - Misjudged Space"", ""Bicyclist Lost Control - Other / Unknown""]",
sidewalk_present,TEXT,,"[""0"", ""1""]",
bicyclist_initial_direction_of_travel,TEXT,,"[""1"", ""3""]",
person_type,NUMBER,,[6],
motorist_initial_direction_of_travel_name,TEXT,,"[""Not a Pedestrian""]",
person_type_name,TEXT,,"[""Bicyclist""]",
state_name,TEXT,,"[""Alabama"", ""Arizona""]",
bicyclist_position_name,TEXT,,"[""Travel Lane"", ""Bicycle Lane / Paved Shoulder / Parking Lane""]",
crash_location_pedestrian,TEXT,,"[""7""]",
motorist_initial_direction_of_travel,TEXT,,"[""7""]",
