column_name,column_type,column_description,sample_value,ref_key
area_of_impact_this_vehicle,NUMBER,,[0],
area_of_impact_other_vehicle,NUMBER,,[77],
vehicle_number,NUMBER,,"[1, 7, 2]",
sequence_of_events_name,TEXT,,"[""Rollover/Overturn""]",
event_number,NUMBER,,"[12, 10, 13]",
sequence_of_events,NUMBER,,[1],
vehicle_number_other_vehicle,NUMBER,,[9999],
consecutive_number,NUMBER,,"[40140, 40594, 50025]",
state_name,TEXT,,"[""Arizona"", ""Arkansas"", ""California""]",
area_of_impact_this_vehicle_name,TEXT,,"[""Non-Collision""]",
area_of_impact_other_vehicle_name,TEXT,,"[""Not a Motor Vehicle""]",
state_number,NUMBER,,"[4, 5, 6]",
vehicle_number_other_vehicle_name,TEXT,,"[""Not a Motor Vehicle""]",
vehicle_event_number,TEXT,,"[""12"", ""10"", ""4""]",
vehicle_number_this_vehicle,NUMBER,,"[1, 7, 2]",
