column_name,column_type,column_description,sample_value,ref_key
tip_amount,FLOAT,Tip amount. This field is automatically populated for credit card tips. Cash tips are not included.,[1.86],
pickup_latitude,FLOAT,,"[40.748759, 40.774357, 40.735698]",
payment_type,TEXT,A numeric code signifying how the passenger paid for the trip. 1= Credit card 2= Cash 3= No charge 4= Dispute 5= Unknown 6= Voided trip,"[""CRD""]",
total_amount,FLOAT,The total amount charged to passengers. Does not include cash tips.,[8.06],
pickup_datetime,NUMBER,The date and time when the meter was engaged,"[1323951368000000, 1322913705000000, 1312554033000000]",
dropoff_latitude,FLOAT,,"[40.746492, 40.787647, 40.73954]",
passenger_count,NUMBER,The number of passengers in the vehicle. This is a driver-entered value.,"[2, 1]",
trip_distance,FLOAT,The elapsed trip distance in miles reported by the taximeter.,"[0.7, 1.2, 0.9]",
extra,FLOAT,"Miscellaneous extras and surcharges. Currently, this only includes the $0.50 and $1 rush hour and overnight charges",[0.0],
tolls_amount,FLOAT,Total amount of all tolls paid in trip.,[0.0],
dropoff_datetime,NUMBER,The date and time when the meter was disengaged,"[1323951782000000, 1322914054000000, 1312554481000000]",
imp_surcharge,FLOAT,$0.30 improvement surcharge assessed on hailed trips at the flag drop. The improvement surcharge began being levied in 2015.,[],
dropoff_longitude,FLOAT,,"[-73.995239, -73.953003, -73.980793]",
rate_code,NUMBER,The final rate code in effect at the end of the trip. 1= Standard rate 2=JFK 3=Newark 4=Nassau or Westchester 5=Negotiated fare 6=Group ride,[1],
mta_tax,FLOAT,$0.50 MTA tax that is automatically triggered based on the metered rate in use,[0.5],
vendor_id,TEXT,"A code indicating the LPEP provider that provided the record. 1= Creative Mobile Technologies, LLC; 2= VeriFone Inc.","[""CMT""]",
store_and_fwd_flag,TEXT,"This flag indicates whether the trip record was held in vehicle memory before sending to the vendor, aka 'store and forward,' because the vehicle did not have a connection to the server. Y= store and forward trip N= not a store and forward trip","[""N""]",
pickup_longitude,FLOAT,,"[-74.006926, -73.951255, -73.989557]",
fare_amount,FLOAT,The time-and-distance fare calculated by the meter,[5.7],
