column_name,column_type,column_description,sample_value,ref_key
boro_ct,NUMBER,This is the boro_ct identifyer for the census tract that the tree point falls into.,[4121500],
health,TEXT,Indicates the user's perception of tree health.,"[""Fair"", ""Good""]",
st_assem,NUMBER,State Assembly District in which tree point is located,[25],
boroname,TEXT,Name of borough in which tree point is located,"[""Queens""]",
st_senate,NUMBER,State Senate District in which tree point is located,[16],
root_other,TEXT,Indicates the presence of other root problems,"[""No""]",
problems,TEXT,,"[""None""]",
y_sp,FLOAT,"Y coordinate, in state plane. Units are feet","[208826.3262, 209471.9164, 209663.0354]",
borocode,NUMBER,Code for borough in which tree point is located,[4],
longitude,FLOAT,"Longitude of point, in decimal degrees","[-73.81134213, -73.8134374, -73.8129415]",
trunk_wire,TEXT,Indicates the presence of a trunk problem caused by wires or rope wrapped around the trunk,"[""No""]",
nta_name,TEXT,This is the NTA name corresponding to the neighborhood tabulation area from the 2010 US Census that the tree point falls into.,"[""Queensboro Hill""]",
tree_id,NUMBER,Unique identification number for each tree point,"[333724, 338614, 334946]",
stump_diam,NUMBER,"Diameter of stump measured through the center, rounded to the nearest inch.",[0],
x_sp,FLOAT,"X coordinate, in state plane. Units are feet.","[1036530.017, 1035948.008, 1036085.018]",
block_id,NUMBER,Identifier linking each tree to the block in the blockface table/shapefile that it is mapped on.,"[310728, 310867, 310830]",
state,TEXT,All features given value 'New York',"[""New York""]",
brch_other,TEXT,Indicates the presence of other branch problems,"[""No""]",
zip_city,TEXT,City as derived from zipcode. This is often (but not always) the same as borough.,"[""Flushing""]",
cncldist,NUMBER,Council district in which tree point is located,[20],
cb_num,NUMBER,Community board in which tree point is located,[407],
user_type,TEXT,This field describes the category of user who collected this tree point's data.,"[""NYC Parks Staff""]",
address,TEXT,Nearest estimated address to tree,"[""59-030 157 STREET"", ""154-029 58 ROAD"", ""58-003 155 STREET""]",
trnk_light,TEXT,Indicates the presence of a trunk problem caused by lighting installed on the tree,"[""No""]",
zipcode,NUMBER,Five-digit zipcode in which tree is located,[11355],
spc_common,TEXT,"Common name for species, e.g. ""red maple""","[""American linden"", ""Callery pear"", ""London planetree""]",
root_grate,TEXT,Indicates the presence of a root problem caused by metal grates in tree bed,"[""No""]",
brch_shoe,TEXT,Indicates the presence of a branch problem caused by sneakers in the branches,"[""No""]",
nta,TEXT,This is the NTA Code corresponding to the neighborhood tabulation area from the 2010 US Census that the tree point falls into.,"[""QN62""]",
spc_latin,TEXT,"Scientific name for species, e.g. ""Acer rubrum""","[""Tilia americana"", ""Pyrus calleryana"", ""Platanus x acerifolia""]",
status,TEXT,"Indicates whether the tree is alive, standing dead, or a stump.","[""Alive""]",
guards,TEXT,"Indicates whether a guard is present, and if the user felt it was a helpful or harmful guard. Not recorded for dead trees and stumps","[""None""]",
steward,TEXT,Indicates the number of unique signs of stewardship observed for this tree. Not recorded for stumps or dead trees.,"[""None""]",
root_stone,TEXT,Indicates the presence of a root problem caused by paving stones in tree bed,"[""No""]",
sidewalk,TEXT,"Indicates whether one of the sidewalk flags immediately adjacent to the tree was damaged, cracked, or lifted. Not recorded for dead trees and stumps.","[""NoDamage"", ""Damage""]",
created_at,DATE,The date tree points were collected in the census software,"[""2015-10-15"", ""2015-10-16""]",
curb_loc,TEXT,Location of tree bed in relationship to the curb; trees are either along the curb (OnCurb) or offset from the curb (OffsetFromCurb),"[""OnCurb""]",
latitude,FLOAT,"Latitude of point, in decimal degrees","[40.73970209, 40.74147749, 40.74200126]",
tree_dbh,NUMBER,"Diameter of the tree, measured at approximately 54"" / 137cm above the ground.","[22, 6, 18]",
brch_light,TEXT,Indicates the presence of a branch problem caused by lights (usually string lights) or wires in the branches,"[""No""]",
trnk_other,TEXT,Indicates the presence of other trunk problems,"[""No""]",
