column_name,column_type,column_description,sample_value,ref_key
start_station_name,TEXT,Start Station Name,"[""E 6 St & Avenue D""]",
start_station_id,NUMBER,Start Station ID,[411],
gender,TEXT,"Gender (unknown, male, female)","[""female"", ""male"", ""unknown""]",
tripduration,NUMBER,Trip Duration (in seconds),"[1354, 641, 609]",
end_station_name,TEXT,End Station Name,"[""Market St & Cherry St""]",
stoptime,NUMBER,"Stop Time, in NYC local time.","[1440706878000000, 1415225823000000, 1414230950000000]",
start_station_latitude,FLOAT,Start Station Latitude,[40.72228087],
usertype,TEXT,"User Type (Customer = 24-hour pass or 7-day pass user, Subscriber = Annual Member)","[""Subscriber"", ""Customer""]",
end_station_id,NUMBER,End Station ID,[408],
birth_year,NUMBER,Year of Birth,"[1984.0, 1978.0, 1981.0]",
starttime,NUMBER,"Start Time, in NYC local time.","[1440705524000000, 1415225182000000, 1414230341000000]",
end_station_longitude,FLOAT,End Station Longitude,[-73.99400398],
start_station_longitude,FLOAT,Start Station Longitude,[-73.97668709],
end_station_latitude,FLOAT,End Station Latitude,[40.71076228],
bikeid,NUMBER,Bike ID,"[23311, 20590, 18890]",
