column_name,column_type,column_description,sample_value,ref_key
vehicle_number_other_vehicle,NUMBER,,[1],
event_number,NUMBER,,"[1, 2]",
area_of_impact_other_vehicle_name,TEXT,,"[""Clock Points"", ""Undercarriage""]",
area_of_impact_this_vehicle,NUMBER,,[13],
state_number,NUMBER,,"[1, 12, 42]",
sequence_of_events_name,TEXT,,"[""Motor Vehicle in Transport""]",
consecutive_number,NUMBER,,"[10675, 120625, 420306]",
area_of_impact_this_vehicle_name,TEXT,,"[""Top""]",
vehicle_number_this_vehicle,NUMBER,,[2],
sequence_of_events,NUMBER,,[12],
area_of_impact_other_vehicle,NUMBER,,"[9, 7, 14]",
