column_name,column_type,column_description,sample_value,ref_key
vehicle_make_name,TEXT,,"[""Chevrolet"", ""Kenworth"", ""Honda""]",
fire_occurrence,TEXT,,"[""Yes"", ""No or Not Reported""]",
drug_test_type1,TEXT,,"[""Both Blood and Urine Tests"", ""Urine Test""]",
state_number,NUMBER,,"[21, 38, 8]",
sex,TEXT,,"[""Female"", ""Male""]",
indication_of_misuse_of_restraint_system_helmet,TEXT,,"[""No""]",
police_reported_drug_involvement,TEXT,,"[""No (Drugs Not Involved)"", ""Not Reported"", ""Unknown (Police Reported)""]",
drug_test_type4_name,TEXT,,"[""Stimulant*"", ""Cannabinoid*""]",
hour_of_death,NUMBER,,"[18, 15, 23]",
related_factors_person_level3,NUMBER,,[0],
number_of_motor_vehicle_striking_non_motorist,NUMBER,,[0],
lag_hours,NUMBER,,[0],
special_use_name,TEXT,,"[""No Special Use""]",
hispanic_origin,NUMBER,,"[7, 6]",
month_of_death,NUMBER,,"[12, 9, 4]",
initial_contact_point_name,TEXT,,"[""Clock points"", ""Non-Collision""]",
ejection_name,TEXT,,"[""Not Ejected""]",
month_of_crash,NUMBER,,"[12, 9, 4]",
number_of_motor_vehicles_in_transport_mvit,NUMBER,,[1],
hispanic_origin_name,TEXT,,"[""Non-Hispanic"", ""Hispanic, Origin Not Specified or Other Origin""]",
county,NUMBER,,"[187, 89, 123]",
transported_to_first_treatment_facility,NUMBER,,[0],
died_at_scene_en_route,TEXT,,"[""Died at Scene""]",
air_bag_deployed_name,TEXT,,"[""Not Deployed""]",
initial_contact_point,NUMBER,,"[12, 0, 11]",
functional_system,TEXT,,"[""5"", ""7"", ""4""]",
extrication,TEXT,,"[""Extricated"", ""Not Extricated/Not Applicable""]",
fatal_injury_at_work,TEXT,,"[""No (The Injury Was Not At Work)"", ""Yes (The Injury Was At Work)""]",
person_type,NUMBER,,[1],
year_of_death,NUMBER,,[2016],
emergency_motor_vehicle_use,TEXT,,"[""Not Applicable""]",
alcohol_test_status2,TEXT,,"[""Blood Test""]",
non_motorist_location_at_time_of_crash_name,TEXT,,"[""Occupant of a Motor Vehicle (Includes Railway Train Occupants\nSince 2006)""]",
first_harmful_event_name,TEXT,,"[""Tree (Standing Only)"", ""Rollover/Overturn"", ""Ditch""]",
person_number,NUMBER,,[1],
race,NUMBER,,"[97, 1]",
transported_to_first_treatment_facility_name,TEXT,,"[""Not Transported""]",
method_of_drug_determination_by_police,TEXT,,"[""Not Reported"", ""Other""]",
