original_column_name,column_name,column_description,data_format,value_description
acct_anchor,,TEXT. Account reference. PK. FK to accounts.,text,
HandleMask,,"TEXT. Masked handle of the user. Possible values: Natural, Random, Sequential, Template.",text,
usrn_Ent,,REAL. User entry value. Example: 0.835.,real,
USR_LEN,,BIGINT. Length of the username. Example: 13.,bigint,
UsrPtn,,"TEXT. User pattern description. Possible values: AlphaNum, Generated, Meaningful, Random.",text,
DispChg,,BIGINT. Displacement change value. **NULL means displacement change not recorded.**. Example: 8.0.,bigint,
pic_form,,"TEXT. Picture format. **NULL means picture format not specified.**. Possible values: AI Generated, Celebrity, Real, Stock.",text,
PicScore,,REAL. Profile picture score. Example: 0.772.,real,
BIO_L,,BIGINT. Length of bio information. Example: 118.0.,bigint,
BioLang,,"TEXT. Bio language type. Possible values: en, mixed, multiple, unknown.",text,
BioLinks,,"BIGINT. Number of bio links. Possible values: 0, 1, 2, 3, 4, 5.",bigint,
BioKwHit,,"TEXT. Bio keyword hits. **NULL means bio keyword hits not counted.**. Possible values: Normal, Promo, Spam, Suspicious.",text,
LocFlag,,"TEXT. Location flag status. Possible values: Fake, Multiple, No, Yes.",text,
LOC_MOV,,BIGINT. Location movement count. Example: 2.,bigint,
mail_dom,,"TEXT. Email domain. Possible values: Custom, Disposable, Free, Unknown.",text,
TelState,,"TEXT. Telephone state. **NULL means telephone state not recorded.**. Possible values: Invalid, VOIP, Valid.",text,
