column_name,column_type,column_description,sample_value,ref_key
type,TEXT,"Description of the data, e.g. clinical_supplement, aligned_reads","[""legacy""]",
version,TEXT,Data version,"[""None""]",
baseid,TEXT,"UUID that all versions of the data (in other words, all GUIDs) point to","[""4454290e-eb3b-4645-bcb5-db5dd09e4b0f"", ""3654e095-622a-4d83-847a-338aad1aa3cf"", ""1e11a90b-9566-4856-982e-72d8340db432""]",
url,TEXT,AWS file location,"[""s3://s3-external-1.amazonaws.com/gdcbackup/9a33172f-aeea-4b7d-9605-0c60d7872cea"", ""s3://s3-external-1.amazonaws.com/gdcbackup/e41c6c5e-1528-4d31-99cf-09e366389dae"", ""s3://s3-external-1.amazonaws.com/gdcbackup/e700b60e-ef21-45ae-aced-5b5b4f398e61""]",
md5,TEXT,128-bit hash value expressed as a 32 digit hexadecimal number (in lower case) used as a file's digital fingerprint,"[""cc7c7d4f99915b9fb2bbae09d5c4600b"", ""f8208f1719abdeeacb359d69cd9e24ec"", ""f1cccf792f20746572ab4315635f516d""]",
id,TEXT,File UUID,"[""9a33172f-aeea-4b7d-9605-0c60d7872cea"", ""e41c6c5e-1528-4d31-99cf-09e366389dae"", ""e700b60e-ef21-45ae-aced-5b5b4f398e61""]",
release,FLOAT,Associated GDC Release Number,[],
acl,TEXT,"Access Control List -- if access is controlled, this field contains the dbGaP accession, eg phs000179","[""[u'phs000178']""]",
deletereason,TEXT,Reason for removal from the GDC,[],
project_id,TEXT,"ID of the Project -- e.g. TCGA-BRCA, TARGET-AML, etc.","[""TCGA-UCEC""]",
state,TEXT,File state -- either submitted or released,"[""released""]",
file_name,TEXT,Name of file at the GDC,"[""UNCID_2209891.71679725-d65f-47d4-b851-e4467f9d3f62.110420_UNC6-RDR300211_00096_FC_634WMAAXX_2.tar.gz"", ""TCGA-A5-A1OK-01A-11R-A14L-13_mirna.bam"", ""f1cccf792f20746572ab4315635f516d.bam""]",
size,NUMBER,File size,"[2253594209, 248661243, 7761250315]",
