column_name,column_type,column_description,sample_value,ref_key
acl,TEXT,"Access Control List -- if access is controlled, this field contains the dbGaP accession, eg phs000179","[""[u'phs000178']"", ""[u'open']""]",
id,TEXT,File UUID,"[""f0fecb1a-ef4f-4479-82f7-552e7a15294a"", ""5c640243-27ab-489e-9694-5e284db5587c"", ""6c19ca27-7658-41d9-b8c9-b892f9fa8c95""]",
type,TEXT,"Description of the data, e.g. clinical_supplement, aligned_reads","[""legacy""]",
url,TEXT,AWS file location,"[""s3://s3-external-1.amazonaws.com/gdcbackup/f0fecb1a-ef4f-4479-82f7-552e7a15294a"", ""s3://s3-external-1.amazonaws.com/gdcbackup/5c640243-27ab-489e-9694-5e284db5587c"", ""s3://s3-external-1.amazonaws.com/gdcbackup/6c19ca27-7658-41d9-b8c9-b892f9fa8c95""]",
md5,TEXT,128-bit hash value expressed as a 32 digit hexadecimal number (in lower case) used as a file's digital fingerprint,"[""1a1b6999c740fc3e4e74fb2d22757349"", ""05aebe2395789288452014c6aa76e663"", ""d5cd792e9eee2e6ca824ec51b7ce308c""]",
version,TEXT,Data version,"[""None""]",
release,FLOAT,Associated GDC Release Number,[],
state,TEXT,File state -- either submitted or released,"[""released""]",
size,NUMBER,File size,"[65971825, 1814, 1627]",
deletereason,TEXT,Reason for removal from the GDC,"[""redacted""]",
file_name,TEXT,Name of file at the GDC,"[""0658.CEL"", ""README_DCC.txt""]",
baseid,TEXT,"UUID that all versions of the data (in other words, all GUIDs) point to","[""7021b430-d679-4942-b538-ecefc1c17e9b"", ""69e84944-537d-47d0-b963-a15d56130f95"", ""2173bae1-317e-491a-a90f-45a2c2d705c6""]",
project_id,TEXT,"ID of the Project -- e.g. TCGA-BRCA, TARGET-AML, etc.","[""TCGA-GBM""]",
