column_name,column_type,column_description,sample_value,ref_key
archive__revision,NUMBER,Archive revision number,[5],
cases__project__dbgap_accession_number,TEXT,DbGaP accession number for the project,[],
metadata_files__type,TEXT,"Type of metadata file, eg mage-tab","[""magetab""]",
associated_entities__case_id,TEXT,Associated Case ID,"[""18d21132-a795-4551-83ba-66483de423a2"", ""378f7ea2-86b4-4072-80b8-e12d67193106"", ""18e0e996-8f23-4f53-94a5-dde38b550863""]",
cases__case_id,TEXT,Associated entity case UUID,"[""18d21132-a795-4551-83ba-66483de423a2"", ""378f7ea2-86b4-4072-80b8-e12d67193106"", ""18e0e996-8f23-4f53-94a5-dde38b550863""]",
file_name,TEXT,Name of file at the GDC,"[""US82800149_251976010697_S01_GE2-v5_10_Apr08.txt_lmean.out.logratio.gene.tcga_level3.data.txt"", ""US82800149_251976010376_S01_GE2-v5_10_Apr08.txt_lmean.out.logratio.gene.tcga_level3.data.txt"", ""US82800149_251976010511_S01_GE2-v5_10_Apr08.txt_lmean.out.logratio.gene.tcga_level3.data.txt""]",
cases__project__disease_type,TEXT,Project Disease Type,"[""Ovarian Serous Cystadenocarcinoma""]",
metadata_files__file_size,TEXT,Size of metadata file,[],
associated_entities__entity_id,TEXT,Associated entity UUID,"[""32da1e4a-e138-49a4-9a62-75500fd8eae9"", ""e6fb5537-3e0c-4d11-bdbc-01068b97a748"", ""dd38e9b6-346d-414a-90ec-4d8235a13ae6""]",
data_format,TEXT,"File format of the underlying data, eg BCR XML, BAM","[""TXT""]",
data_category,TEXT,"Category description of the underlying data, eg Clinical, Raw Sequencing Data, Simple Nucleotide Variation, Transcriptome Profiling  , etc","[""Gene expression""]",
state,TEXT,File state -- either submitted or released,"[""live""]",
dbName,TEXT,"Referring to the default/main database at the GDC. In this table, this field is always legacy.","[""legacy""]",
metadata_files__file_name,TEXT,Name of GDC metadata file,"[""unc.edu_OV.AgilentG4502A_07_3.mage-tab.1.7.0.tar.gz""]",
type,TEXT,"Description of the data, e.g. clinical_supplement, aligned_reads","[""file""]",
center__center_type,TEXT,Type classification of the center,"[""CGCC""]",
