column_name,column_type,column_description,sample_value,ref_key
project_id,TEXT,"ID of the Project -- e.g. TCGA-BRCA, TARGET-AML, etc.","[""FM-AD""]",
project_dbgap_accession_number,TEXT,"Program dbGaP accession number, eg phs000178","[""phs001179""]",
project_name,TEXT,Project Name; frequently the same as or similar to the project disease type eg   Acute Lymphoblastic Leukemia - Phase II   or   Breast Invasive Carcinoma   etc,"[""Foundation Medicine Adult Cancer Clinical Dataset (FM-AD)""]",
program_dbgap_accession_number,TEXT,"Program dbGaP accession number, eg phs000178",[],
legacy_file_count,NUMBER,Total number of files for this case in the GDC legacy archive,[0],
current_file_count,NUMBER,Total number of files for this case in the default/current GDC archive,[5],
project_disease_type,TEXT,"The type of disease studied by the project; eg. Sarcoma,  Breast Invasive Carcinoma,Acute Lymphoblastic Leukemia, etc","[""multi""]",
case_barcode,TEXT,"Submitter identifier, eg HCC1954, TCGA-ZX-AA5X, etc","[""AD2"", ""AD7"", ""AD10""]",
case_gdc_id,TEXT,GDC unique identifier,"[""35818db5-87e9-4c42-9d4c-902bbfaa09ea"", ""a516e9b9-13a1-42fc-9385-bbd5964dd666"", ""2d8a70d2-56bf-4763-a2bf-ecb22fe2da3b""]",
program_name,TEXT,"Program name, eg TCGA or TARGET","[""FM""]",
