column_name,column_type,column_description,sample_value,ref_key
deletereason,TEXT,Reason for removal from the GDC,[],
project_id,TEXT,"Id of the Project -- e.g. eg TCGA-BRCA, TARGET-AML, etc","[""FM-AD""]",
size,NUMBER,File size,"[4750, 7618, 1594]",
md5,TEXT,128-bit hash value expressed as a 32 digit hexadecimal number (in lower case) used as a file's digital fingerprint,"[""57be668f97bd0390ebda9fd2fa19d3dc"", ""cf3fd49703a0eca5452a08923c957638"", ""1d530d755abac24c1292dc4906cd1250""]",
release,FLOAT,Associated GDC Release Number,[12.0],
url,TEXT,AWS file location,"[""s3://s3-external-1.amazonaws.com/gdcbackup/bf8feaee-44b2-4033-b641-5472ce6841ae/bf8feaee-44b2-4033-b641-5472ce6841ae.vep.vcf.gz"", ""s3://s3-external-1.amazonaws.com/gdcbackup/9baa5477-cf7f-4dbd-b127-ce5decc2a7d2/9baa5477-cf7f-4dbd-b127-ce5decc2a7d2.vep.vcf.gz"", ""s3://s3-external-1.amazonaws.com/gdcbackup/0c4173fa-8cdf-40fd-a10f-86b77f1aeea0/0c4173fa-8cdf-40fd-a10f-86b77f1aeea0.vcf.gz""]",
file_name,TEXT,Name of file at the GDC,"[""bf8feaee-44b2-4033-b641-5472ce6841ae.vep.vcf.gz"", ""9baa5477-cf7f-4dbd-b127-ce5decc2a7d2.vep.vcf.gz"", ""0c4173fa-8cdf-40fd-a10f-86b77f1aeea0.vcf.gz""]",
acl,TEXT,"Access Control List -- if access is controlled, this field contains the dbGaP accession, eg phs000179","[""[u'phs001179']""]",
id,TEXT,File UUID,"[""bf8feaee-44b2-4033-b641-5472ce6841ae"", ""9baa5477-cf7f-4dbd-b127-ce5decc2a7d2"", ""0c4173fa-8cdf-40fd-a10f-86b77f1aeea0""]",
state,TEXT,File state -- either submitted or released,"[""released""]",
version,TEXT,Data version,"[""1""]",
baseid,TEXT,"UUID that all versions of the data (in other words, all GUIDs) point to","[""612dc63b-494b-41e7-901d-a5c78bb370d7"", ""876dcfef-5a0d-4a0a-adcc-06aa97125fc1"", ""30c3f1db-8889-48d7-8424-332ed7271bee""]",
type,TEXT,"Description of the data, eg. clinical_supplement, aligned_reads","[""active""]",
