column_name,column_type,column_description,sample_value,ref_key
archive__state,TEXT,Archive state,"[""live""]",
associated_entities__entity_type,TEXT,"Associated entity type, eg   aliquot   or   case  ","[""aliquot""]",
metadata_files__file_id,TEXT,"One of CGC, GSC, BCR, COM (or null)","[""8870c288-fdb6-4577-8f19-708bd8bbd838"", ""387651a4-e142-4fe8-bfc1-82524d4aa72a""]",
archive__submitter_id,TEXT,"Original archive submitter name, eg  nationwidechildrens.org_BRCA.bio.Level_1.56","[""broad.mit.edu_OV.HT_HG-U133A.Level_3.9"", ""broad.mit.edu_GBM.HT_HG-U133A.Level_3.1""]",
acl,TEXT,"Access Control List -- if access is controlled, this field contains the dbGaP accession, eg phs000179","[""open""]",
cases__case_id,TEXT,Associated case UUID,"[""23771dab-2aab-4d2b-95e2-9af7092cee6b"", ""514aa64e-a58d-48c2-aff9-498604cc11d6"", ""390eed6b-50af-48a9-9fd6-3a68a2bbb7f9""]",
associated_entities__entity_submitter_id,TEXT,Submitter id for associated entity(ies),"[""TCGA-09-0366-01A-01R-0362-01"", ""TCGA-13-0758-01A-01R-0362-01"", ""TCGA-13-0800-01A-01R-0362-01""]",
index_files__file_id,TEXT,BAM or VCF index file GDC file UUID,[],
data_format,TEXT,"File format of the underlying data, eg BCR XML, BAM","[""TXT""]",
associated_entities__case_id,TEXT,Associated entity case UUID,"[""23771dab-2aab-4d2b-95e2-9af7092cee6b"", ""514aa64e-a58d-48c2-aff9-498604cc11d6"", ""390eed6b-50af-48a9-9fd6-3a68a2bbb7f9""]",
type,TEXT,"Description of the data, e.g. clinical_supplement, aligned_reads","[""file""]",
experimental_strategy,TEXT,"Experimental strategy used to generate data (where applicable) e.g. WXS, RNA-Seq","[""Gene expression array""]",
associated_entities__entity_id,TEXT,Associated entity UUID,"[""e091ea57-ec3e-4357-8929-b4e149dfa3f5"", ""4d8ca9f7-21f4-49d8-b985-53a096e48428"", ""b637c4e1-2685-4843-9d5f-f63db155b468""]",
submitter_id,TEXT,"This can be used to identify a corresponding entry in the submitter's records. The GDC requires that submitter_id be unique for each entity within a project: the tuple (combination) of [ project_id, submitter_id ] is a unique key.",[],
md5sum,TEXT,Md5sum for GDC data file,"[""46b775dc23532fd9baaa43e16c673578"", ""d8c3bce8b55ce686eff16ea00e034508"", ""68d4f057577944ea891f591290f095a1""]",
metadata_files__file_name,TEXT,"Semicolon-delimited list of file tags, eg  coverage  , or  hg19;nocnv  , etc","[""broad.mit.edu_OV.HT_HG-U133A.mage-tab.1.1008.0.tar.gz"", ""broad.mit.edu_GBM.HT_HG-U133A.mage-tab.1.1009.0.tar.gz""]",
cases__project__program__name,TEXT,Program Name,"[""TCGA""]",
index_files__file_size,NUMBER,BAM  or VCF index file size,[],
file_id,TEXT,GDC file identifier. This is a duplicate of file_gdc_id field found in some tables. ,"[""f654fd73-2297-4e6d-914f-1b5d75177020"", ""ee4f3036-f744-4d0f-bd2a-3a0e63893b28"", ""6c8fd045-2239-4150-9c0d-36d0407ea25a""]",
cases__project__project_id,TEXT,Program Short Name with Project Short Name,"[""TCGA-OV"", ""TCGA-GBM""]",
file_size,NUMBER,The size of the file measured in bytes,"[279730, 279739, 279622]",
archive__archive_id,TEXT,GDC archive UUID,"[""b0cff0f8-34f0-42f0-aa3b-6400add7db90"", ""7c0a0d19-7b2a-4372-bd4a-3ec58da74577""]",
access,TEXT,Data accessibility policy (open or controlled),"[""open""]",
dbName,TEXT,"Referring to the default/main database at the GDC. In this table, this field is always legacy.","[""legacy""]",
index_files__file_name,TEXT,BAM or VCF index file name,[],
cases__project__dbgap_accession_number,TEXT,Project dbGaP accession number,[],
updated_datetime,TEXT,"Timestamp of latest update, eg 2017-03-04T16:37:26.081298-06:00","[""2017-03-05T11:39:23.380851-06:00"", ""2017-03-05T00:20:14.696060-06:00"", ""2017-05-24T16:40:22.687647-05:00""]",
file_name,TEXT,Name of file at the GDC,"[""BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_E04_298054.level3.data.txt"", ""BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A11_297970.level3.data.txt"", ""BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D08_297972.level3.data.txt""]",
created_datetime,TEXT,"Timestamp of creation, eg 2016-10-27T21:58:12.297090-05:03",[],
center__code,NUMBER,"TCGA codes for the Professional Organization or Group (Center) which has submitted the data, more info: https://gdccancergov/resources-TCGA-users/TCGA-code-tables/center-codes",[1],
metadata_files__type,TEXT,Name of GDC metadata file,"[""magetab""]",
cases__project__disease_type,TEXT,Project Disease Type,"[""Ovarian Serous Cystadenocarcinoma"", ""Glioblastoma Multiforme""]",
center__name,TEXT,"Center name, eg BCM, BI, WUGSC ","[""Broad Institute of MIT and Harvard""]",
cases__project__program__dbgap_accession_number,TEXT,DbGaP accession number for the program,"[""phs000178""]",
platform,TEXT,"Platform used to generate this data, eg  Illumina  , or  Affymetrix SNP 6.3","[""HT_HG-U133A""]",
center__short_name,TEXT,"Center abbreviation, eg WUSM","[""BI""]",
data_type,TEXT,"File format of the underlying data, eg BCR XML, BAM","[""Gene expression quantification""]",
archive__revision,NUMBER,Archive revision number,[1007],
center__center_type,TEXT,Type classification of the center,"[""CGCC""]",
data_category,TEXT,"Category description of the underlying data, eg Clinical, Raw Sequencing Data, Simple Nucleotide Variation, Transcriptome Profiling  , etc","[""Gene expression""]",
metadata_files__file_size,TEXT,GDC file UUID for metadata (eg mage-tab) file,[],
