column_name,column_type,column_description,sample_value,ref_key
left_pos,NUMBER,,[27508073],
right_pos,NUMBER,,[27508073],
left_var_right_isCC,BOOLEAN,,[false],
right_phenotype,TEXT,,[],
left_alt,TEXT,,"[""C""]",
left_study,TEXT,,"[""GCST90002383"", ""GCST90025946"", ""NEALE2_20003_1141146234""]",
right_chrom,TEXT,,"[""2""]",
is_flipped,BOOLEAN,,"[false, true]",
left_var_right_study_se,FLOAT,,"[0.0078, 0.0136, 0.0020055]",
right_type,TEXT,,"[""gwas""]",
left_chrom,TEXT,,"[""2""]",
right_bio_feature,TEXT,,[],
left_ref,TEXT,,"[""T""]",
left_var_right_study_beta,FLOAT,,"[-0.0486, 0.1058, 0.0220783]",
right_gene_id,TEXT,,[],
coloc_h4_h3,FLOAT,,"[511.27384386440366, 771.2625788897857, 15196.235789162032]",
right_ref,TEXT,,"[""T""]",
coloc_h1,FLOAT,,"[1.1353971927635745e-06, 1.0161288815895207e-11, 3.3255181088552755e-24]",
right_study,TEXT,,"[""GCST90002227"", ""GCST90019482"", ""GCST90000616""]",
left_var_right_study_pval,FLOAT,,"[5.929e-12, 8.278e-15, 3.46166e-28]",
coloc_h2,FLOAT,,"[1.6191400428360402e-09, 3.9956637456060027e-81, 1.364093144068654e-11]",
coloc_h0,FLOAT,,"[6.231487658722686e-13, 1.770189548123118e-89, 4.256511923221543e-32]",
coloc_n_vars,NUMBER,,"[1421, 271, 1398]",
left_type,TEXT,,"[""gwas""]",
right_alt,TEXT,,"[""C""]",
coloc_h4,FLOAT,,"[0.9980467842756096, 0.998705103632922, 0.999934198546286]",
coloc_log2_h4_h3,FLOAT,,"[8.99795241119887, 9.591078303831173, 13.89142638210959]",
coloc_h3,FLOAT,,"[0.0019520787074339446, 0.0012948963569197594, 6.580144006843062e-05]",
