column_name,column_type,column_description,sample_value,ref_key
replacement_cost,FLOAT,,"[20.99, 22.99, 17.99]",
special_features,TEXT,,"[""Deleted Scenes,Behind the Scenes"", ""Deleted Scenes"", ""Trailers,Deleted Scenes""]",
length,NUMBER,,"[86, 130, 169]",
description,TEXT,,"[""A Epic Drama of a Feminist And a Mad Scientist who must Battle a Teacher in The Canadian Rockies"", ""A Fast-Paced Documentary of a Pastry Chef And a Dentist who must Pursue a Forensic Psychologist in The Gulf of Mexico"", ""A Intrepid Panorama of a Robot And a Boy who must Escape a Sumo Wrestler in Ancient China""]",
original_language_id,TEXT,,"[""""]",
language_id,NUMBER,,[1],
rental_rate,FLOAT,,"[0.99, 2.99, 4.99]",
rental_duration,NUMBER,,"[6, 3]",
rating,TEXT,,"[""PG"", ""G"", ""PG-13""]",
title,TEXT,,"[""ACADEMY DINOSAUR"", ""AFRICAN EGG"", ""AGENT TRUMAN""]",
last_update,TEXT,,"[""2021-03-06 15:52:00""]",
film_id,NUMBER,,"[1, 5, 6]",
release_year,TEXT,,"[""2006""]",
