original_column_name,column_name,column_description,data_format,value_description
reckeyrev,,text. Shipment record key for review. PK. FK to Shipments.,text,
procimprove,,"text. Process improvement actions. Possible values: In Progress, No, Yes.",text,
trainneeds,,"text. Training needs identified. Possible values: No, Under Review, Yes.",text,
sop_update,,"text. SOP updates required. Possible values: No, Under Review, Yes.",text,
vendorimpact,,"text. Impact on vendor performance. **NULL means none recorded.**. Possible values: Disqualification, Warning.",text,
nextshipchg,,"text. Changes for next shipment. **NULL means none planned.**. Possible values: Major, Minor.",text,
monfreqchg,,"text. Monitoring-frequency changes. Possible values: Decreased, Increased, No Change.",text,
routeriskreassess,,"text. Route risk reassessment outcome. Possible values: Completed, Not Required, Required.",text,
packspecrev,,"text. Packaging specification revision. Possible values: Completed, Not Required, Required.",text,
lanequalstat,,"text. Transport lane quality status. **NULL means status not set.**. Possible values: Invalid, Review Required, Valid.",text,
techupgrade,,"text. Planned technology upgrades. Possible values: No, Under Evaluation, Yes.",text,
costoptpot,,"text. Cost-optimisation opportunities. **NULL means none identified.**. Possible values: High, Low, Medium.",text,
sustainimpact,,"text. Sustainability impact assessment. **NULL means not assessed.**. Possible values: Negative, Neutral, Positive.",text,
carbonkg,,real. Estimated carbon footprint in kg CO₂-e. **NULL means footprint not calculated.**. Example: 2617.3.,real,
energyscore,,text. Energy efficiency score. **NULL means score not set.**. Example: 81.0.,text,
docformat,,"text. Review document format. Possible values: Electronic, Hybrid, Paper.",text,
dataintegrity,,"text. Data integrity verification status. Possible values: Compromised, Under Review, Verified.",text,
audittrailcomplete,,text. Audit-trail completeness status. Example: 91.0.,text,
e_sigstat,,"text. Electronic-signature compliance status. Possible values: Invalid, Not Required, Valid.",text,
sysaccessctrl,,"text. System access-control status. Possible values: Adequate, Compromised, Limited.",text,
databackupstat,,"text. Data backup status. **NULL means backup not confirmed.**. Possible values: Current, Failed, Pending.",text,
reportgenstat,,"text. Report generation status. Possible values: Completed, In Progress, Pending.",text,
distlist,,"text. Distribution list details. Possible values: Extended, Limited, Standard.",text,
archivestat,,"text. Archiving status for review records. Possible values: Completed, Not Required, Pending.",text,
reviewnotes,,text. Free-text review notes. Example: Agent usually ten food focus. Throughout return mean..,text,
nextrevts,,timestamp. Scheduled timestamp for next review. Example: 2025/3/13.,timestamp without time zone,
closestat,,"text. Review closure status. Possible values: Closed, Open, Under Review.",text,
