column_name,column_type,column_description,sample_value,ref_key
alt,TEXT,,"[""T""]",
chrom,TEXT,,"[""6""]",
mac_cases,FLOAT,,"[4652.143919872852, 29.872799999999998, 8577.74298]",
study_id,TEXT,,"[""NEALE2_6152_100"", ""FINNGEN_R6_Z21_ROUTI_GENERAL_HEALTH_CHECK_DEFIN_SUBPO"", ""GCST90002412""]",
info,FLOAT,,[0.999724],
mac,FLOAT,,"[14458.199999999999, 8918.229599999999, 17000.91481000003]",
pos,NUMBER,,[32849516],
type_id,TEXT,,"[""gwas""]",
n_total,NUMBER,,"[360527, 137627, 431167]",
ref,TEXT,,"[""C""]",
is_cc,BOOLEAN,,"[true, false]",
beta,FLOAT,,"[0.07621831832999174, 0.57301, 0.0277622]",
eaf,FLOAT,,"[0.02005148019427116, 0.0324, 0.019715000000000038]",
pval,FLOAT,,"[2.1656700000000002e-05, 0.00408, 5.3e-05]",
se,FLOAT,,"[0.017946159706930698, 0.19954, 0.00686612]",
n_cases,NUMBER,,"[116005.0, 461.0, 180129.0]",
