column_name,column_type,column_description,sample_value,ref_key
exons,TEXT,,"[""[105583731,105583853,105584133,105584368,105586999,105587331,105587554,105587874,105588089,105588395]"", ""[105597691,105597774,105597859,105597980,105600074,105600397,105600481,105600804,105600891,105601211,105601419,105601728]"", ""[105620506,105621995,105623068,105623198,105624484,105624798,105624896,105625225,105625344,105625379,105625772,105626066]""]",
biotype,TEXT,,"[""IG_C_gene""]",
description,TEXT,,"[""immunoglobulin heavy constant alpha 2 (A2m marker) [Source:HGNC Symbol;Acc:HGNC:5479]"", ""immunoglobulin heavy constant epsilon [Source:HGNC Symbol;Acc:HGNC:5522]"", ""immunoglobulin heavy constant gamma 4 (G4m marker) [Source:HGNC Symbol;Acc:HGNC:5528]""]",
chr,TEXT,,"[""14""]",
gene_id,TEXT,,"[""ENSG00000211890"", ""ENSG00000211891"", ""ENSG00000211892""]",
start,NUMBER,,"[105583731, 105597691, 105620506]",
end,NUMBER,,"[105588395, 105601728, 105626066]",
fwdstrand,NUMBER,,[0],
gene_name,TEXT,,"[""IGHA2"", ""IGHE"", ""IGHG4""]",
tss,NUMBER,,"[105588395, 105601728, 105626066]",
