column_name,column_type,column_description,sample_value,ref_key
pmid,TEXT,,[],
study_id,TEXT,,"[""FINNGEN_R6_M13_RECUDISLOCATIO"", ""FINNGEN_R6_M13_TOEDEFORMOTH"", ""FINNGEN_R6_M13_TRIGGERFINGER""]",
trait_category,TEXT,,"[""phenotype""]",
num_assoc_loci,NUMBER,,"[0, 1, 2]",
n_initial,NUMBER,,"[174889, 174013, 200156]",
pub_title,TEXT,,[],
pub_journal,TEXT,,[],
pub_date,TEXT,,"[""2022-01-24""]",
source,TEXT,,"[""FINNGEN""]",
trait_reported,TEXT,,"[""Recurrent dislocation and subluxation of joint"", ""Other deformities of toe(s)"", ""Trigger finger""]",
n_cases,NUMBER,,"[1475, 599, 2432]",
ancestry_replication,VARIANT,,"[""{\n  \""list\"": []\n}""]",
n_replication,NUMBER,,[0],
has_sumstats,BOOLEAN,,[true],
ancestry_initial,VARIANT,,"[""{\n  \""list\"": [\n    {\n      \""element\"": \""European=174889\""\n    }\n  ]\n}"", ""{\n  \""list\"": [\n    {\n      \""element\"": \""European=174013\""\n    }\n  ]\n}"", ""{\n  \""list\"": [\n    {\n      \""element\"": \""European=200156\""\n    }\n  ]\n}""]",
pub_author,TEXT,,"[""FINNGEN_R6""]",
trait_efos,VARIANT,,"[""{\n  \""list\"": [\n    {\n      \""element\"": \""HP_0032153\""\n    },\n    {\n      \""element\"": \""HP_0001373\""\n    }\n  ]\n}"", ""{\n  \""list\"": [\n    {\n      \""element\"": \""HP_0001780\""\n    }\n  ]\n}"", ""{\n  \""list\"": [\n    {\n      \""element\"": \""HP_0012276\""\n    }\n  ]\n}""]",
