column_name,column_type,column_description,sample_value,ref_key
DATE_SENT_TO_COMPANY,DATE,Date the CFPB sent the complaint to the company,"[""2017-04-05"", ""2019-01-09"", ""2023-06-15""]",
TIMELY_RESPONSE,BOOLEAN,Indicates whether the company gave a timely response,[true],
SUBMITTED_VIA,TEXT,How the complaint was submitted,"[""Web""]",
ZIP_CODE,TEXT,mailing zip code provided by the consumer,"[""92805"", ""10705"", ""91311""]",
SUB_ISSUE,TEXT,type of sub-issue identified by the consumer in the complaint.  The categorical sub-issues available for selection have evolved over time,"[""No notice of investigation status/result"", ""Difficulty submitting a dispute or getting information about a dispute over the phone"", ""Investigation took more than 30 days""]",
ID_STATE,TEXT,a unique identifier of the mailing state provided by the consumer,"[""geoId/06"", ""geoId/36"", ""geoId/24""]",
DATE_RECEIVED,DATE,Date the CFPB received the complaint,"[""2017-04-05"", ""2019-01-09"", ""2023-06-15""]",
COMPANY_PUBLIC_RESPONSE,TEXT,"The optional, public-facing response to a consumer complaint chosen by the company from a list","[""Company has responded to the consumer and the CFPB and chooses not to provide a public response""]",
CONSUMER_COMPLAINT_NARRATIVE,TEXT,"The consumer-submitted description of the complaint, with PII scrubbed by the CFPB.  Consumers must opt-in and can opt out at any time",[],
STATE,TEXT,mailing state provided by the consumer,"[""CA"", ""NY"", ""MD""]",
ID_ZIP,TEXT,a unique identifier of the mailing zip code provided by the consumer,"[""zip/92805"", ""zip/10705"", ""zip/91311""]",
COMPANY,TEXT,Company identified by the consumer in the complaint.,"[""EQUIFAX, INC."", ""EXPERIAN INFORMATION SOLUTIONS INC."", ""TRANSUNION INTERMEDIATE HOLDINGS, INC.""]",
SUB_PRODUCT,TEXT,type of sub-product identified by the consumer in the complaint.  Sub-product categories were consolidated by the CFPB in 2017,"[""Credit reporting"", ""Medical debt""]",
ISSUE,TEXT,type of issue identified by the consumer in the complaint.  The categorical issues available for selection have evolved over time,"[""Credit reporting company's investigation"", ""Problem with a credit reporting company's investigation into an existing problem"", ""Written notification about debt""]",
COMPANY_RESPONSE_TO_CONSUMER,TEXT,"Company explanation of how the issue was closed, selected from a list","[""Closed with explanation"", ""Closed with non-monetary relief""]",
CONSUMER_DISPUTED,TEXT,"Whether the consumer disputed the company response.  After April 24, 2017 the Bureau discontinued this option and this field is marked N/A","[""No"", ""N/A""]",
CONSUMER_CONSENT_PROVIDED,TEXT,Identifies consumer consent in publishing their complaint narrative,"[""Consent not provided"", ""Consent provided""]",
PRODUCT,TEXT,type of product identified by the consumer in the complaint.  Product categories were consolidated by the CFPB in 2017,"[""Credit reporting"", ""Credit reporting, credit repair services, or other personal consumer reports"", ""Debt collection""]",
TAGS,TEXT,"Categorical data supporting easier searching of complaints submitted by or on behalf of consumers, includes ""Older American"" and ""Servicemember""",[],
