column_name,column_type,column_description,sample_value,ref_key
DATA_SOURCE,ARRAY,Source of the data.,"[""[\n  \""Bureau of Labor Statistics (BLS)\""\n]"", ""[\n  \""PermID\"",\n  \""US Securities & Exchange Commission (SEC)\"",\n  \""OpenFIGI\""\n]"", ""[\n  \""PermID\"",\n  \""OpenFIGI\"",\n  \""US Securities & Exchange Commission (SEC)\""\n]""]",
LICENSE_URL,ARRAY,Array of URLs that provide the licensing for the data sources in this table.,"[""[\n  \""https://www.bls.gov/bls/linksite.htm\""\n]"", ""[\n  \""https://permid.org/terms\"",\n  \""https://creativecommons.org/licenses/by/4.0/\"",\n  \""https://www.sec.gov/privacy#security\"",\n  \""https://www.openfigi.com/docs/terms-of-service\""\n]"", ""[\n  \""https://permid.org/terms\"",\n  \""https://creativecommons.org/licenses/by/4.0/\"",\n  \""https://www.openfigi.com/docs/terms-of-service\"",\n  \""https://www.sec.gov/privacy#security\""\n]""]",
LISTING_NAME,ARRAY,Human-readable name of listing(s) associated with table.,"[""[\n  \""Financials & Economics: Enterprise \""\n]"", ""[\n  \""Finance & Economics\"",\n  \""SEC Filings\"",\n  \""Financials & Economics: Enterprise \""\n]"", ""[\n  \""Finance & Economics\"",\n  \""Financials & Economics: Enterprise \""\n]""]",
CREATED_DATE,DATE,Date for the table's addition to the Snowflake Marketplace.,"[""2023-10-31"", ""2023-11-06"", ""2023-09-17""]",
TABLE_NAME_PROPER,TEXT,Human-readable table name.,"[""BLS Employment Timeseries Point in Time History"", ""Company Characteristics Point in Time History"", ""Company Index Point in Time History""]",
LAST_UPDATED_TIMESTAMP,TIMESTAMP_TZ,Timestamp for the table's last update or modification.,"[""2024-08-28 15:28:48.680000+00:00"", ""2024-08-24 10:08:59.763000+00:00"", ""2024-08-24 10:08:59.610000+00:00""]",
TABLE_TYPE,TEXT,Cybersyn table type as part of the unified schema.,"[""point-in-time history"", ""relationships"", ""timeseries""]",
DESCRIPTION,TEXT,"Details on the source of the data, the table, and what is included in the table.","[""Tracks history of the bureau_of_labor_statistics_employment_timeseries table with start and end timestamps to indicate row validity periods. \n\nCurrent rows have a NULL end timestamp. Updated and deleted rows are time-stamped, including deletion time, in Eastern Time with UTC offset."", ""Tracks history of the company_characteristics table with start and end timestamps to indicate row validity periods. \n\nCurrent rows have a NULL end timestamp. Updated and deleted rows are time-stamped, including deletion time, in Eastern Time with UTC offset."", ""Tracks history of the company_index table with start and end timestamps to indicate row validity periods. \n\nCurrent rows have a NULL end timestamp. Updated and deleted rows are time-stamped, including deletion time, in Eastern Time with UTC offset.""]",
SELECT_RELATED_TABLES,ARRAY,Array of tables that you can join based on the entity and variable relationships; not an exhaustive list.,"[""[\n  \""bureau_of_labor_statistics_employment_timeseries\""\n]"", ""[\n  \""company_characteristics\""\n]"", ""[\n  \""company_index\""\n]""]",
DOCUMENTATION_URL,TEXT,URL of the documentation associated with the table.,"[""https://docs.cybersyn.com/public-domain-sources/sec-filings-1"", ""https://docs.cybersyn.com/public-domain-sources/financial-and-economic-indicators""]",
SHORT_DESCRIPTION,TEXT,"Summarized details on the source of the data, the table, and what is included in the table.","[""Map between companies and the securities (stocks, bonds, etc.) they issue, including security identifiers from common open sources, including OpenFIGI and PermID. Maps to Cybersyn's company index."", ""Economic metrics including retail sales, consumer credit, mortgage rates, unemployment claims, GDP estimates, employment, and CPI data for various geographic entities, aggregated from various government sources.""]",
DATA_SOURCE_URL,ARRAY,Array of URLs that provide the overview of each of the data sources in this table.,"[""[\n  \""https://www.bls.gov/\""\n]"", ""[\n  \""https://permid.org/\"",\n  \""https://www.sec.gov/edgar/search-and-access\"",\n  \""https://www.openfigi.com/about\""\n]"", ""[\n  \""https://permid.org/\"",\n  \""https://www.openfigi.com/about\"",\n  \""https://www.sec.gov/edgar/search-and-access\""\n]""]",
ENTITIES,ARRAY,Array of entities that are included in the table.,"[""[\n  \""geo_id\""\n]"", ""[\n  \""company_id\""\n]"", ""[\n  \""company_id\"",\n  \""cik\"",\n  \""permid_company_id\""\n]""]",
LISTING_URL,ARRAY,URLs of listing(s) associated with table.,"[""[\n  \""https://app.snowflake.com/marketplace/listing/GZTSZ290BUX66\""\n]"", ""[\n  \""https://app.snowflake.com/marketplace/listing/GZTSZAS2KF7\"",\n  \""https://app.snowflake.com/marketplace/listing/GZTSZAS2KH9\"",\n  \""https://app.snowflake.com/marketplace/listing/GZTSZ290BUX66\""\n]"", ""[\n  \""https://app.snowflake.com/marketplace/listing/GZTSZAS2KF7\"",\n  \""https://app.snowflake.com/marketplace/listing/GZTSZ290BUX66\""\n]""]",
TABLE_NAME,TEXT,Machine-readable table name.,"[""bureau_of_labor_statistics_employment_timeseries_history"", ""company_characteristics_history"", ""company_index_history""]",
