column_name,column_type,column_description,sample_value,ref_key
SEASONALLY_ADJUSTED,TEXT,Indicates whether the value is seasonally adjusted.,"[""Not seasonally adjusted""]",
ITEM_DESCRIPTION,TEXT,The item category referenced as part of the harmonized index of consumer prices.,"[""Services Of Plumbers"", ""Garments"", ""Paper Products""]",
VARIABLE,TEXT,"Unique identifier for a variable, joinable to the timeseries table.","[""harmonized_index_of_consumer_prices_services_of_plumbers_monthly_index_eurostat_neither_seasonally_nor_working_day_adjusted_index_2015=100"", ""harmonized_index_of_consumer_prices_garments_monthly_index_eurostat_neither_seasonally_nor_working_day_adjusted_index_2015=100"", ""harmonized_index_of_consumer_prices_paper_products_monthly_index_eurostat_neither_seasonally_nor_working_day_adjusted_index_2015=100""]",
MEASURE,TEXT,Quantifiable attribute or subject; description of what is being recorded.,"[""Harmonized Index Of Consumer Prices""]",
UNIT,TEXT,Unit of measurement for the reported value.,"[""Index, 2015=100""]",
GEO_COVERAGE,TEXT,"Determines whether the variable relates to part or all of a country (e.g., Whole country, Large cities, National excluding capital city).",[],
MEASUREMENT_TYPE,TEXT,"Details how the variable was measured or calculated; specifications for the type of unit measured (e.g., 3-month moving average (Average of observations through period)).","[""Index (Average of observations through period)""]",
VARIABLE_NAME,TEXT,Human-readable unique name for the variable.,"[""Harmonized Index Of Consumer Prices - Services Of Plumbers, Monthly Index, Eurostat, Neither Seasonally Nor Working Day Adjusted, Index, 2015=100"", ""Harmonized Index Of Consumer Prices - Garments, Monthly Index, Eurostat, Neither Seasonally Nor Working Day Adjusted, Index, 2015=100"", ""Harmonized Index Of Consumer Prices - Paper Products, Monthly Index, Eurostat, Neither Seasonally Nor Working Day Adjusted, Index, 2015=100""]",
SOURCE,TEXT,Source where the variable is originally collected or published.,"[""Eurostat""]",
FREQUENCY,TEXT,Frequency of aggregations.,"[""Monthly""]",
