column_name,column_type,column_description,sample_value,ref_key
COUNTERPARTY_GEO_NAME,TEXT,"Country or country group, representing the counterparty geography for the variable.","[""All countries (total)"", ""Bermuda"", ""Equatorial Guinea""]",
VARIABLE_NAME,TEXT,Human-readable name for the variable.,"[""United Kingdom - All Total liabilities of banks with headquarters in All countries (total) vis-a-vis residents of All countries (total), All sectors (FX and break adjusted change (BIS calculated), Debt securities in All currencies (=D+F+U), All currencies, All reporting banks/institutions (domestic, foreign, consortium and unclassified)"", ""Domestic banks from Taiwan - Consolidated Total claims in All currencies with residents of Bermuda (Guarantor basis), All sectors (Amounts outstanding / Stocks, Derivatives, Total (all maturities)"", ""All reporting countries - Cross-border Total liabilities of banks with headquarters in All countries (total) vis-a-vis residents of Equatorial Guinea, Banks, related offices (FX and break adjusted change (BIS calculated), Credit (loans & debt securities) in All currencies (=D+F+U), All currencies, All reporting banks/institutions (domestic, foreign, consortium and unclassified)""]",
MEASURE,TEXT,Quantifiable attribute; description of what is being recorded.,"[""Total liabilities"", ""Total claims""]",
MEASUREMENT_TYPE,TEXT,Methodology for the collection of a variable over time.,"[""End of period""]",
UNIT,TEXT,Unit of measurement for the reported value.,"[""USD""]",
VARIABLE,TEXT,"Unique identifier for a variable from the Bank for International Settlements (BIS) data flow and key IDs, joinable to the timeseries table.","[""BIS,WS_LBS_D_PUB,1.0,Q.F.L.D.TO1.A.5J.A.GB.A.5J.A"", ""BIS,WS_CBS_PUB,1.0,Q.S.TW.4B.U.C.V.A.TO1.A.BM"", ""BIS,WS_LBS_D_PUB,1.0,Q.F.L.B.TO1.A.5J.A.5A.I.GQ.N""]",
GEO_NAME,TEXT,"Country or country group, representing the primary geography for the variable.","[""United Kingdom"", ""Taiwan"", ""All reporting countries""]",
FREQUENCY,TEXT,Frequency of aggregations.,"[""Quarterly""]",
SOURCE,TEXT,Source where the variable is published.,[],
SERIES_ID,TEXT,"Unique identifier for a variable series (i.e., data flow) from the Bank for International Settlements (BIS).","[""BIS,WS_LBS_D_PUB,1.0"", ""BIS,WS_CBS_PUB,1.0""]",
