column_name,column_type,column_description,sample_value,ref_key
ASSET_CLASS,TEXT,"Broad-based class of the asset, such as 'Ordinary Shares', 'Depositary Receipts', etc.","[""Other"", ""Ordinary Shares""]",
EXCHANGE_CODE,ARRAY,An array of codes representing the exchanges where the security is traded. An empty array means that exchange information is not available.,"[""[\n  \""NAS\"",\n  \""NYQ\""\n]"", ""[\n  \""FRA\"",\n  \""ISS\"",\n  \""MEX\""\n]"", ""[\n  \""NAS\"",\n  \""WCB\""\n]""]",
PRIMARY_TICKER,TEXT,"The ticker for the primary trading venue of a security. If a security trades on multiple exchanges or has numerous tickers, an attempt is made to select the ticker from the home market.","[""EVN"", ""LENb"", ""XFSLX""]",
SECURITY_NAME,TEXT,Name of the security.,"[""EATON VANCE MUNICIPAL INCOME CLOSED FUND"", ""LENNAR ORD SHS CLASS B"", ""FIRST EAGLE SENIOR LOAN FUND""]",
PRIMARY_EXCHANGE_CODE,TEXT,The exchange code for the primary trading venue of a security.,"[""NYQ"", ""ISS"", ""NAS""]",
SECURITY_STATUS,TEXT,"Status of the security, i.e. 'Active' or 'Inactive'. An active security is a security that has active quotes and an inactive security has no active quotes. This status changes over time.","[""Active"", ""Inactive""]",
GLOBAL_TICKERS,ARRAY,An array of ticker symbols under which the security may be traded globally on all exchanges.,"[""[\n  \""EVN\"",\n  \""XEVNX\""\n]"", ""[\n  \""LENB*\"",\n  \""LENb\"",\n  \""LNN0\""\n]"", ""[\n  \""TSLF\"",\n  \""XFSLX\""\n]""]",
PERMID_SECURITY_ID,TEXT,PermID for the security.,"[""8589975674"", ""8589959375"", ""18040205046""]",
PRIMARY_EXCHANGE_NAME,TEXT,The exchange name for the primary trading venue of a security.,"[""NYSE CONSOLIDATED"", ""ISE when trading NYSE and AMEX Stocks"", ""NASDAQ CAPITAL MARKET""]",
PERMID_QUOTE_ID,ARRAY,An array of PermIDs for the quotes for each exchange where the security is traded. An empty array means that quote information is not available.,"[""[\n  \""55835369644\"",\n  \""55839104515\""\n]"", ""[\n  \""21627275840\"",\n  \""21736829361\"",\n  \""55836192793\""\n]"", ""[\n  \""21529763349\"",\n  \""21529826402\""\n]""]",
