column_name,column_type,column_description,sample_value,ref_key
DATA_SOURCE,ARRAY,Source of the data.,"[""[\n  \""Bank for International Settlements (BIS)\""\n]"", ""[\n  \""Bureau of Labor Statistics (BLS)\""\n]"", ""[\n  \""Cybersyn\""\n]""]",
LICENSE_URL,ARRAY,Array of URLs that provide the licensing for the data sources in this table.,"[""[\n  \""https://www.bis.org/terms_statistics.htm\""\n]"", ""[\n  \""https://www.bls.gov/bls/linksite.htm\""\n]"", ""[\n  \""https://www.bea.gov/about/policies-and-information\"",\n  \""https://www.bls.gov/bls/linksite.htm\"",\n  \""https://www.census.gov/data/developers/about/terms-of-service.html\"",\n  \""https://www.consumerfinance.gov/privacy/\"",\n  \""https://www.dol.gov/general/aboutdol/copyright\"",\n  \""https://www.federalreserve.gov/disclaimer.htm\"",\n  \""https://www.freddiemac.com/pmms/syndication/how_to\"",\n  \""https://www.newyorkfed.org/privacy/termsofuse\""\n]""]",
CREATED_DATE,DATE,Date for the table's addition to the Snowflake Marketplace.,"[""2023-11-22"", ""2023-06-13"", ""2024-06-24""]",
TABLE_NAME_PROPER,TEXT,Human-readable table name.,"[""BIS International Financial Statistics Timeseries"", ""BLS Employment Statistics Timeseries"", ""Company Event Transcript Attributes""]",
LISTING_NAME,ARRAY,Human-readable name of listing(s) associated with table.,"[""[\n  \""Finance & Economics\"",\n  \""Financials & Economics: Enterprise \""\n]"", ""[\n  \""Financials & Economics: Enterprise \""\n]"", ""[\n  \""Consumer Spending Essentials\"",\n  \""Global Government\"",\n  \""Canadian Government\"",\n  \""Finance & Economics\"",\n  \""SEC Filings\"",\n  \""US Real Estate\"",\n  \""GitHub Events\"",\n  \""US Addresses & POI\"",\n  \""Tech & Innovation\"",\n  \""Weather & Environment\"",\n  \""US Crime\"",\n  \""US Healthcare & Insurance\"",\n  \""US Patents\"",\n  \""LLM Training\"",\n  \""Financials & Economics: Enterprise \""\n]""]",
LAST_UPDATED_TIMESTAMP,TIMESTAMP_TZ,Timestamp for the table's last update or modification.,"[""2024-08-29 09:01:51.769000+00:00"", ""2024-08-28 15:28:48.567000+00:00"", ""2024-08-31 00:11:15.396000+00:00""]",
DESCRIPTION,TEXT,"Details on the source of the data, the table, and what is included in the table.","[""Country-level statistics on real estate market trends, monetary policy rates, banking activities, credit availability to the non-financial sector, liquidity conditions, and inflation, provided by the central bank for central banks, Bank for International Settlements (BIS).\n\nThe Bank for International Settlements (BIS) is an international financial organization that provides data series on Property Prices (real estate market trends), Central Bank Policy Rates (global monetary policy), Locational and Consolidated Banking Statistics (international banking activities and risks), Credit to the Non-Financial Sector (credit availability), Global Liquidity Indicators, and Consumer Prices (inflationary activity).\n\nEach row represents a distinct timeseries, date, and value by primary and counterparty geographic entities (if available). Each variable is detailed in the bank_for_international_settlements_attributes table."", ""Employment, job openings, labor turnover, and wages tracked across US regions in the LAUS, JOLTS, and SAE reports from the BLS.\n\nThe US Bureau of Labor Statistics (BLS) produces granular employment reports: Local Area Unemployment Statistics (LAUS) provides monthly and annual employment, unemployment, and labor force data for states and localities; Job Openings and Labor Turnover Survey (JOLTS) covers labor demand and turnover rates, including data on job openings, hires, and separations; and State and Metro Employment (SAE) delivers employment and wage data across various industries at state and metropolitan levels.\n\nEach row represents a distinct timeseries collected by the BLS reports (LAUS, JOLTS, and SAE), date, and value by geographic entity JOINABLE to Cybersyn's geography entity tables. Each variable is detailed in the bureau_of_labor_statistics_employment_attributes table."", ""Transcripts of hosted company events (e.g. Update / Briefing, Earnings Call, Annual General Meeting) in JSON format.\n\nThe Cybersyn Company Event Transcript Attribute table include JSON-formatted transcripts of hosted company events across 9000+ public companies. The amount of history per company varies and more history is being added on a daily basis.\n\nCompany events may include Earnings Calls, Update / Briefings, M&A Announcements, Annual General Meetings, Investor / Analyst Days, and more. ""]",
TABLE_TYPE,TEXT,Cybersyn table type as part of the unified schema.,"[""timeseries"", ""attributes"", ""other""]",
SELECT_RELATED_TABLES,ARRAY,Array of tables that you can join based on the entity and variable relationships; not an exhaustive list.,"[""[\n  \""bank_for_international_settlements_attributes\"",\n  \""geography_index\""\n]"", ""[\n  \""bureau_of_labor_statistics_employment_attributes\"",\n  \""geography_index\""\n]"", ""[\n  \""company_index\"",\n  \""sec_cik_index\"",\n  \""sec_corporate_report_index\"",\n  \""sec_corporate_report_attributes\""\n]""]",
DOCUMENTATION_URL,TEXT,URL of the documentation associated with the table.,"[""https://docs.cybersyn.com/public-domain-sources/bank-for-international-settlements"", ""https://docs.cybersyn.com/public-domain-sources/us-bureau-of-labor-statistics"", ""https://docs.cybersyn.com/public-domain-sources/earnings-transcripts""]",
SHORT_DESCRIPTION,TEXT,"Summarized details on the source of the data, the table, and what is included in the table.","[""Country-level real estate market trends, monetary policy rates, banking activities, credit availability to the non-financial sector, liquidity conditions, and inflation, provided by the central bank for central banks, Bank for International Settlements (BIS)."", ""Employment, job openings, labor turnover, and wages tracked across US regions in the LAUS, JOLTS, and SAE reports from the BLS."", ""Transcripts of hosted company events (e.g. Update / Briefing, Earnings Call, Annual General Meeting) in JSON format.""]",
DATA_SOURCE_URL,ARRAY,Array of URLs that provide the overview of each of the data sources in this table.,"[""[\n  \""https://www.bis.org/statistics/index.htm?m=205\""\n]"", ""[\n  \""https://www.bls.gov/\""\n]"", ""[\n  \""https://www.bea.gov/data/gdp\"",\n  \""https://www.bls.gov/\"",\n  \""https://www.census.gov/data/datasets.html\"",\n  \""https://www.consumerfinance.gov/\"",\n  \""https://oui.doleta.gov/unemploy/claims.asp\"",\n  \""https://www.federalreserve.gov/data.htm\"",\n  \""https://www.freddiemac.com/pmms/pmms_archives\"",\n  \""https://www.freddiemac.com/research/indices/house-price-index\"",\n  \""https://www.newyorkfed.org/microeconomics/databank.html\""\n]""]",
ENTITIES,ARRAY,Array of entities that are included in the table.,"[""[\n  \""geo_id\""\n]"", ""[\n  \""company_id\"",\n  \""cik\"",\n  \""primary_ticker\""\n]""]",
LISTING_URL,ARRAY,URLs of listing(s) associated with table.,"[""[\n  \""https://app.snowflake.com/marketplace/listing/GZTSZAS2KF7\"",\n  \""https://app.snowflake.com/marketplace/listing/GZTSZ290BUX66\""\n]"", ""[\n  \""https://app.snowflake.com/marketplace/listing/GZTSZ290BUX66\""\n]""]",
TABLE_NAME,TEXT,Machine-readable table name.,"[""bank_for_international_settlements_timeseries"", ""bureau_of_labor_statistics_employment_timeseries"", ""company_event_transcript_attributes""]",
