column_name,column_type,column_description,sample_value,ref_key
SEX,TEXT,"Sex (e.g., Female), if applicable.","[""Total"", ""Male"", ""Female""]",
ECONOMIC_CLASS,TEXT,"A grouping of individuals in a society based on economic terms (e.g., income, wealth, occupation), if applicable.",[],
MEASUREMENT_TYPE,TEXT,"Measurement classification of the variable (ex. estimate, margin of error).","[""Estimate""]",
SERIES_ID,TEXT,Unique ILO identifier for the subject and frequency of the ILO variable.,"[""EAP_TEAP_SEX_AGE_GEO_NB,A"", ""EAP_TEAP_SEX_AGE_GEO_NB,Q""]",
UNIT,TEXT,Unit of measurement for the reported value.,"[""Count""]",
VARIABLE_NAME,TEXT,Human-readable unique name for the variable.,"[""Labour force by sex, age and rural / urban areas | Total | Age (10-year bands): 15-24 | Not elsewhere classified, Annual (Count), Estimate"", ""Labour force by sex, age and rural / urban areas | Male | Age (10-year bands): 25-34 | National, Annual (Count), Estimate"", ""Labour force by sex, age and rural / urban areas | Female | Age (10-year bands): 25-34 | National, Quarterly (Count), Estimate""]",
FREQUENCY,TEXT,Frequency of aggregations.,"[""Annual"", ""Quarterly""]",
AGE_GROUP,TEXT,"A range of ages, if applicable.","[""Age (10-year bands): 15-24"", ""Age (10-year bands): 25-34"", ""Age (Youth, adults): 15-64""]",
GEOGRAPHY_TYPE,TEXT,"A settlement or land use classification (e.g., Rural, Urban), if applicable.","[""Not elsewhere classified"", ""National"", ""Rural""]",
ECONOMIC_ACTIVITY,TEXT,"An industry classification based on type of production and market served, if applicable.",[],
OCCUPATION,TEXT,"A person's regular, main work or profession, if applicable.",[],
VARIABLE,TEXT,"Unique identifier for a variable, joinable to the timeseries table.","[""EAP_TEAP_SEX_AGE_GEO_NB,A_SEX_T_AGE_10YRBANDS_Y15-24_GEO_COV_X_E"", ""EAP_TEAP_SEX_AGE_GEO_NB,A_SEX_M_AGE_10YRBANDS_Y25-34_GEO_COV_NAT_E"", ""EAP_TEAP_SEX_AGE_GEO_NB,Q_SEX_F_AGE_10YRBANDS_Y25-34_GEO_COV_NAT_E""]",
MEASURE,TEXT,Quantifiable attribute or subject; description of what is being recorded.,"[""Labour force by sex, age and rural / urban areas""]",
EMPLOYMENT_STATUS,TEXT,"A classification of the status of individuals based on their role in the workforce, if applicable.",[],
