column_name,column_type,column_description,sample_value,ref_key
examiner,VARIANT,Is this text truncated?,"[""[]""]",
fterm,VARIANT,"For US publications only, the description in HTML, limited to the first 9 megabytes","[""[]""]",
application_number_formatted,TEXT,"Application number, formatted to the patent office format where possible.","[""DE1996611147"", ""DE1996630331"", ""DE1996636755""]",
application_number,TEXT,"Patent application number (DOCDB compatible), eg: 'US-87124404-A'. This may not always be set.","[""DE-69611147-T"", ""DE-69630331-T"", ""DE-69636755-T""]",
grant_date,NUMBER,"For US publications only, the claims in plain text","[20010621, 20040729, 20071011]",
cpc,VARIANT,Two-letter language code for this text,"[""[\n  {\n    \""code\"": \""E05B77/00\"",\n    \""first\"": false,\n    \""inventive\"": true,\n    \""tree\"": []\n  },\n  {\n    \""code\"": \""E05B17/0058\"",\n    \""first\"": true,\n    \""inventive\"": true,\n    \""tree\"": []\n  }\n]"", ""[\n  {\n    \""code\"": \""G06F7/725\"",\n    \""first\"": false,\n    \""inventive\"": false,\n    \""tree\"": []\n  },\n  {\n    \""code\"": \""H04L9/0844\"",\n    \""first\"": true,\n    \""inventive\"": true,\n    \""tree\"": []\n  },\n  {\n    \""code\"": \""H04L9/0838\"",\n    \""first\"": true,\n    \""inventive\"": true,\n    \""tree\"": []\n  },\n  {\n    \""code\"": \""H04L9/0844\"",\n    \""first\"": false,\n    \""inventive\"": true,\n    \""tree\"": []\n  },\n  {\n    \""code\"": \""G06F7/725\"",\n    \""first\"": false,\n    \""inventive\"": false,\n    \""tree\"": []\n  }\n]"", ""[\n  {\n    \""code\"": \""C12N2503/02\"",\n    \""first\"": false,\n    \""inventive\"": false,\n    \""tree\"": []\n  },\n  {\n    \""code\"": \""C12N5/0621\"",\n    \""first\"": true,\n    \""inventive\"": true,\n    \""tree\"": []\n  },\n  {\n    \""code\"": \""C12N2503/02\"",\n    \""first\"": false,\n    \""inventive\"": false,\n    \""tree\"": []\n  },\n  {\n    \""code\"": \""C12N2510/04\"",\n    \""first\"": false,\n    \""inventive\"": false,\n    \""tree\"": []\n  },\n  {\n    \""code\"": \""C12N5/0621\"",\n    \""first\"": true,\n    \""inventive\"": true,\n    \""tree\"": []\n  },\n  {\n    \""code\"": \""C12N2510/04\"",\n    \""first\"": false,\n    \""inventive\"": false,\n    \""tree\"": []\n  }\n]""]",
locarno,VARIANT,Localized text,"[""[]""]",
description_localized_html,VARIANT,Localized text,"[""[]""]",
publication_date,NUMBER,Two-letter language code for this text,"[20010621, 20040729, 20071011]",
kind_code,TEXT,"Kind code, indicating application, grant, search report, correction, etc. These are different for each country.","[""T2""]",
spif_publication_number,TEXT,"SPIF standard (spif.group) publication number, after 2000","[""""]",
ipc,VARIANT,Localized text,"[""[\n  {\n    \""code\"": \""E05B17/04\"",\n    \""first\"": false,\n    \""inventive\"": false,\n    \""tree\"": []\n  },\n  {\n    \""code\"": \""E05B17/00\"",\n    \""first\"": false,\n    \""inventive\"": true,\n    \""tree\"": []\n  }\n]"", ""[\n  {\n    \""code\"": \""H04L9/08\"",\n    \""first\"": false,\n    \""inventive\"": true,\n    \""tree\"": []\n  },\n  {\n    \""code\"": \""G06F7/72\"",\n    \""first\"": false,\n    \""inventive\"": false,\n    \""tree\"": []\n  }\n]"", ""[\n  {\n    \""code\"": \""C12N5/10\"",\n    \""first\"": true,\n    \""inventive\"": true,\n    \""tree\"": []\n  },\n  {\n    \""code\"": \""G01N33/50\"",\n    \""first\"": false,\n    \""inventive\"": true,\n    \""tree\"": []\n  },\n  {\n    \""code\"": \""C12R1/91\"",\n    \""first\"": false,\n    \""inventive\"": false,\n    \""tree\"": []\n  },\n  {\n    \""code\"": \""C12N15/09\"",\n    \""first\"": false,\n    \""inventive\"": true,\n    \""tree\"": []\n  },\n  {\n    \""code\"": \""C12N5/00\"",\n    \""first\"": false,\n    \""inventive\"": true,\n    \""tree\"": []\n  },\n  {\n    \""code\"": \""A61K35/44\"",\n    \""first\"": false,\n    \""inventive\"": true,\n    \""tree\"": []\n  },\n  {\n    \""code\"": \""G01N33/48\"",\n    \""first\"": true,\n    \""inventive\"": true,\n    \""tree\"": []\n  },\n  {\n    \""code\"": \""C12Q1/68\"",\n    \""first\"": false,\n    \""inventive\"": true,\n    \""tree\"": []\n  },\n  {\n    \""code\"": \""C12N5/071\"",\n    \""first\"": false,\n    \""inventive\"": true,\n    \""tree\"": []\n  }\n]""]",
pct_number,TEXT,"PCT number for this application if it was part of a PCT filing, eg: 'PCT/EP2008/062623'.","[""""]",
entity_status,TEXT,The filing date.,"[""""]",
filing_date,NUMBER,Is this text truncated?,"[19961015, 19960416, 19961224]",
abstract_localized,VARIANT,Localized text,"[""[]"", ""[\n  {\n    \""language\"": \""en\"",\n    \""text\"": \""Immortalised human corneal epithelial cell line, comprises cells of the cell line which are capable of stratification and expressing metabolic markers specific for nonimmortalised human epithelial cells, differentiation markers specific for nonimmortalised human corneal epithelial cells and markers specific for an inflammatory reaction.\"",\n    \""truncated\"": false\n  }\n]"", ""[\n  {\n    \""language\"": \""en\"",\n    \""text\"": \""A lithographic laser imageable thin film structure comprising a substrate having first and second surfaces. A vacuum-deposited metal layer is carried by the first surface of the substrate. A layer of semiconductor material is adhered to and overlies the metal layer. The metal layer and the semiconductor material have thicknesses which are selected to maximize absorption of laser energy impinging on the same.\"",\n    \""truncated\"": false\n  }\n]""]",
description_localized,VARIANT,The publication abstracts in different languages,"[""[]""]",
assignee,VARIANT,Localized text,"[""[\n  \""Valeo Securite Habitacle, Creteil Cedex\""\n]"", ""[\n  \""Certicom Corp., Mississauga\""\n]"", ""[\n  \""Société des Produits Nestlé S.A.\""\n]""]",
citation,VARIANT,Two-letter language code for this text,"[""[]""]",
fi,VARIANT,Is this text truncated?,"[""[]""]",
claims_localized_html,VARIANT,Is this text truncated?,"[""[]""]",
inventor_harmonized,VARIANT,"For US publications only, the claims in HTML","[""[\n  {\n    \""country_code\"": \""FR\"",\n    \""name\"": \""MENAGER CHRISTOPHE\""\n  },\n  {\n    \""country_code\"": \""FR\"",\n    \""name\"": \""CANARD LOUIS\""\n  },\n  {\n    \""country_code\"": \""FR\"",\n    \""name\"": \""CADOUOT PATRICK\""\n  },\n  {\n    \""country_code\"": \""FR\"",\n    \""name\"": \""GOURDIN DOMINIQUE\""\n  }\n]"", ""[\n  {\n    \""country_code\"": \""CA\"",\n    \""name\"": \""VANSTONE SCOTT A WATERLOO\""\n  },\n  {\n    \""country_code\"": \""US\"",\n    \""name\"": \""MENEZES ALFRED JOHN AUBURN\""\n  },\n  {\n    \""country_code\"": \""CA\"",\n    \""name\"": \""MINGHUA QU\""\n  }\n]"", ""[\n  {\n    \""country_code\"": \""CH\"",\n    \""name\"": \""OFFORD CAVIN ELIZABETH\""\n  },\n  {\n    \""country_code\"": \""CH\"",\n    \""name\"": \""TROMVOUKIS YVONNE\""\n  },\n  {\n    \""country_code\"": \""CH\"",\n    \""name\"": \""PFEIFER ANDREA M A\""\n  },\n  {\n    \""country_code\"": \""US\"",\n    \""name\"": \""SHARIF NAJ\""\n  }\n]""]",
inventor,VARIANT,Is this text truncated?,"[""[\n  \""MENAGER, CHRISTOPHE\"",\n  \""CANARD, LOUIS\"",\n  \""CADOUOT, PATRICK\"",\n  \""GOURDIN, DOMINIQUE\""\n]"", ""[\n  \""VANSTONE SCOTT .A, WATERLOO\"",\n  \""MENEZES ALFRED JOHN, AUBURN\"",\n  \""MINGHUA QU,\""\n]"", ""[\n  \""OFFORD CAVIN, ELIZABETH\"",\n  \""TROMVOUKIS, YVONNE\"",\n  \""PFEIFER, ANDREA M.A.\"",\n  \""SHARIF, NAJ\""\n]""]",
claims_localized,VARIANT,Two-letter language code for this text,"[""[]""]",
priority_date,NUMBER,Localized text,"[19951018, 19950421, 19961224]",
application_kind,TEXT,High-level kind of the application: A=patent; U=utility; P=provision; W= PCT; F=design; T=translation.,"[""T""]",
