column_name,column_type,column_description,sample_value,ref_key
location_geom,BINARY,,[],
latitude,FLOAT,Latitude of the address,[],
als_unit,BOOLEAN,Does this unit includes ALS (Advance Life Support) resources? Is there a paramedic in this unit?,[false],
watch_date,DATE,Watch date when the call is received. Watch date starts at 0800 each morning and ends at 0800 the next day.,"[""2020-12-05"", ""2021-01-04"", ""2015-01-23""]",
priority,TEXT,Call priority (Code 2: Non-Emergency or Code 3:Emergency).,"[""2"", ""3""]",
on_scene_timestamp,NUMBER,Date and time the unit records arriving to the location of the incident,"[1607130613000000.0, 1421986870000000.0, 1441936017000000.0]",
hospital_timestamp,NUMBER,"If this unit is an ambulance, date and time the unit arrives to the hospital.",[],
entry_timestamp,NUMBER,Date and time the 911 operator submits the entry of the initical call information into the CAD system,"[1607171700000000, 1609727371000000, 1421986870000000]",
transport_timestamp,NUMBER,"If this unit is an ambulance, date and time the unit begins the transport unit arrives to hospital",[],
call_type,TEXT,Type of call the incident falls into. See the list below.,"[""Medical Incident"", ""Administrative"", ""Mutual Aid / Assist Outside Agency""]",
final_priority,NUMBER,Final call priority (Code 2: Non-Emergency or Code 3:Emergency).,"[2, 3]",
call_number,NUMBER,A unique 9-digit number assigned by the 911 Dispatch Center (DEM) to this call. These number are used for both Police and Fire calls.,"[203401353, 210041909, 150232425]",
incident_number,NUMBER,A unique 8-digit number assigned by DEM to this Fire incident.,"[20138897, 21001529, 15008984]",
call_type_group,TEXT,"Call types are divided into four main groups: Fire, Alarm, Potential Life Threatening and Non Life Threatening.","[""Fire""]",
response_timestamp,NUMBER,Date and time this unit acknowledges the dispatch and records that the unit is en route to the location of the call.,"[1607171700000000, 1609727371000000, 1421986870000000]",
call_final_disposition,TEXT,"Disposition of the call (Code). For example TH2: Transport to Hospital - Code 2, FIR: Resolved by Fire Department","[""Other"", ""Fire""]",
dispatch_timestamp,NUMBER,Date and time the 911 operator dispatches this unit to the call.,"[1607171700000000, 1609727371000000, 1421986870000000]",
station_area,TEXT,Fire Station First Response Area associated with the address of the incident,[],
fire_prevention_district,TEXT,Bureau of Fire Prevention District associated with this address,[],
unit_type,TEXT,Unit type,"[""CHIEF"", ""SUPPORT"", ""MEDIC""]",
address,TEXT,Address of midblock point associated with incident (obfuscated address to protect caller privacy),[],
original_priority,TEXT,Initial call priority (Code 2: Non-Emergency or Code 3:Emergency).,"[""2"", ""3""]",
neighborhood_name,TEXT,,[],
longitude,FLOAT,Longitude of the address,[],
supervisor_district,TEXT,Supervisor District associated with this address,[],
available_timestamp,NUMBER,Date and time this unit is not longer assigned to this call and it is available for another dispatch.,"[1607133256000000, 1609730976000000, 1421996053000000]",
received_timestamp,NUMBER,Date and time of call is received at the 911 Dispatch Center.,"[1607171700000000, 1609727371000000, 1421986870000000]",
city,TEXT,City of incident,[],
zipcode_of_incident,TEXT,Zipcode of incident,[],
battalion,TEXT,Emergency Response District (There are 9 Fire Emergency Response Districts),"[""B12"", ""B10"", ""B99""]",
unit_sequence_in_call_dispatch,NUMBER,A number that indicates the order this unit was assigned to this call,"[1, 3]",
call_date,DATE,Date the call is received at the 911 Dispatch Center. Used for reporting purposes.,"[""2020-12-05"", ""2021-01-04"", ""2015-01-23""]",
unit_id,TEXT,Unit Identifier. For example E01 for Engine 1 or T01 for Truck 1.,"[""BLS839"", ""IMT"", ""BE1""]",
number_of_alarms,NUMBER,Number of alarms associated with the incident. This is a number between 1 and 5.,[1],
box,TEXT,"Fire box associated with the address of the incident. A box is the smallest area used to divide the City. Each box is associated with a unique unit dispatch order. The City is divided into more than 2,400 boxes.",[],
row_id,TEXT,Unique identifier used for managing data updates. It is the concatenation of Call Number and Unit ID separated by a dash,"[""203401353-BLS839"", ""210041909-IMT"", ""150232425-BE1""]",
