column_name,column_type,column_description,sample_value,ref_key
onward_stop_aimed_arrival_time_5,NUMBER,Estimated arrival time at onward stop 5,"[1639296090000000.0, 1639296124000000.0]",
onward_stop_id_7,TEXT,Unique reference for onward stop 7. Maps to stop_id in the stops table,[],
onward_stop_aimed_arrival_time_1,NUMBER,Estimated arrival time at onward stop 1,"[1639296098000000.0, 1639295880000000.0, 1639295762000000.0]",
onward_stop_id_10,TEXT,Unique reference for onward stop 10. Maps to stop_id in the stops table,[],
onward_stop_aimed_departure_time_8,NUMBER,Aimed departure time from onward stop 8,[],
onward_stop_expected_arrival_time_7,NUMBER,Estimated arrival time at onward stop 7,[],
onward_stop_aimed_departure_time_7,NUMBER,Aimed departure time from onward stop 7,[],
onward_stop_name_9,TEXT,Full text name of onward stop 9. Maps to stop_name in the stops table,[],
vehicle_location_lon,FLOAT,The longitude of the vehicle's location at the time when time_recorded indicates,"[-122.39519, -122.40135, -122.46267]",
onward_stop_aimed_arrival_time_6,NUMBER,Estimated arrival time at onward stop 6,[1639296137000000.0],
onward_stop_id_1,TEXT,Unique reference for onward stop 1. Maps to stop_id in the stops table,"[""The Embarcadero & Brannan St"", ""Metro Embarcadero Station"", ""Broad St & Capitol Ave""]",
onward_stop_id_9,TEXT,Unique reference for onward stop 9. Maps to stop_id in the stops table,[],
next_stop_aimed_arrival_time,NUMBER,Aimed arrival time at the next stop,"[1639295880000000, 1639295814000000, 1639295695000000]",
onward_stop_name_2,TEXT,Full text name of onward stop 2. Maps to stop_name in the stops table,"[""15234"", ""14509"", ""13719""]",
onward_stop_aimed_arrival_time_10,NUMBER,Estimated arrival time at onward stop 10,[],
onward_stop_id_5,TEXT,Unique reference for onward stop 5. Maps to stop_id in the stops table,"[""San Jose Ave & Mt Vernon Ave"", ""Fillmore St & Chestnut St""]",
vehicle_location,BINARY,The geographic representation of the vehicle's location at the time indicated in the time_recorded column,"[""bytearray(b'\\x01\\x01\\x00\\x00\\x00|3j\\xbeJ\\x99^\\xc0\\x11I>\\xc0\\xa4\\xe5B@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xca\\x8bL\\xc0\\xaf\\x99^\\xc0\\xbd`&@\\x03\\xe5B@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xe0\\xf7o^\\x9c\\x9d^\\xc0\\x9c\\t\\x97\\x9fe\\xdbB@')""]",
onward_stop_aimed_departure_time_2,NUMBER,Aimed departure time from onward stop 2,"[1639296265000000.0, 1639296060000000.0, 1639295820000000.0]",
onward_stop_expected_arrival_time_1,NUMBER,Estimated arrival time at onward stop 1,"[1639296035000000.0, 1639296000000000.0, 1639295934000000.0]",
onward_stop_id_8,TEXT,Unique reference for onward stop 8. Maps to stop_id in the stops table,[],
onward_stop_aimed_departure_time_4,NUMBER,Aimed departure time from onward stop 4,"[1639296006000000.0, 1639296077000000.0]",
vehicle_location_lat,FLOAT,The latitude of the vehicle's location at the time when time_recorded indicates,"[37.79409, 37.78916, 37.71404]",
next_stop_expected_departure_time,NUMBER,Estimated departure time from the next stop,[],
trip_id,TEXT,Unique reference for the trip that the vehicle is traveling. Maps to trip_id in the trips table,"[""10420258"", ""10421885"", ""10421801""]",
onward_stop_expected_arrival_time_3,NUMBER,Estimated arrival time at onward stop 3,"[1639296381000000.0, 1639296075000000.0, 1639296001000000.0]",
onward_stop_name_10,TEXT,Full text name of onward stop 10. Maps to stop_name in the stops table,[],
onward_stop_id_6,TEXT,Unique reference for onward stop 6. Maps to stop_id in the stops table,"[""San Jose Ave & Niagra Ave""]",
onward_stop_name_1,TEXT,Full text name of onward stop 1. Maps to stop_name in the stops table,"[""14506"", ""16992"", ""13716""]",
route_long_name,TEXT,Contains the full name of a route. This name is generally more descriptive than the name from route_short_name and often includes the route's destination or stop. Maps to route_long_name in routes table,"[""JUDAH"", ""OCEAN VIEW"", ""FILLMORE""]",
next_stop_expected_arrival_time,NUMBER,Estimated arrival time at the next stop,"[1639295947000000, 1639295888000000, 1639295874000000]",
onward_stop_aimed_arrival_time_7,NUMBER,Estimated arrival time at onward stop 7,[],
vehicle_id,TEXT,The unique identifier of the vehicle to be monitored.,"[""1442"", ""1464"", ""1488""]",
onward_stop_name_3,TEXT,Full text name of onward stop 3. Maps to stop_name in the stops table,"[""15239"", ""16259"", ""14643""]",
onward_stop_aimed_arrival_time_8,NUMBER,Estimated arrival time at onward stop 8,[],
time_recorded,NUMBER,The timestamp of the last real-time update from the particular vehicle.,[1639295864000000],
onward_stop_name_4,TEXT,Full text name of onward stop 4. Maps to stop_name in the stops table,"[""16266"", ""14626""]",
onward_stop_name_5,TEXT,Full text name of onward stop 5. Maps to stop_name in the stops table,"[""16268"", ""14608""]",
onward_stop_aimed_departure_time_1,NUMBER,Aimed departure time from onward stop 1,"[1639296098000000.0, 1639295880000000.0, 1639295762000000.0]",
route_id,TEXT,Unique reference for the route on which the vehicle is traveling. Maps to route_id in the routes table,"[""N"", ""M"", ""22""]",
trip_date,DATE,The service date for the trip the vehicle is serving.,"[""2021-12-11""]",
onward_stop_aimed_arrival_time_3,NUMBER,Estimated arrival time at onward stop 3,"[1639296420000000.0, 1639295925000000.0, 1639295997000000.0]",
onward_stop_expected_arrival_time_2,NUMBER,Estimated arrival time at onward stop 2,"[1639296148000000.0, 1639296130000000.0, 1639295980000000.0]",
onward_stop_id_2,TEXT,Unique reference for onward stop 2. Maps to stop_id in the stops table,"[""King St & 2nd St"", ""The Embarcadero & Folsom St"", ""Broad St & Plymouth Ave""]",
onward_stop_aimed_arrival_time_9,NUMBER,Estimated arrival time at onward stop 9,[],
onward_stop_expected_arrival_time_4,NUMBER,Estimated arrival time at onward stop 4,"[1639296128000000.0, 1639296175000000.0]",
onward_stop_aimed_departure_time_6,NUMBER,Aimed departure time from onward stop 6,[1639296137000000.0],
onward_stop_expected_arrival_time_9,NUMBER,Estimated arrival time at onward stop 9,[],
next_stop_aimed_departure_time,NUMBER,Aimed departure time from the next stop,"[1639295880000000, 1639295814000000, 1639295695000000]",
next_stop_id,TEXT,Unique reference for the stop being monitored. Maps to stop_id in the stops table,"[""14509"", ""15731"", ""15825""]",
onward_stop_aimed_arrival_time_2,NUMBER,Estimated arrival time at onward stop 2,"[1639296265000000.0, 1639296060000000.0, 1639295820000000.0]",
onward_stop_expected_arrival_time_8,NUMBER,Estimated arrival time at onward stop 8,[],
onward_stop_name_6,TEXT,Full text name of onward stop 6. Maps to stop_name in the stops table,"[""16269""]",
