column_name,column_type,column_description,sample_value,ref_key
sample_id,TEXT,,"[""bcfaccce-031e-41e0-a3d4-20d1b3cd88f1"", ""42370fda-92a9-4a88-af66-b74aafab3177"", ""7457b65b-d0d2-4263-9945-ea4b58ece067""]",
aliquot_id,TEXT,,"[""9dafda75-9366-4b2e-90b1-9c7d65a7bb8e"", ""81a8161f-9f3e-4b20-9775-706c0d5dd3e5"", ""a9633bba-7cb4-464b-b6fb-c4834c423f59""]",
protein_abundance_log2ratio,FLOAT,,"[-0.0929, -0.0098, 0.1169]",
locus,TEXT,,"[""-"", ""1p12""]",
study_name,TEXT,,"[""PTRC TNBC PDX - Proteome""]",
uniprotkb_id,TEXT,,"[""P01897"", ""Q04721""]",
aliquot_submitter_id,TEXT,,"[""WHIM68"", ""HCI009"", ""WHIM74""]",
authority,TEXT,,"[""HGNC""]",
uniprotkb_ids,TEXT,,"[""P01897"", ""A0A1W2PQQ5;D2WEZ3;Q04721;R4GN02""]",
proteins,TEXT,,"[""NP_001254737.1;P01897"", ""A0A1W2PQQ5;D2WEZ3;NP_001186930.1;NP_077719.2;Q04721;R4GN02;XP_005270958.1;XP_011539821.1;XP_011539822.1;XP_016856861.1;XP_016856862.1""]",
gene_id,TEXT,,"[""33626130-6530-3762-2d33-6133622d3131"", ""f972ec2d-b814-11e8-907f-0a2705229b82""]",
case_id,TEXT,,"[""21ac97b6-c265-410a-b98e-31735d669ab4"", ""ed8b6ab4-a0b4-4341-88f5-375d0e221a59"", ""395ce860-c2a6-46d2-972e-83620e058dbf""]",
organism,TEXT,,"[""Mus musculus"", ""Homo sapiens""]",
gene_symbol,TEXT,,"[""H2-L"", ""NOTCH2""]",
NCBI_gene_id,TEXT,,"[""14980"", ""4853""]",
authority_gene_id,TEXT,,"[""7882""]",
chromosome,TEXT,,"[""17"", ""1""]",
aliquot_run_metadata_id,TEXT,,"[""8a4e369a-a719-489a-8c37-a9a4cbac00f6"", ""d6a85c6e-eb44-4ed9-bd78-661a3c4d88ed"", ""21a7fb5b-cd73-4532-bf32-3ed891e4bf5e""]",
gene_description,TEXT,,"[""histocompatibility 2, D region locus L"", ""notch 2""]",
assays,TEXT,,[],
