column_name,column_type,column_description,sample_value,ref_key
assays,TEXT,,[],
sample_id,TEXT,,"[""df4fcf01-8f98-11ea-b1fd-0aad30af8a83"", ""df501f47-8f98-11ea-b1fd-0aad30af8a83"", ""df4fdce6-8f98-11ea-b1fd-0aad30af8a83""]",
gene_description,TEXT,,"[""ring finger protein 114"", ""phosphoenolpyruvate carboxykinase 1""]",
aliquot_submitter_id,TEXT,,"[""CPT0244940004"", ""CPT0236850004"", ""CPT0184530003""]",
gene_id,TEXT,,"[""fa30caed-b814-11e8-907f-0a2705229b82"", ""f99dd06a-b814-11e8-907f-0a2705229b82""]",
authority,TEXT,,"[""HGNC""]",
uniprotkb_id,TEXT,,"[""Q9Y508"", ""P35558""]",
aliquot_run_metadata_id,TEXT,,"[""f66af9b5-8fa7-11ea-bc9a-0a16d369a41f"", ""f66b159a-8fa7-11ea-bc9a-0a16d369a41f"", ""f66afda4-8fa7-11ea-bc9a-0a16d369a41f""]",
organism,TEXT,,"[""Homo sapiens""]",
protein_abundance_log2ratio,FLOAT,,"[0.1678, 0.5381, 0.5224]",
locus,TEXT,,"[""20q13.13"", ""20q13.31""]",
NCBI_gene_id,TEXT,,"[""55905"", ""5105""]",
study_name,TEXT,,"[""CPTAC HNSCC Discovery Study - Proteome""]",
case_id,TEXT,,"[""df4ee338-8f98-11ea-b1fd-0aad30af8a83"", ""df4f1268-8f98-11ea-b1fd-0aad30af8a83"", ""df4eee28-8f98-11ea-b1fd-0aad30af8a83""]",
authority_gene_id,TEXT,,"[""13094"", ""8724""]",
chromosome,TEXT,,"[""20""]",
gene_symbol,TEXT,,"[""RNF114"", ""PCK1""]",
aliquot_id,TEXT,,"[""df50de76-8f98-11ea-b1fd-0aad30af8a83"", ""df5120be-8f98-11ea-b1fd-0aad30af8a83"", ""df50e90b-8f98-11ea-b1fd-0aad30af8a83""]",
proteins,TEXT,,"[""A0A096LNN8;A0A096LNT1;A0A096LNV3;A0A096LP02;A0A096LPF9;NP_061153.1;Q9Y508;Q9Y508-2"", ""NP_002582.3;P35558;P35558-2;XP_011527141.1""]",
uniprotkb_ids,TEXT,,"[""A0A096LNN8;A0A096LNT1;A0A096LNV3;A0A096LP02;A0A096LPF9;Q9Y508"", ""P35558""]",
