column_name,column_type,column_description,sample_value,ref_key
gene_symbol,TEXT,,"[""COX1""]",
authority,TEXT,,"[""HGNC""]",
organism,TEXT,,"[""Homo sapiens""]",
NCBI_gene_id,TEXT,,"[""4512""]",
chromosome,TEXT,,"[""MT""]",
authority_gene_id,TEXT,,"[""7419""]",
locus,TEXT,,"[""-""]",
aliquot_run_metadata_id,TEXT,,"[""7fed9638-2bd1-4ace-9aed-398ca6be4cb8"", ""8cea3b91-2e25-4884-8b75-2285b04cccc4"", ""e7ee1589-90a9-4878-8d85-1893aa480526""]",
proteins,TEXT,,"[""P00395;YP_003024028.1""]",
gene_description,TEXT,,"[""cytochrome c oxidase subunit I""]",
uniprotkb_id,TEXT,,"[""P00395""]",
study_name,TEXT,,"[""CPTAC UCEC Confirmatory Study - Proteome""]",
uniprotkb_ids,TEXT,,"[""P00395""]",
gene_id,TEXT,,"[""f7b24772-b814-11e8-907f-0a2705229b82""]",
protein_abundance_log2ratio,FLOAT,,"[1.1464, 1.2014, 1.9198]",
aliquot_id,TEXT,,"[""8d0429d7-001e-420c-ad6e-514fd023d24b"", ""787b76ef-a916-44a3-820b-90e2e55b3100"", ""de1b9431-9b1f-4124-a0de-1050a88dd093""]",
assays,TEXT,,[],
case_id,TEXT,,"[""27e42cfa-a743-43ee-bd6a-a8020a982a8c"", ""25bf2158-3ab8-4f85-b801-c0d646b3893e"", ""e54b0487-4eac-4d6f-8491-3bbdbf23614a""]",
sample_id,TEXT,,"[""dced4392-0ab3-4748-924f-7f0b0c696ece"", ""a37a470c-2ca5-4e23-8653-50afa1c9e559"", ""eb571e4f-0d8a-493d-b17c-9c4509c1fa51""]",
aliquot_submitter_id,TEXT,,"[""CPT0188710003"", ""CPT0116710003"", ""NX038""]",
