column_name,column_type,column_description,sample_value,ref_key
gene_description,TEXT,,"[""cytochrome c oxidase subunit II""]",
sample_id,TEXT,,"[""1934d5d6-05a2-40b5-8f71-fe74baefe7c0"", ""eccfa28d-729b-4278-8690-4faa640625cb"", ""b04cbe96-f9e3-485c-867d-dce7fff60ddc""]",
aliquot_submitter_id,TEXT,,"[""15-00701-1"", ""15-00701-2"", ""16-00886-4""]",
uniprotkb_ids,TEXT,,"[""P00403""]",
gene_id,TEXT,,"[""f7b24ee5-b814-11e8-907f-0a2705229b82""]",
gene_symbol,TEXT,,"[""COX2""]",
study_name,TEXT,,"[""AML Ex Vivo Drug Response - Sorafenib Treatment - Proteome""]",
authority,TEXT,,"[""HGNC""]",
uniprotkb_id,TEXT,,"[""P00403""]",
chromosome,TEXT,,"[""MT""]",
locus,TEXT,,"[""-""]",
protein_abundance_log2ratio,FLOAT,,"[0.1549, 0.1085, 0.2121]",
case_id,TEXT,,"[""f569d994-6edf-4471-9227-d0fed6a0df18"", ""d4d98800-dd46-4d74-8a94-d39627ae8c3f"", ""ecbde1d1-d1d9-4de5-913d-090a0571edd9""]",
proteins,TEXT,,"[""P00403;YP_003024029.1""]",
assays,TEXT,,[],
authority_gene_id,TEXT,,"[""7421""]",
aliquot_run_metadata_id,TEXT,,"[""0f590e2c-c4f2-4094-90b2-e1479029967c"", ""0ad2854a-d7c9-42d2-a22d-598f9f4cd252"", ""7ff948c3-3ab1-467b-a948-daf00f57e3fb""]",
NCBI_gene_id,TEXT,,"[""4513""]",
organism,TEXT,,"[""Homo sapiens""]",
aliquot_id,TEXT,,"[""63aff0cb-b45f-4738-aee2-a604c484248b"", ""28289067-02fd-4552-bac6-d75437cf5e3a"", ""cca82e9b-b5d9-4bc9-a9f5-66974226a711""]",
