column_name,column_type,column_description,sample_value,ref_key
miRNA_accession,TEXT,,[],
cross_mapped,TEXT,"A short isomiR read may map exactly to mature strands whose sequences are similar but not identical, when the read sequence does not capture the bases that distinguish these miRNAs (e.g. hsa-mir-30a at 6q13 and hsa-mir-30e at 1p34.2, which differ at position 18). We report such a <line_feed> read as cross-mapped, and we increment the read count for each MIMAT that it mapped to. Either Y or N -- fewer than 2% are Y","[""N""]",
reads_per_million_miRNA_mapped,FLOAT,Read count normalized by total reads mapped divided by 1 million,"[759281.437126, 1796.407186, 105670.103093]",
project_short_name,TEXT,"Project name abbreviation, eg TARGET-AML","[""CPTAC-2""]",
aliquot_barcode,TEXT,"TARGET aliquot barcode, eg TARGET-20-PAJLIP-01A-01R","[""2b4ce90c-8036-4207-ac3e-54a76f_D7"", ""347e379b-77c0-4dd3-aa25-18c9d1_D7"", ""9b90eb78-2f50-4aeb-b010-d642f9_D7""]",
case_gdc_id,TEXT,GDC unique identifier for this case (corresponds to the case_barcode)  --  this can be used to access more information from the GDC data portal like this:   https://portal.gdc.cancer.gov/files/c21b332c-06c6-4403-9032-f91c8f407ba13,"[""d90249dc-40e8-449e-a24a-6d461f29f632"", ""4f552cb7-0380-4918-82ea-1f38562406b9"", ""edd33e63-0ee3-4e84-8dfd-93a8ebb225ec""]",
sample_type_name,TEXT,"The longer name of the sample type; eg. Primary Tumor, Recurrent Tumor, etc","[""Primary Tumor""]",
sample_barcode,TEXT,"TARGET sample barcode, eg TARGET-20-PASWAT-09A","[""2b4ce90c-8036-4207-ac3e-54a76f"", ""347e379b-77c0-4dd3-aa25-18c9d1"", ""9b90eb78-2f50-4aeb-b010-d642f9""]",
chromosome,TEXT,"Chromosome, possible values: chr1-22, and chrX","[""chr1""]",
sample_gdc_id,TEXT,"Unique GDC identifier for this sample (corresponds to the sample_barcode), eg a1ec9279-c1a6-4e58-97ed-9ec1f36187c5  --  this can be used to access more information from the GDC data portal","[""d86f320b-4a81-45c5-a015-9ac7043ae5a8"", ""01b67ed4-1a6d-4cc5-b542-d9642c0cc2ba"", ""d76135f7-2960-48ac-b8dd-ee58d76fc975""]",
miRNA_transcript,TEXT,,[],
aliquot_gdc_id,TEXT,"Unique GDC identifier for this aliquot (corresponds to the aliquot_barcode), eg 7fbfdb3e-1fd2-4206-8d2e-7f68e4a15844  --  this can be used to access more information from the GDC data portal","[""d1b5100c-1241-4925-aac4-d10b87318cd6"", ""496f98d5-9229-4c56-b83d-3172cb824e73"", ""4ecbe0b0-0ed9-4305-81e5-d1dcd3a3e1ad""]",
miRNA_id,TEXT,"Unique miRNA id (aka symbol), eg hsa-mir-21  --  relevant reference information can be found in the isb-cgc:genome_reference dataset in the tables miRBase_v21 and miRBase_v21_hsa_gff3","[""hsa-mir-181a-1"", ""hsa-mir-320b-1"", ""hsa-mir-181b-1""]",
file_gdc_id,TEXT,Unique GDC identifier for this file (corresponds to the file_barcode)  --  this can be used to access more information from the GDC data portal like this: https://portal.gdc.cancer.gov/files/c21b332c-06c6-4403-9032-f91c8f407ba13,"[""90c0a2e6-4d42-4a23-a1cf-cd69971d6f88"", ""8841f2ba-5bb3-4102-80a8-3ee566f22e19"", ""78d316f8-c09b-48b8-af6d-23ce15f190e2""]",
read_count,NUMBER,Number of reads that were mapped to this mirna_id,"[2536, 6, 1189]",
end_pos,NUMBER,1-based end chromosome position of isoform,"[198859130, 116671806, 198858947]",
primary_site,TEXT,Anatomical site of the cancer under investigation or review,"[""Retroperitoneum and peritoneum""]",
case_barcode,TEXT,"Original TARGET case barcode, eg TARGET-20-PASCGR","[""22OV001"", ""01OV026"", ""01OV007""]",
start_pos,NUMBER,1-based start chromosome position of isoform,"[198859109, 116671788, 198858927]",
strand,TEXT,Either + or - to denote whether read mapped to the sense (+) or anti-sense (-) strand,"[""-"", ""+""]",
