column_name,column_type,column_description,sample_value,ref_key
organism,TEXT,,"[""Homo sapiens""]",
gene_id,TEXT,,"[""f7b24ee5-b814-11e8-907f-0a2705229b82"", ""f727e28b-b814-11e8-907f-0a2705229b82""]",
authority_gene_id,TEXT,,"[""7421"", ""7414""]",
protein_abundance_log2ratio,FLOAT,,"[0.1493, 0.2982, -1.1712]",
uniprotkb_id,TEXT,,"[""P00403"", ""P00846""]",
aliquot_submitter_id,TEXT,,"[""S-12-0007994_B6"", ""36173_D1"", ""Frozen-bridge""]",
aliquot_run_metadata_id,TEXT,,"[""84cc627b-01e6-480e-ad0d-65d1d525f327"", ""8856e1fc-4615-4cc4-b269-2d8a873747a5"", ""9c292287-2455-4b02-89e7-63501ebb1971""]",
uniprotkb_ids,TEXT,,"[""P00403"", ""P00846""]",
gene_description,TEXT,,"[""cytochrome c oxidase subunit II"", ""ATP synthase F0 subunit 6""]",
chromosome,TEXT,,"[""MT""]",
sample_id,TEXT,,"[""a032657e-f1af-4c7a-a7ca-76846785210d"", ""cd0f793f-3bd8-4c51-87a2-2e9738478c58"", ""16d7cf28-d501-4845-af50-581879c46b79""]",
assays,TEXT,,[],
study_name,TEXT,,"[""PTRC HGSOC FFPE Discovery - Proteome""]",
aliquot_id,TEXT,,"[""d2de0f30-da78-42b2-97b3-b4fb800cd67f"", ""da6f9d2a-2569-4d6f-859a-a15b61a7306b"", ""47b273c2-d4a5-4cf6-8ed8-551cd6c5fe0c""]",
gene_symbol,TEXT,,"[""COX2"", ""ATP6""]",
proteins,TEXT,,"[""P00403;YP_003024029.1"", ""P00846;YP_003024031.1""]",
NCBI_gene_id,TEXT,,"[""4513"", ""4508""]",
case_id,TEXT,,"[""ba206c6a-65fb-4eb8-952e-5bb9b95e63c1"", ""d3c09427-73eb-4159-806d-2bc7fcdb9423"", ""6dc777d4-4a5b-4387-9ed2-0d2fa9f4ff72""]",
locus,TEXT,,"[""-""]",
authority,TEXT,,"[""HGNC""]",
