column_name,column_type,column_description,sample_value,ref_key
experiment_type,TEXT,,"[""Label Free"", ""TMT11""]",
file_format,TEXT,,"[""vendor-specific""]",
sample_submitter_id,TEXT,,"[""P93""]",
project_short_name,TEXT,,"[""CPTAC3_discovery_and_confirmatory""]",
project_submitter_id,TEXT,,"[""CPTAC3 Discovery and Confirmatory""]",
file_location,TEXT,,"[""s3://pdcdatastore/raw-files/124/201/P93_Pos.raw"", ""s3://pdcdatastore/raw-files/124/201/P93_2_Neg.raw"", ""s3://pdcdatastore/raw-files/124/201/P93_2_Pos.raw""]",
access,TEXT,,"[""open""]",
program_short_name,TEXT,,"[""CPTAC""]",
instrument,TEXT,,"[""Q Exactive Plus"", ""Orbitrap Fusion Lumos""]",
file_name,TEXT,,"[""P93_Pos.raw"", ""P93_2_Neg.raw"", ""P93_2_Pos.raw""]",
sample_type,TEXT,,[],
program_name,TEXT,,"[""Clinical Proteomic Tumor Analysis Consortium""]",
case_id,TEXT,,"[""bef66096-682b-4cb6-8e55-3fc4876904e3""]",
file_size,NUMBER,,"[106211575, 71767017, 108010036]",
sample_id,TEXT,,"[""09ae374d-af2c-4346-8135-8aab0dec97c9""]",
data_category,TEXT,,"[""Raw Mass Spectra""]",
file_id,TEXT,,"[""bb36db04-a447-4398-9732-72303a545adb"", ""2de517f0-85b2-4df9-a0d8-26062ada0f80"", ""c4691726-7b83-4216-8529-b9a0c560e948""]",
case_submitter_id,TEXT,,"[""P93""]",
file_type,TEXT,,"[""Proprietary""]",
