column_name,column_type,column_description,sample_value,ref_key
experiment_type,TEXT,,"[""TMT11""]",
project_submitter_id,TEXT,,"[""Proteogenomic Translational Research Centers (PTRC)""]",
instrument,TEXT,,"[""Orbitrap Fusion""]",
file_name,TEXT,,"[""JK040620_040820_PTRC_OV_FFPE_GR18_TMT11plex_IMAC.psm"", ""JK040620_040820_PTRC_OV_FFPE_GR18_TMT11plex_IMAC.mzML.gz"", ""JK061819_080219_PTRC_Ov_Frozen_Gr07_TMT_11plex_IMAC_F01.raw""]",
case_id,TEXT,,"[""2ae9b699-e485-4880-a3a2-f84970d70a5a""]",
sample_type,TEXT,,"[""Primary Tumor"", ""Metastatic""]",
file_size,NUMBER,,"[3366128, 316732344, 1496375208]",
case_submitter_id,TEXT,,"[""1""]",
sample_submitter_id,TEXT,,"[""500273"", ""500263""]",
project_short_name,TEXT,,"[""proteogenomic_translational_research_centers""]",
data_category,TEXT,,"[""Peptide Spectral Matches"", ""Processed Mass Spectra"", ""Raw Mass Spectra""]",
file_type,TEXT,,"[""Text"", ""Open Standard"", ""Proprietary""]",
file_location,TEXT,,"[""s3://pdcdatastore/studies/359/PSM/tsv/JK040620_040820_PTRC_OV_FFPE_GR18_TMT11plex_IMAC.psm"", ""s3://pdcdatastore/studies/359/mzml/JK040620_040820_PTRC_OV_FFPE_GR18_TMT11plex_IMAC.mzML.gz"", ""s3://pdcdatastore/raw-files/124/153/JK061819_080219_PTRC_Ov_Frozen_Gr07_TMT_11plex_IMAC_F01.raw""]",
program_short_name,TEXT,,"[""CPTAC""]",
program_name,TEXT,,"[""Clinical Proteomic Tumor Analysis Consortium""]",
sample_id,TEXT,,"[""5f68f72a-c038-43ad-9da5-d1b4b439fd1b"", ""b50e5d2a-acf7-464c-8c0c-e7315c3557cb""]",
access,TEXT,,"[""open""]",
file_format,TEXT,,"[""tsv"", ""mzML"", ""vendor-specific""]",
file_id,TEXT,,"[""c8dfaf36-ab5b-43b7-bda5-68778c6e86e6"", ""03cef750-1b5a-4beb-a309-3f5a546b87a7"", ""e6efb3b3-5ee3-4e6d-8410-f78fd1c2eb1a""]",
