original_column_name,column_name,column_description,data_format,value_description
equipregistry,,TEXT. Unique serial number identifier for scanning equipment. PK = Equipment(EquipRegistry). Example: SN20065.,text,
equipform,,"TEXT. Type classification of scanning equipment. Example: LiDAR scanner, precise 3D measurement technology.",text,
equipdesign,,TEXT. Model designation of scanning equipment. Example: Model-669.,text,
equiptune,,DATE. Date of last equipment calibration or maintenance. Examprle: 2024-11-01.,date,
equipstatus,,"TEXT. Current operational condition of equipment. Excellent condition, optimal performance guaranteed.",text,
powerlevel,,"TEXT. Battery charge level as percentage. Example: 62% battery, extended operation available.",text,
transport_speed,,TEXT. Transportation speed for equipment delivery. Example: 85 km/h.,text,
coverage_rate,,TEXT. Area coverage rate during scanning. Example: 12 m²/hr.,text,
point_generation_rate,,TEXT. Point cloud generation efficiency. Example: 62000 pts/min.,text,
cost_per_area,,TEXT. Cost efficiency per unit area. Example: 45 USD/m².,text,
accuracy_per_time,,TEXT. Accuracy improvement over scanning time. Example: 3 mm/hr.,text,
power_consumption,,TEXT. Equipment power consumption rate. Example: 125 W/hr.,text,
battery_drain,,TEXT. Battery consumption rate during operation. Example: 8%/hr.,text,
storage_usage_rate,,TEXT. Storage space consumption during scanning. Example: 2.8 GB/hr.,text,
