column_name,column_type,column_description,sample_value,ref_key
MCM3,TEXT,,"[""""]",
TERM_DT,TEXT,,"[""""]",
LABCERT2,TEXT,,"[""""]",
XREF2,TEXT,,"[""""]",
CIM1,TEXT,,"[""""]",
OPPS_DT,TEXT,,"[""""]",
RECID,NUMBER,,[7],
LABCERT4,TEXT,,"[""""]",
ASC_DT,TEXT,,"[""""]",
PRICE4,TEXT,,"[""""]",
HCPC,TEXT,,"[""ZB"", ""Q2"", ""PO""]",
ACTION_CD,BOOLEAN,,[],
ACT_EFF_DT,TEXT,,"[""20160701"", ""20170101""]",
LONG_DESCRIPTION,TEXT,,"[""Pfizer/hospira"", ""Demonstration procedure/service"", ""Excepted service provided at an off-campus, outpatient, provider-based department of a hospital""]",
TOS1,TEXT,,"[""""]",
COV,TEXT,,"[""C""]",
ANEST_BU,TEXT,,"[""""]",
TOS3,TEXT,,"[""""]",
XREF5,TEXT,,"[""""]",
PROCNOTE,TEXT,,"["""", ""0046"", ""0207""]",
TOS4,TEXT,,"[""""]",
LABCERT3,TEXT,,"[""""]",
LABCERT5,TEXT,,"[""""]",
MULT_PI,TEXT,,"[""""]",
BETOS,TEXT,,"[""""]",
LABCERT6,TEXT,,"[""""]",
CIM2,TEXT,,"[""""]",
OPPS_PI,TEXT,,"[""""]",
MCM1,FLOAT,,[],
LABCERT8,TEXT,,"[""""]",
TOS2,TEXT,,"[""""]",
XREF3,TEXT,,"[""""]",
PRICE3,TEXT,,"[""""]",
ASC_GRP,TEXT,,"[""""]",
SHORT_DESCRIPTION,TEXT,,"[""Pfizer/hospira"", ""Demo procedure, service"", ""Excepted off-campus service""]",
CIM3,TEXT,,"[""""]",
XREF4,TEXT,,"[""""]",
OPPS,TEXT,,"[""""]",
TOS5,TEXT,,"[""""]",
STATUTE,TEXT,,"[""""]",
LABCERT7,TEXT,,"[""""]",
ADD_DT,TEXT,,"[""20160701"", ""19920101"", ""20150101""]",
SEQNUM,TEXT,,"[""0010""]",
XREF1,TEXT,,"[""""]",
PRICE2,TEXT,,"[""""]",
LABCERT1,TEXT,,"[""""]",
PRICE1,TEXT,,"[""""]",
MCM2,NUMBER,,[],
