column_name,column_type,column_description,sample_value,ref_key
total_snf_charge_amount,NUMBER,Total of the charges that the skilled nursing facility submitted for all Medicare stays in the year.,"[6495315, 9703132, 7328797]",
hispanic_beneficiaries,NUMBER,Number of Hispanic beneficiaries.,"[21.0, 11.0, 23.0]",
average_length_of_stays_days,FLOAT,"Average lenth of stay, in days, for all Medicare beneficiaries with at least one stay in the skilled nursing facility in the year.","[35.6, 25.6, 29.8]",
average_hcc_score,FLOAT,Average Hierarchical Condition Category (HCC) risk score of beneficiaries. Please refer to the “Additional Information” section of the Methodology document for more details on HCC risk scores.,"[2.18, 2.08, 2.24]",
asian_pacific_islander_beneficiaries,NUMBER,Number of Asian Pacific Islander beneficiaries.,"[126, 20, 205]",
percent_of_beneficiaries_with_depression,NUMBER,Percent of beneficiaries meeting the CCW chronic condition algorithm for depression.,"[21, 46, 26]",
facility_name,TEXT,"The skilled nursing facility name, as reported in the POS file.","[""KA PUNAWAI OLA"", ""LIFE CARE CENTER OF KIRKLAND"", ""HALE NANI REHABILITATION AND NURSING CENTER""]",
dual_beneficiaries,NUMBER,Number of Medicare beneficiaries qualified to receive Medicare and Medicaid benefits. Beneficiaries are classified as Medicare and Medicaid entitlement if in any month in the given calendar year they were receiving full or partial Medicaid benefits.,"[34, 99, 75]",
percent_of_beneficiaries_with_ihd,NUMBER,Percent of beneficiaries meeting the CCW chronic condition algorithm for ischemic heart disease.,"[61, 52, 49]",
percent_of_beneficiaries_with_chf,NUMBER,Percent of beneficiaries meeting the CCW chronic condition algorithm for heart failure.,"[46, 49, 45]",
state,TEXT,"The state where the skilled nursing facility is located, as reported in POS file. The fifty U.S. states and the District of Columbia are reported by the state postal abbreviation.","[""HI"", ""WA"", ""TX""]",
street_address,TEXT,"The skilled nursing facility address, as reported in the POS file.","[""91-575 FARRINGTON HIGHWAY"", ""10101 NORTHEAST 120TH STREET"", ""1677 PENSACOLA STREET""]",
percent_of_beneficiaries_with_stroke,NUMBER,Percent of beneficiaries meeting the CCW chronic condition algorithm for stroke.,"[22, 14, 26]",
total_snf_medicare_payment_amount,NUMBER,Total amount that Medicare paid for all Medicare stays in the year after deductible and coinsurance amounts have been deducted.,"[4858392, 7259837, 6012826]",
percent_of_beneficiaries_with_atrial_fibrillation,NUMBER,Percent of beneficiaries meeting the CCW chronic condition algorithm for atrial fibrillation.,"[23, 28, 18]",
percent_of_beneficiaries_with_chronic_kidney_disease,NUMBER,Percent of beneficiaries meeting the CCW chronic condition algorithm for chronic kidney disease.,"[58, 55, 51]",
american_indian_or_alaska_native_beneficiaries,NUMBER,Number of American Indian or Alaska Native beneficiaries.,[],
provider_id,TEXT,The 6-digit identification number for the skilled nursing facility on the claim.,"[""125051"", ""505334"", ""125011""]",
average_age,NUMBER,Average age of beneficiaries. Beneficiary age is calculated at the end of the calendar year or at the time of death.,"[81, 82, 77]",
male_beneficiaries,NUMBER,Number of male beneficiaries.,"[100, 185, 175]",
percent_of_beneficiaries_with_cancer,NUMBER,"Percent of beneficiaries meeting the CCW chronic condition algorithms for cancer. Includes breast cancer, colorectal cancer, lung cancer and prostate cancer.","[17, 19, 13]",
