column_name,column_type,column_description,sample_value,ref_key
first_max_value,FLOAT,The highest value for the day.,"[2.422, 0.725, 0.722]",
sample_duration,TEXT,"The length of time that air passes through the monitoring device before it is analyzed (measured). So, it represents an averaging period in the atmosphere (for example, a 24-hour sample duration draws ambient air over a collection filter for 24 straight hours). For continuous monitors, it can represent an averaging time of many samples (for example, a 1-hour value may be the average of four one-minute samples collected during each quarter of the hour).","[""1 HOUR""]",
city_name,TEXT,The name of the city where the monitoring site is located. This represents the legal incorporated boundaries of cities and not urban areas.,"[""Anchorage""]",
units_of_measure,TEXT,The unit of measure for the parameter. QAD always returns data in the standard units for the parameter. Submitters are allowed to report data in any unit and EPA converts to a standard unit so that we may use the data in calculations.,"[""Parts per million""]",
datum,TEXT,The Datum associated with the Latitude and Longitude measures.,"[""WGS84""]",
latitude,FLOAT,The monitoring site’s angular distance north of the equator measured in decimal degrees.,[61.205861],
event_type,TEXT,"Indicates whether data measured during exceptional events are included in the summary. A wildfire is an example of an exceptional event; it is something that affects air quality, but the local agency has no control over. No Events means no events occurred. Events Included means events occurred and the data from them is included in the summary. Events Excluded means that events occurred but data form them is excluded from the summary. Concurred Events Excluded means that events occurred but only EPA concurred exclusions are removed from the summary. If an event occurred for the parameter in question, the data will have multiple records for each monitor.",[],
longitude,FLOAT,The monitoring site’s angular distance east of the prime meridian measured in decimal degrees.,[-149.824602],
local_site_name,TEXT,"The name of the site (if any) given by the State, local, or tribal air pollution control agency that operates it.","[""GARDEN/TRINITY CHRISTIAN CHURCH""]",
observation_count,NUMBER,The number of observations (samples) taken during the day.,"[24, 23]",
method_code,NUMBER,"An internal system code indicating the method (processes, equipment, and protocols) used in gathering and measuring the sample. The method name is in the next column.",[554],
site_num,TEXT,A unique number within the county identifying the site.,"[""0018""]",
county_code,TEXT,The FIPS code of the county in which the monitor resides.,"[""020""]",
state_code,TEXT,The FIPS code of the state in which the monitor resides.,"[""02""]",
observation_percent,FLOAT,"The percent representing the number of observations taken with respect to the number scheduled to be taken during the day. This is only calculated for monitors where measurements are required (e.g., only certain parameters).","[100.0, 96.0]",
first_max_hour,NUMBER,The hour (on a 24-hour clock) when the highest value for the day (the previous field) was taken.,"[3, 22, 8]",
parameter_name,TEXT,The name or description assigned in AQS to the parameter measured by the monitor. Parameters may be pollutants or non-pollutants.,"[""Carbon monoxide""]",
arithmetic_mean,FLOAT,The average (arithmetic mean) value for the day.,"[1.093042, 0.507696, 0.420391]",
state_name,TEXT,The name of the state where the monitoring site is located.,"[""Alaska""]",
address,TEXT,The approximate street address of the monitoring site.,"[""3000 EAST 16TH AVENUE""]",
county_name,TEXT,The name of the county where the monitoring site is located.,"[""Anchorage ""]",
poc,NUMBER,This is the “Parameter Occurrence Code” used to distinguish different instruments that measure the same parameter at the same site.,[1],
parameter_code,NUMBER,The AQS code corresponding to the parameter measured by the monitor.,[42101],
pollutant_standard,TEXT,A description of the ambient air quality standard rules used to aggregate statistics. (See description at beginning of document.),"[""CO 1-hour 1971""]",
cbsa_name,TEXT,The name of the core bases statistical area (metropolitan area) where the monitoring site is located.,"[""Anchorage, AK""]",
date_local,DATE,The calendar date for the summary. All daily summaries are for the local standard day (midnight to midnight) at the monitor.,"[""2024-01-01"", ""2024-01-02"", ""2024-01-03""]",
method_name,TEXT,"A short description of the processes, equipment, and protocols used in gathering and measuring the sample.","[""INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE""]",
aqi,NUMBER,"The Air Quality Index for the day for the pollutant, if applicable.",[],
date_of_last_change,DATE,The date the last time any numeric values in this record were updated in the AQS data system.,"[""2024-06-28""]",
