column_name,column_type,column_description,sample_value,ref_key
urls,VARIANT,,"[""{\n  \""list\"": [\n    {\n      \""element\"": {\n        \""niceName\"": \""ClinicalTrials\"",\n        \""url\"": \""https://clinicaltrials.gov/study/NCT06365788\""\n      }\n    }\n  ]\n}"", ""{\n  \""list\"": [\n    {\n      \""element\"": {\n        \""niceName\"": \""ClinicalTrials\"",\n        \""url\"": \""https://clinicaltrials.gov/study/NCT01642732\""\n      }\n    },\n    {\n      \""element\"": {\n        \""niceName\"": \""ClinicalTrials\"",\n        \""url\"": \""https://clinicaltrials.gov/study/NCT00702923\""\n      }\n    },\n    {\n      \""element\"": {\n        \""niceName\"": \""ClinicalTrials\"",\n        \""url\"": \""https://clinicaltrials.gov/study/NCT00924807\""\n      }\n    }\n  ]\n}"", ""{\n  \""list\"": [\n    {\n      \""element\"": {\n        \""niceName\"": \""ClinicalTrials\"",\n        \""url\"": \""https://clinicaltrials.gov/study/NCT00012090\""\n      }\n    }\n  ]\n}""]",
drugId,TEXT,,"[""CHEMBL409""]",
status,TEXT,,"[""Recruiting"", ""Terminated"", ""Completed""]",
tradeNames,VARIANT,,"[""{\n  \""list\"": [\n    {\n      \""element\"": \""Bicalutamide\""\n    },\n    {\n      \""element\"": \""Calutide\""\n    },\n    {\n      \""element\"": \""Casodex\""\n    },\n    {\n      \""element\"": \""Cosudex\""\n    },\n    {\n      \""element\"": \""Kalumid\""\n    }\n  ]\n}""]",
label,TEXT,,"[""breast neoplasm"", ""prostate cancer"", ""fallopian tube cancer""]",
targetId,TEXT,,"[""ENSG00000169083""]",
approvedName,TEXT,,"[""androgen receptor""]",
ancestors,VARIANT,,"[""{\n  \""list\"": [\n    {\n      \""element\"": \""OTAR_0000017\""\n    },\n    {\n      \""element\"": \""MONDO_0021350\""\n    },\n    {\n      \""element\"": \""MONDO_0023370\""\n    },\n    {\n      \""element\"": \""MONDO_0045024\""\n    },\n    {\n      \""element\"": \""EFO_0010285\""\n    },\n    {\n      \""element\"": \""EFO_0009483\""\n    },\n    {\n      \""element\"": \""EFO_0000616\""\n    }\n  ]\n}"", ""{\n  \""list\"": [\n    {\n      \""element\"": \""OTAR_0000017\""\n    },\n    {\n      \""element\"": \""EFO_0009555\""\n    },\n    {\n      \""element\"": \""EFO_0007355\""\n    },\n    {\n      \""element\"": \""MONDO_0024582\""\n    },\n    {\n      \""element\"": \""MONDO_0002149\""\n    },\n    {\n      \""element\"": \""MONDO_0023370\""\n    },\n    {\n      \""element\"": \""EFO_1000051\""\n    },\n    {\n      \""element\"": \""EFO_0009602\""\n    },\n    {\n      \""element\"": \""MONDO_0045024\""\n    },\n    {\n      \""element\"": \""MONDO_0021259\""\n    },\n    {\n      \""element\"": \""MONDO_0004992\""\n    },\n    {\n      \""element\"": \""EFO_0000512\""\n    },\n    {\n      \""element\"": \""EFO_0000616\""\n    }\n  ]\n}"", ""{\n  \""list\"": [\n    {\n      \""element\"": \""OTAR_0000017\""\n    },\n    {\n      \""element\"": \""MONDO_0002149\""\n    },\n    {\n      \""element\"": \""MONDO_0021092\""\n    },\n    {\n      \""element\"": \""EFO_0009548\""\n    },\n    {\n      \""element\"": \""MONDO_0023370\""\n    },\n    {\n      \""element\"": \""EFO_1000051\""\n    },\n    {\n      \""element\"": \""MONDO_0021148\""\n    },\n    {\n      \""element\"": \""MONDO_0045024\""\n    },\n    {\n      \""element\"": \""MONDO_0004992\""\n    },\n    {\n      \""element\"": \""EFO_0000512\""\n    },\n    {\n      \""element\"": \""EFO_0009549\""\n    },\n    {\n      \""element\"": \""EFO_1001331\""\n    },\n    {\n      \""element\"": \""EFO_0000616\""\n    }\n  ]\n}""]",
targetName,TEXT,,"[""Androgen Receptor""]",
phase,FLOAT,,"[2.0, 1.0, 4.0]",
prefName,TEXT,,"[""BICALUTAMIDE""]",
synonyms,VARIANT,,"[""{\n  \""list\"": [\n    {\n      \""element\"": \""Bicalutamide\""\n    },\n    {\n      \""element\"": \""Casodex\""\n    },\n    {\n      \""element\"": \""ICI 176,334\""\n    },\n    {\n      \""element\"": \""ICI-176334\""\n    },\n    {\n      \""element\"": \""ICI176,334-1\""\n    },\n    {\n      \""element\"": \""NSC-759816\""\n    }\n  ]\n}""]",
drugType,TEXT,,"[""Small molecule""]",
approvedSymbol,TEXT,,"[""AR""]",
diseaseId,TEXT,,"[""EFO_0003869"", ""MONDO_0008315"", ""MONDO_0002158""]",
mechanismOfAction,TEXT,,"[""Androgen Receptor antagonist""]",
targetClass,VARIANT,,"[""{\n  \""list\"": [\n    {\n      \""element\"": \""Transcription factor\""\n    },\n    {\n      \""element\"": \""Unclassified protein\""\n    }\n  ]\n}""]",
