column_name,column_type,column_description,sample_value,ref_key
state_number,NUMBER,,"[45, 1]",
nm_light_name,TEXT,,"[""No""]",
nm_helmet_name,TEXT,,"[""No""]",
person_number,NUMBER,,[1],
nm_helmet,TEXT,,"[""1""]",
nm_othpro_name,TEXT,,"[""Yes"", ""No""]",
nm_propad_name,TEXT,,"[""No""]",
nm_othpre,TEXT,,"[""1""]",
state_name,TEXT,,"[""South Carolina"", ""Alabama""]",
nm_refclo_name,TEXT,,"[""No""]",
vehicle_number,NUMBER,,[0],
consecutive_number,NUMBER,,"[450185, 10006, 10007]",
nm_light,TEXT,,"[""1""]",
nm_othpro,TEXT,,"[""2"", ""1""]",
nm_propad,TEXT,,"[""1""]",
nm_othpre_name,TEXT,,"[""No""]",
nm_refclo,TEXT,,"[""1""]",
