column_name,column_type,column_description,sample_value,ref_key
event_number,NUMBER,,"[10, 13]",
sequence_of_events_name,TEXT,,"[""Rollover/Overturn""]",
area_of_impact_this_vehicle,NUMBER,,[0],
consecutive_number,NUMBER,,"[50395, 60339, 61908]",
vehicle_number_other_vehicle_name,TEXT,,"[""Not a Motor Vehicle""]",
vehicle_number_other_vehicle,NUMBER,,[9999],
vehicle_number_this_vehicle,NUMBER,,"[2, 4, 3]",
vehicle_event_number,TEXT,,"[""8"", ""4"", ""5""]",
state_number,NUMBER,,"[5, 6]",
area_of_impact_other_vehicle_name,TEXT,,"[""Not a Motor Vehicle""]",
state_name,TEXT,,"[""Arkansas"", ""California""]",
vehicle_number,NUMBER,,"[2, 4, 3]",
sequence_of_events,NUMBER,,[1],
area_of_impact_this_vehicle_name,TEXT,,"[""Non-Collision""]",
area_of_impact_other_vehicle,NUMBER,,[77],
