column_name,column_type,column_description,sample_value,ref_key
transaction_index,NUMBER,,"[4, 0]",
r,TEXT,,"[""{\""string_value\"":\""49254785579126719847143022030827202916566410658799493584630288764291015191787\""}"", ""{\""string_value\"":\""91188881922023142146808656015559628289836039261670479665155225285630522433145\""}"", ""{\""string_value\"":\""59870216519673215216841089575769757046754327322049041107450770937576188587063\""}""]",
input,TEXT,,"[""0x"", ""0x12798972"", ""0x372500ab""]",
max_priority_fee_per_gas,NUMBER,,"[1500000000, 59911728217, 1]",
access_list,TEXT,,"[""[]""]",
transaction_hash,TEXT,,"[""0x9c454e463d9dec07793bdb2f0a7f3ba6aa6940914c74550bccffe1bebf3a0aeb"", ""0x3e11de494b090d0d450f14581b2e541d510f045366168a2be684b8a6df5e1d60"", ""0x1208805be893c474d253b1ee929eeb603458707dbf1b515daa7b03663a828e12""]",
v,TEXT,,"[""{\""string_value\"":\""0\""}""]",
to_address,TEXT,,"[""0x60d650966852164d9998343403444dcdb584b469"", ""0x0e34a0cbdb19fc152b3009d5558bae5ea8e36b96"", ""0x619d96bc60d34f94f7f0e8705b84df6ceb99d140""]",
block_hash,TEXT,,"[""0x3ae6883bb5e7cb7fb62c6fa7ec5ea7254369a55a24730f6a932bcd033510b541"", ""0x333d6940477a99c9b9b0a38fc04862ea3895bd4ec5862e1b0d95b9e87ca94f81"", ""0xc9d2669356d08a384a90fdb4494beec1274b5f0eecea2697ed11c50861747ae2""]",
gas_price,TEXT,,"[""{\""bignumeric_value\"":4853627447638,\""string_value\"":\""4853627447638\""}"", ""{\""bignumeric_value\"":4910132414395,\""string_value\"":\""4910132414395\""}"", ""{\""bignumeric_value\"":4853841908540,\""string_value\"":\""4853841908540\""}""]",
nonce,NUMBER,,"[2162, 156, 101]",
from_address,TEXT,,"[""0x6c21cdc71766c5715d04a2e6df6f240e76d23e53"", ""0xa22ca840265d3c5cb1846e419b14c6a6cdd06fab"", ""0x233e7801db7e9d9855a28bd25abd3a4a01313e41""]",
gas,NUMBER,,"[21000, 107754, 161569]",
max_fee_per_gas,NUMBER,,"[6551872358881, 9760353465201, 6552161762738]",
block_timestamp,TIMESTAMP_NTZ,,"[""2022-12-19 02:23:49"", ""2022-12-21 19:06:29"", ""2022-12-18 19:04:41""]",
value,TEXT,,"[""{\""bignumeric_value\"":\""9000000000000000000\"",\""string_value\"":\""9000000000000000000\""}"", ""{\""bignumeric_value\"":\""101041456040581665125\"",\""string_value\"":\""101041456040581665125\""}"", ""{\""bignumeric_value\"":0,\""string_value\"":\""0\""}""]",
transaction_type,NUMBER,,[2],
s,TEXT,,"[""{\""string_value\"":\""35371755437118318941341052276345014312165522846742011930072503680823258042185\""}"", ""{\""string_value\"":\""13035879994390949363648242939891391262253740450636463647811731871065191894992\""}"", ""{\""string_value\"":\""32597959401114157708656469652546599340780517528874805702790450967164043269045\""}""]",
