column_name,column_type,column_description,sample_value,ref_key
from_address,TEXT,,"[""0x361c775af56677ba879fbb8cd9ba361a81dca287""]",
value,TEXT,,"[""{\""bignumeric_value\"":0,\""string_value\"":\""0\""}""]",
transaction_hash,TEXT,,"[""0x670db3893aafb0ef44f4643d509bc809eeb479adc7041b0dbc704b85ee433e3e"", ""0x2fe98fe0e6309424ea565345ad483143fd585de553ddc79e9ab5da9c647fae0b"", ""0xbacd4e0a11bb4b116ff7d2fd588c5c1716f6b6cd59f6f1d01d62e930e8c2fc6f""]",
v,TEXT,,"[""{\""string_value\"":\""310\""}""]",
nonce,NUMBER,,"[284329, 288266, 276885]",
block_timestamp,TIMESTAMP_NTZ,,"[""2021-05-08 09:38:17"", ""2021-05-08 10:02:59"", ""2021-05-08 08:51:29""]",
max_priority_fee_per_gas,NUMBER,,[],
input,TEXT,,"[""0xf629ae1b00000000000000000000000000000000000000000000000029a2241af62c000000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000d500b1d8e8ef31e21c99d1db9a6444d3adf127000000000000000000000000000000000000000000000000000000000000000040000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f6190000000000000000000000002791bca1f2de4661ed88a30c99a7a9449aa841740000000000000000000000009c78ee466d6cb57a4d01fd887d2b5dfb2d46288f0000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619"", ""0xf629ae1b00000000000000000000000000000000000000000000000029a2241af62c000000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000d500b1d8e8ef31e21c99d1db9a6444d3adf127000000000000000000000000000000000000000000000000000000000000000040000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f6190000000000000000000000009c78ee466d6cb57a4d01fd887d2b5dfb2d46288f0000000000000000000000002791bca1f2de4661ed88a30c99a7a9449aa841740000000000000000000000007ceb23fd6bc0add59e62ac25578270cff1b9f619""]",
s,TEXT,,"[""{\""string_value\"":\""19714538794560925234467051082556998209943348909279019106323166928325139919848\""}"", ""{\""string_value\"":\""18567657662839352122499173043686396029796614458724142735867332357170116100386\""}"", ""{\""string_value\"":\""24338946203442770572550003991323869011220949389258023270926717700286389537182\""}""]",
transaction_index,NUMBER,,"[10, 64, 7]",
max_fee_per_gas,NUMBER,,[],
r,TEXT,,"[""{\""string_value\"":\""113614244894982166434606553040480739002600515050307992762549032343181549532930\""}"", ""{\""string_value\"":\""43194894663990603849223000976406140760792949719230115998720685832219216545388\""}"", ""{\""string_value\"":\""107414065453284257362323956688327411035993922257054200928547128404739865328090\""}""]",
to_address,TEXT,,"[""0x5829a9656e3eb843037d27969bb73eeaa1f99147""]",
transaction_type,NUMBER,,[0],
access_list,TEXT,,"[""[]""]",
block_hash,TEXT,,"[""0xd2d8e5daa94e5c707f2ba058c41b4404467d501f926f2b1bdc07f8f1d91bfb3c"", ""0x6e1c07407995496e3483dc332b57068c6710b52773012a35e06d8475af5d39ac"", ""0x443e9508a11450b1089d0a122d9a179279fd2b2579720bb512e7d343721563fc""]",
gas,NUMBER,,[1000000],
gas_price,TEXT,,"[""{\""bignumeric_value\"":1518400000,\""string_value\"":\""1518400000\""}"", ""{\""bignumeric_value\"":1050000000,\""string_value\"":\""1050000000\""}""]",
