column_name,column_type,column_description,sample_value,ref_key
parent_hash,TEXT,,"[""0x000000000279156b241223c9433544bc42b528885f399a1dd95d3107573912d4"", ""0x0000000001eb4688dabcc934820b914a326685b9d049b2b7b2131dd54d7418c4"", ""0x0000000002a53220c368b51166650dcebd8602ed37f019812efeaf19182ace08""]",
total_difficulty,TEXT,,"[""{\""bignumeric_value\"":0,\""string_value\"":\""0\""}""]",
uncles,TEXT,,"[""[]""]",
extra_data,TEXT,,"[""0x""]",
block_number,NUMBER,,"[41489772, 32196233, 44380705]",
uncles_sha3,TEXT,,"[""0x0000000000000000000000000000000000000000000000000000000000000000""]",
receipts_root,TEXT,,"[""0x0000000000000000000000000000000000000000000000000000000000000000""]",
logs_bloom,TEXT,,"[""0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000""]",
block_hash,TEXT,,"[""0x000000000279156cdbe6e96844e9cf05b5d80fa5fb3947513f16b2d42f4d61f2"", ""0x0000000001eb4689897416378207e1e19bc1362c756fa41186b1c27172e0b4bf"", ""0x0000000002a53221a65ad743f40439a65b9dc615fd076f1f8aba289b7a3c71c7""]",
mix_hash,TEXT,,"[""0x0000000000000000000000000000000000000000000000000000000000000000""]",
block_timestamp,TIMESTAMP_NTZ,,"[""2022-06-12 09:05:24"", ""2021-07-23 18:17:33"", ""2022-09-21 00:53:33""]",
state_root,TEXT,,"[""0x""]",
gas_used,NUMBER,,"[937361, 679555, 357597]",
base_fee_per_gas,NUMBER,,[0],
nonce,NUMBER,,[0],
size,NUMBER,,"[60110, 83507, 61019]",
miner,TEXT,,"[""0x6758a9b1ed67eeaf14534ce6b770b83e4d7e7528""]",
gas_limit,NUMBER,,"[3712600000, 1296000000, 8205000185]",
transactions_root,TEXT,,"[""0x33065398b82f5d56f987f9fa5399ff7b937bba993c5f9e5b626d70d11c55bced"", ""0xc6ad5292c7b1deb13039145cbcb516f0516039c176f7af55b3ffd7080f7ecac1"", ""0xdc4e8dc77f1edba5be66d605f6a16954b37c0cf130c212563f8ff047713029e4""]",
difficulty,TEXT,,"[""{\""bignumeric_value\"":0,\""string_value\"":\""0\""}""]",
