original_column_name,column_name,column_description,data_format,value_description
TxnPointer,,TEXT. Identifier of the transaction under security review. PK. FK to transactions(EventCode).,text,
OpSecMetric,,REAL. Operational-security metric for the transaction session. Example: 95.7.,real,
ThreatIntelIndex,,REAL. Threat-intelligence index derived from external feeds. Example: 79.2.,real,
DetectionAvoidance,,REAL. Score indicating detection-avoidance behaviour. Example: 94.65125815301414.,real,
AnonLevel,,"TEXT. Level of anonymity observed. Possible values: High, Low, Medium.",text,
TraceScore,,REAL. Score indicating how easily the actor can be traced. Example: 14.4.,real,
CorrelationValue,,REAL. Correlation strength between session artefacts. Example: 69.6.,real,
PatternMatchScore,,REAL. Pattern-match score against known malicious signatures. Example: 36.5.,real,
BehaviorScore,,REAL. Behavioural risk score for the session. Example: 15.8.,real,
ML_Confidence,,REAL. Machine-learning confidence level for the classification. Example: 97.2.,real,
AnomalyValue,,REAL. Aggregate anomaly score for the session. **NULL means anomaly metric has not been computed.**. Example: 38.9.,real,
FalsePosProb,,REAL. Probability that the detection is a false positive. Example: 10.4.,real,
Threat_handle_rate,,"text. The rate at which threats are handled in the system, measured in Threats/hour. Example: 0.12 Threats/hour.",text,
Data_proctecteff,,"text. A measure of data protection efficiency, calculated as the ratio of vulnerability count to data protection level, measured in Vulnerabilities/GB. Example: 1.82 Vulnerabilities/GB.",text,
encrytion_cost,,"text. The cost of encryption required for the transaction, measured in USD/encryption-bit. Example: 8.21 USD/encryption-bit.",text,
anonymity_cost,,"text. A score reflecting the level of traceability in a transaction, associated with the anonymity level, measured in USD/anonymity-point. Example: 51.71 USD/anonymity-point.",text,
Bot_act_index,,"text. A metric representing bot activity, calculated as actions per IP per hour, measured in Actions/IP/hour. Example: 40.87 Actions/IP/hour.",text,
Connection_duration,,"text. The diversity of connection durations in a given session, measured in hours. Example: 8.92 hours.",text,
connection_security_metrics,,"JSONB column. Captures the security metrics for the connection during the transaction, such as IP count, VPN usage, and encryption strength.
Fields: {""auth_protocol_type"":""TEXT. Authentication protocol used during the session. Possible values: 2FA, Basic, Multi-factor."",""browser_fp_unique_scr"":""REAL. Uniqueness score of the browser fingerprint. Example: 6.4."",""conn_pattern_metric_scr"":""REAL. Metric describing anomalies in connection patterns. Example: 48.1."",""data_protection_class"":""TEXT. Data-protection classification assigned to the session. Possible values: Basic, Enhanced, Maximum."",""device_fp_risk_score"":""REAL. Risk score of the device fingerprint. **NULL means device-fingerprint data is unavailable.**. Example: 63.7."",""encryption_strength_scr"":""TEXT. Strength classification of the TLS/SSL encryption. Possible values: Military-grade, Standard, Strong."",""ip_count_total"":""BIGINT. Number of unique IP addresses observed for the transaction. **NULL means IP address data was not collected.**. Possible values: 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0."",""privacy_score_val"":""REAL. Score measuring privacy preservation during the session. Example: 62.2."",""session_sec_rating_scr"":""REAL. Overall security rating of the session. **NULL means session-security rating not assessed.**. Example: 45.3."",""tor_node_count"":""BIGINT. Count of Tor nodes traversed during the connection. **NULL means Tor-usage information is unavailable.**. Example: 4.0."",""vpn_detect_status"":""TEXT. Indicator whether a VPN was detected in the connection. Possible values: No, Suspected, Yes.""}",jsonb,
