column_name,column_type,column_description,sample_value,ref_key
prepaidexpnsend,NUMBER,Prepaid expenses or deferred charges -- eoy,"[7728, 0, 23050]",
excbushldngscd,TEXT,Excess business holdings?,"[""N""]",
s501c3or4947a1cd,TEXT,Described in 501(c)(3)?,"[""Y"", ""N""]",
gftgrntsrcvd170,NUMBER,Gifts grants membership fees received (170),[0],
rptincfnndrsngcd,TEXT,Fundraising activities?,"[""N""]",
othrexpnsb,NUMBER,Other expenses 24b,"[54774, 2306, 44797]",
qualhlthreqmntn,NUMBER,Qualified health plan reserves required,[0],
pubsupplesspct170,NUMBER,Public support (170),[0],
maintwrkofartcd,TEXT,Collections of art?,"[""N""]",
cstbasisecur,NUMBER,Sales expense -- Securities,"[63346, 1330148, 0]",
othrsalwages,NUMBER,Other salaries and wages,"[74716, 49652, 176265]",
frgnacctcd,TEXT,Foreign financial account?,"[""N""]",
totsupp509,NUMBER,Total support (509),"[2586210, 829434, 2609678]",
qualhlthonhnd,NUMBER,Qualified health plan reserves on hand,[0],
srvcsval170,NUMBER,Services or facilities furnished by gov (170),[0],
txrevnuelevied509,NUMBER,Tax revenues levied (509),[0],
grsalesinvent,NUMBER,Gross sales of inventory,[0],
intincntrlcd,TEXT,Related organization a controlled entity?,"[""N""]",
grsrntsreal,NUMBER,Gross rents -- Real estate,[0],
grsrcptsrelated170,NUMBER,Gross receipts from related activities (170),[0],
compnsatnandothr,NUMBER,Compensation of disqualified persons,[0],
othrassetsend,NUMBER,Other assets -- eoy,"[4131, 0, 32944]",
subjto6033cd,TEXT,Subject to proxy tax?,"[""N""]",
subtotpub509,NUMBER,Public support subtotal (509),"[0, 1749533]",
rntlincprsnl,NUMBER,Net rent -- Personal property,[0],
officexpns,NUMBER,Office expenses,"[9139, 5763, 0]",
deprcatndepletn,NUMBER,"Depreciation, depletion, amortization","[13103, 2470, 1005]",
unrstrctnetasstsend,NUMBER,Unrestricted net assets -- eoy,"[83829, 1022265, 609279]",
filedf8886tcd,TEXT,Form 8886-T filed?,"[""N""]",
fw2gcnt,NUMBER,Number W-2Gs included in 1a,[0],
compnsatncurrofcr,NUMBER,"Compensation of current officers, directors, etc","[0, 89933, 212541]",
grsincfndrsng,NUMBER,Gross fundraising,[0],
totestcompf,NUMBER,Other compensation,"[0, 2580, 14841]",
insurance,NUMBER,Insurance,"[2461, 2690, 11492]",
lbbyingactvtscd,TEXT,Lobbying activities?,"[""N""]",
netrntlinc,NUMBER,Net rental income,[0],
