column_name,column_type,column_description,sample_value,ref_key
dividndsamt,NUMBER,Dividends,"[560, 6981, 7250]",
endwmntscold,NUMBER,Endowments column d,"[0, 377, 9408]",
transinccd,TEXT,Income code,"[""1"", ""3"", ""2""]",
grntindivcd,TEXT,Grant individual question,"[""N""]",
netinvstinc,NUMBER,Net investment income,"[0, 6606, 6260]",
crelamt,NUMBER,Credit elect amount,"[0, 95]",
trnsothasstscd,TEXT,Transfer question,"[""N""]",
adjnetinccolc,NUMBER,Adjusted net income column c,"[0, 34411, 10342]",
sect511tx,NUMBER,Section 511 tax,[0],
qlfydistribtot,NUMBER,Qualifying distributions total,"[0, 38000, 203527]",
grscontrgifts,NUMBER,Contributions received,"[0, 13275]",
grsinvstincc,NUMBER,Gross investment income column c,"[0, -1066, 4012]",
subcd,TEXT,Subsection code,"[""03""]",
grsinvstinca,NUMBER,Gross investment income column a,"[0, 64, 4009]",
propgndacd,TEXT,Propaganda question,"[""N""]",
ein,TEXT,Employer Identification Number,"[""581609814"", ""036080173"", ""133759863""]",
pubsuprtcolc,NUMBER,Public support column c,"[0, 6170]",
grsinvstinctot,NUMBER,Gross investment income total,"[0, 498, 40275]",
invstexcisetx,NUMBER,Excise tax on net investment income,"[0, 132, 125]",
qlfyasseta,NUMBER,Qualifying assets column a,"[96566, 686875, 518108]",
mrtgnotespay,NUMBER,Mortgage loans payable – e-o-y book value,[0],
sec4940redtxcd,TEXT,4940 – 1 % tax,"[""N""]",
valassetscola,NUMBER,Value assets column a,"[96566, 686875, 793171]",
totrcptperbks,NUMBER,Total revenue,"[721, 61517, 7263]",
grsprofitbus,NUMBER,Gross profit,[0],
balduopt,NUMBER,Balance due or overpayment,"[0, 132, -95]",
qlfydistribd,NUMBER,Qualifying distributions column d,"[0, 15000, 58037]",
nchrtygrntcd,TEXT,Non-charity grant question,"[""N""]",
intrstrvnue,NUMBER,Interest revenue,"[161, 0, 13]",
esttaxcr,NUMBER,Estimated tax credit,"[0, 116]",
totaxpyr,NUMBER,Total excise tax,"[0, 132, 125]",
invstcorpstk,NUMBER,Investments in corporate stock – e-o-y book value,"[0, 17049, 91390]",
eostatus,TEXT,EO Status Code,"[""1""]",
qlfydistribc,NUMBER,Qualifying distributions column c,"[0, 15500, 20074]",
totliabend,NUMBER,Total liabilities – e-o-y book value,"[0, 2050]",
pubsuprttot,NUMBER,Public support total,"[0, 33406]",
qlfyassetc,NUMBER,Qualifying assets column c,"[142971, 807340, 628548]",
totexpnspbks,NUMBER,Total expenses,"[22788, 4875, 60220]",
topradmnexpnsa,NUMBER,Total operating and administrative expenses column a,"[14705, 375, 12220]",
qlfyassetb,NUMBER,Qualifying assets column b,"[118633, 455612, 578128]",
undistribincyr,NUMBER,Undistributed income,"[2616, 0]",
fairmrktvalamt,NUMBER,Total assets – e-o-y fair market value,"[123110, 686875, 799171]",
claimstatcd,TEXT,Claiming status question,"[""Y""]",
invstjexmptcd,TEXT,Jeopardizing investments question,"[""N""]",
qlfydistriba,NUMBER,Qualifying distributions column a,"[0, 4500, 57591]",
endwmntstot,NUMBER,Endowments total,"[0, 2418, 27678]",
trcptadjnetinc,NUMBER,Total receipts adjusted net income,"[721, 61517, 7263]",
txwithldsrc,NUMBER,Tax withheld at source,[0],
pubsuprtcolb,NUMBER,Public support column b,"[0, 6250]",
invstgovtoblig,NUMBER,Investments in U.S. & state government obligations – e-o-y book value,"[0, 135188]",
adjnetinctot,NUMBER,Adjusted net income total,"[1, 121338, 37186]",
tax_yr,NUMBER,SOI Year,"[2011, 2009, 2010]",
grsinvstincb,NUMBER,Gross investment income column b,"[0, 402, 4509]",
subtitleatx,NUMBER,Subtitle A tax,[0],
totrcptnetinc,NUMBER,Total receipts net investment income,"[721, 6981, 7263]",
totassetsend,NUMBER,Total assets – e-o-y book value,"[96566, 570306, 599171]",
valassetstot,NUMBER,Value assets total,"[523325, 2588367, 3501361]",
pubsuprtcola,NUMBER,Public support column a,"[0, 13275]",
furngoodscd,TEXT,Furnished goods question,"[""N""]",
erronbkupwthld,NUMBER,Erroneous backup withholding credit amount,[0],
fairmrktvaleoy,NUMBER,Total assets – e-o-y fair market value,"[123110, 686875, 799171]",
qlfyassettot,NUMBER,Qualifying assets total,"[523325, 2588367, 2360552]",
agremkpaycd,TEXT,Agree to make pay question,"[""N""]",
totexpnsnetinc,NUMBER,Total expenses net investment income,"[1005, 375, 1003]",
grsrents,NUMBER,Gross rents,[0],
undistrinccd,TEXT,Undistributed income question,"[""N""]",
totsuprtcolc,NUMBER,Total support column c,"[0, 6170]",
adjnetinccold,NUMBER,Adjusted net income column d,"[0, 28887, 13899]",
otherincamt,NUMBER,Other income,"[0, 54536, 160]",
tfundnworth,NUMBER,Total fund net worth – e-o-y book value,"[96566, 570306, 599171]",
totsuprtcolb,NUMBER,Total support column b,"[0, 6250]",
propexchcd,TEXT,Property exchange question,"[""N""]",
topradmnexpnsd,NUMBER,Total operating and administrative expenses column d,"[12200, 0, 9591]",
cmpmininvstret,NUMBER,Minimum investment return,"[4400, 28134, 13886]",
endwmntscolc,NUMBER,Endowments column c,"[0, 363, 6343]",
dirindirintcd,TEXT,Direct indirect interest question,"[""N""]",
totsuprttot,NUMBER,Total support total,"[0, 33406]",
txpaidf2758,NUMBER,Tax paid with Form 2758 (filing extension),"[0, 104]",
sec4940notxcd,TEXT,4940 – no tax,"[""N""]",
pubsuprtcold,NUMBER,Public support column d,"[0, 7711]",
endwmntscolb,NUMBER,Endowments column b,"[0, 255, 6134]",
qlfyassetd,NUMBER,Qualifying assets column d,"[165155, 638540, 635768]",
totexcapgn,NUMBER,Net gain – sales of assets,[0],
qlfydistribb,NUMBER,Qualifying distributions column b,"[0, 3000, 67825]",
othrcashamt,NUMBER,Cash non-interest-bearing – e-o-y book value,"[2270, 0, 4206]",
tfairmrktunuse,NUMBER,Fair market value of assets not used for charitable purposes,"[123000, 571244, 281945]",
compofficers,NUMBER,Compensation of officers,"[13200, 0]",
estpnlty,NUMBER,Estimated tax penalty,[0],
adjnetinccola,NUMBER,Adjusted net income column a,"[1, 28134, 6260]",
operatingcd,TEXT,Record code,"[""Y"", ""N""]",
nreligiouscd,TEXT,Non-religious question,"[""N""]",
excesshldcd,TEXT,Influence public election question,"[""N""]",
tax_prd,TEXT,Tax period,"[""201112"", ""200912"", ""201012""]",
paidcmpncd,TEXT,Paid compensation question,"[""N""]",
topradmnexpnsb,NUMBER,Total operating and administrative expenses column b,"[1005, 375, 1003]",
costsold,NUMBER,Cost-of-goods-sold,[0],
grsinvstincd,NUMBER,Gross investment income column d,"[0, 1098, 27745]",
valassetscold,NUMBER,Value assets column d,"[165155, 638540, 921222]",
contrpdpbks,NUMBER,Contributions paid,"[8083, 4500, 48000]",
excessrcpts,NUMBER,Net income less deficit,"[-22067, 56642, -52957]",
othrinvstend,NUMBER,Other investments – e-o-y book value,"[59817, 570306, 0]",
brwlndmnycd,TEXT,Borrow lend money question,"[""N""]",
totexpnsadjnet,NUMBER,Total expenses adjusted net income,"[1500, 0, 1003]",
distribamt,NUMBER,Distributable amount,"[4400, 0]",
infleg,TEXT,Influence legislation question,"[""N""]",
totsuprtcold,NUMBER,Total support column d,"[0, 7711]",
valassetscolc,NUMBER,Value assets column c,"[142971, 807340, 924814]",
mrtgloans,NUMBER,Investments mortgage loans – e-o-y book value,[0],
contractncd,TEXT,Contraction question,"[""N""]",
assetcdgen,TEXT,Asset code,"[""3"", ""5"", ""4""]",
adjnetinc,NUMBER,Adjusted net income,"[0, 61517, 6260]",
invstcorpbnd,NUMBER,Investments in corporate bonds– e-o-y book value,"[0, 42928]",
totexpnsexempt,NUMBER,Total expenses – exempt purpose,"[20283, 4500, 57591]",
totinvstsec,NUMBER,Total investments in securities – e-o-y book value,"[0, 135188, 17049]",
valassetscolb,NUMBER,Value assets column b,"[118633, 455612, 862154]",
totexcapls,NUMBER,Net loss – sales of assets,"[0, -7659]",
endwmntscola,NUMBER,Endowments column a,"[0, 1423, 5793]",
totsuprtcola,NUMBER,Total support column a,"[0, 13275]",
adjnetinccolb,NUMBER,Adjusted net income column b,"[0, 29906, 6685]",
