column_name,column_type,column_description,sample_value,ref_key
midyear_population_female,NUMBER,Female midyear population in the age group,"[30976, 31578, 32719]",
age_group_indicator,TEXT,"Age group indicator: ""-""=5-year age group; ""+""=open-ended age group","[""+""]",
midyear_population_male,NUMBER,Male midyear population in the age group,"[29332, 28523, 29109]",
total_flag,TEXT,"Total flag: ""*""=Total, all ages; ""A""=Individual age group","[""*""]",
country_name,TEXT,Country or area name,"[""Aruba""]",
year,NUMBER,Year,"[1981, 1988, 1989]",
ending_age,NUMBER,"Ending age (4 to 99; set to 0 if G=""+"")",[0],
country_code,TEXT,Federal Information Processing Standard (FIPS) country/area code,"[""AA""]",
starting_age,NUMBER,Starting age (0 to 100),[0],
midyear_population,NUMBER,Both sexes midyear population in the age group,"[60308, 59499, 60687]",
