column_name,column_type,column_description,sample_value,ref_key
fertility_rate_40_44,FLOAT,"Age specific fertility rate for age 40-44 (births per 1,000 population)","[6.0, 6.1]",
fertility_rate_15_19,FLOAT,"Age specific fertility rate for age 15-19 (births per 1,000 population)","[41.8, 44.6, 50.3]",
fertility_rate_35_39,FLOAT,"Age specific fertility rate for age 35-39 (births per 1,000 population)","[30.7, 31.4, 32.8]",
gross_reproduction_rate,FLOAT,Gross reproduction rate (lifetime female births per woman),"[0.9963, 1.0155, 1.0552]",
year,NUMBER,Year,"[1982, 1983, 1985]",
country_code,TEXT,Federal Information Processing Standard (FIPS) country/area code,"[""AA""]",
fertility_rate_30_34,FLOAT,"Age specific fertility rate for age 30-34 (births per 1,000 population)","[76.1, 77.2, 79.3]",
fertility_rate_25_29,FLOAT,"Age specific fertility rate for age 25-29 (births per 1,000 population)","[119.3, 120.6, 123.1]",
total_fertility_rate,FLOAT,Total fertility rate (lifetime births per woman),"[1.9737, 2.0124, 2.0898]",
country_name,TEXT,Country or area name,"[""Aruba""]",
fertility_rate_20_24,FLOAT,"Age specific fertility rate for age 20-24 (births per 1,000 population)","[119.9, 121.9, 125.8]",
fertility_rate_45_49,FLOAT,"Age specific fertility rate for age 45-49 (births per 1,000 population)","[0.9, 0.8, 0.6]",
sex_ratio_at_birth,FLOAT,Sex ratio at birth (male births per female birth),"[0.9811, 0.9817, 0.9804]",
