column_name,column_type,column_description,sample_value,ref_key
SOURCE,TEXT,,"[""ERCOT""]",
DESCRIPTION,TEXT,,"[""Day Ahead market price (hourly) in $/MWh for regulation down. Regulation Down Service (Reg-Down) is an Ancillary Service that provides capacity that can respond to signals from ERCOT within three to five seconds to respond to changes in system frequency. Such capacity is the amount available below any Base Point but above the LSL of a Generation Resource and may be called on to change output as necessary throughout the range of capacity available to maintain proper system frequency. A Load Resource providing Reg-Down must be able to increase and decrease Load as deployed within its Ancillary Service Schedule for Reg-Down below the Load Resource’s MPC limit."", ""Day Ahead market price (hourly) in $/MWh for regulation up. Regulation Up Service (Reg-Up) is an Ancillary Service that provides capacity that can respond to signals from ERCOT within three to five seconds to respond to changes in system frequency. Such capacity is the amount available above any Base Point but below the HSL of a Generation Resource and may be called on to change output as necessary throughout the range of capacity available to maintain proper system frequency. A Load Resource providing Reg-Up must be able to increase and decrease Load as deployed within its Ancillary Service Schedule for Reg-Up above the Load Resource’s LPC limit."", ""Day Ahead market price (hourly) in $/MWh for responsive reserve service (RRS). RRS is an Ancillary Service that provides operating reserves that is intended to: Arrest frequency decay within the first few seconds of a significant frequency deviation on the ERCOT Transmission Grid using Primary Frequency Response and interruptible Load; After the first few seconds of a significant frequency deviation, help restore frequency to its scheduled value to return the system to normal; Provide energy or continued Load interruption during the implementation of the EEA; and Provide backup regulation. ""]",
SHORTNAME,TEXT,,"[""DA Reg-Down"", ""DA Reg-Up"", ""DA RRS""]",
LONGNAME,TEXT,,"[""Day Ahead Regulation Down"", ""Day Ahead Regulation Up"", ""Day Ahead Responsive Reserve Service""]",
INTERVAL,NUMBER,,[3600],
INTEGRATION_RULE,TEXT,,"[""DOWN""]",
DATATYPEID,NUMBER,,"[21, 22, 23]",
ISO,TEXT,,"[""ERCOT""]",
UNITS,TEXT,,"[""$/MWh"", ""MW""]",
STORAGE_TABLE,TEXT,,"[""TS_ANCILLARY"", ""TS_FORECAST""]",
