column_name,column_type,column_description,sample_value,ref_key
DACONG,NUMBER,,[],
DATETIME,TIMESTAMP_NTZ,,"[""2023-03-31 22:00:00"", ""2022-11-12 20:00:00"", ""2022-11-06 03:00:00""]",
DALMP,NUMBER,,"[""22.770000"", ""47.130000"", ""7.680000""]",
HALOSS,NUMBER,,[],
RTLMP,NUMBER,,"[""13.142500"", ""33.300000"", ""6.097500""]",
RTLOSS,NUMBER,,[],
LOADID,NUMBER,,"[976754729, 924437806, 921310612]",
ISO,TEXT,,"[""E""]",
RTCONG,NUMBER,,[],
TIMEZONE,TEXT,,"[""CDT"", ""CST""]",
HALMP,NUMBER,,[],
DALOSS,NUMBER,,[],
RTFINAL,TEXT,,"[""Y""]",
HACONG,NUMBER,,[],
PROXYCODE,TEXT,,[],
OBJECTID,NUMBER,,[10000697078],
