column_name,column_type,column_description,sample_value,ref_key
number_of_pedestrians_killed,NUMBER,,[0],
borough,TEXT,,"[""""]",
number_of_motorist_injured,NUMBER,,[0],
number_of_pedestrians_injured,NUMBER,,[0],
cross_street_name,TEXT,,"[""HOLLIS AVENUE"", ""VANWYCK EXPRESSWAY"", ""WESTCHESTER AVENUE""]",
contributing_factor_vehicle_5,TEXT,,"[""""]",
number_of_cyclist_injured,NUMBER,,[0],
contributing_factor_vehicle_4,TEXT,,"[""""]",
vehicle_type_code2,TEXT,,"[""DP"", ""CM"", ""TK""]",
contributing_factor_vehicle_2,TEXT,,"["""", ""Unspecified"", ""Driver Inattention/Distraction""]",
location,TEXT,,"[""(40.71051, -73.77117)"", ""(40.699512, -73.81461)"", ""(40.842564, -73.83842)""]",
number_of_persons_killed,NUMBER,,[0],
number_of_cyclist_killed,NUMBER,,[0],
vehicle_type_code_4,TEXT,,"[""""]",
latitude,FLOAT,,"[40.71051, 40.699512, 40.842564]",
vehicle_type_code_3,TEXT,,"[""""]",
vehicle_type_code1,TEXT,,"[""BU"", ""SPORT UTILITY / STATION WAGON"", ""TAXI""]",
unique_key,NUMBER,,"[3782006, 3832313, 3805363]",
zip_code,NUMBER,,[],
vehicle_type_code_5,TEXT,,"[""""]",
timestamp,NUMBER,,"[1509543000000000, 1516438860000000, 1512568080000000]",
contributing_factor_vehicle_1,TEXT,,"[""Unspecified"", ""Driver Inattention/Distraction"", ""Reaction to Other Uninvolved Vehicle""]",
on_street_name,TEXT,,"[""JAMAICA AVENUE"", ""91 AVENUE"", ""WATERS PLACE""]",
number_of_persons_injured,NUMBER,,[0],
longitude,FLOAT,,"[-73.77117, -73.81461, -73.83842]",
number_of_motorist_killed,NUMBER,,[0],
off_street_name,TEXT,,"[""""]",
contributing_factor_vehicle_3,TEXT,,"[""""]",
