column_name,column_type,column_description,sample_value,ref_key
pickup_latitude,FLOAT,,"[40.758457, 40.711387, 40.780982]",
store_and_fwd_flag,TEXT,"This flag indicates whether the trip record was held in vehicle memory before sending to the vendor, aka 'store and forward,' because the vehicle did not have a connection to the server. Y= store and forward trip N= not a store and forward trip","["""", ""N""]",
imp_surcharge,FLOAT,$0.30 improvement surcharge assessed on hailed trips at the flag drop. The improvement surcharge began being levied in 2015.,[],
payment_type,TEXT,A numeric code signifying how the passenger paid for the trip. 1= Credit card 2= Cash 3= No charge 4= Dispute 5= Unknown 6= Voided trip,"[""CSH""]",
extra,FLOAT,"Miscellaneous extras and surcharges. Currently, this only includes the $0.50 and $1 rush hour and overnight charges",[0.0],
pickup_datetime,NUMBER,The date and time when the meter was engaged,"[1409822040000000, 1411234380000000, 1392543000000000]",
trip_distance,FLOAT,The elapsed trip distance in miles reported by the taximeter.,"[2.61, 2.71, 3.38]",
dropoff_datetime,NUMBER,The date and time when the meter was disengaged,"[1409823060000000, 1411235280000000, 1392543720000000]",
vendor_id,TEXT,"A code indicating the LPEP provider that provided the record. 1= Creative Mobile Technologies, LLC; 2= VeriFone Inc.","[""VTS"", ""CMT""]",
mta_tax,FLOAT,$0.50 MTA tax that is automatically triggered based on the metered rate in use,[0.5],
rate_code,NUMBER,The final rate code in effect at the end of the trip. 1= Standard rate 2=JFK 3=Newark 4=Nassau or Westchester 5=Negotiated fare 6=Group ride,[1],
fare_amount,FLOAT,The time-and-distance fare calculated by the meter,[12.5],
tip_amount,FLOAT,Tip amount. This field is automatically populated for credit card tips. Cash tips are not included.,[0.0],
total_amount,FLOAT,The total amount charged to passengers. Does not include cash tips.,[13.0],
tolls_amount,FLOAT,Total amount of all tolls paid in trip.,[0.0],
pickup_longitude,FLOAT,,"[-73.937835, -74.008805, -73.949658]",
passenger_count,NUMBER,The number of passengers in the vehicle. This is a driver-entered value.,[1],
dropoff_latitude,FLOAT,,"[40.7148, 40.742267, 40.727297]",
dropoff_longitude,FLOAT,,"[-74.00586, -74.003895, -73.9845]",
