column_name,column_type,column_description,sample_value,ref_key
functional_status_code,TEXT,Current functional status code. A full list of possible results can be found: https://www.census.gov/geo/reference/funcstat.html,"[""A""]",
feature_class_code,TEXT,"MAF/TIGER feature class code. G4000 indicates ""State or Equivalent Feature""","[""G4000""]",
state_fips_code,TEXT,"Two digit FIPS code that uniquely identifies each state. See https://www.census.gov/geo/reference/ansi_statetables.html for more information

State names and their corresponding FIPS codes can be found in BigQuery: bigquery-public-data.census_fips_codes.states_2016","[""78"", ""69"", ""60""]",
region_code,TEXT,Current region code. Regions consist of 2 or more divisions,"[""9"", ""1""]",
internal_point_lon,TEXT,"Current longitude of the internal point, which is the point at or closest to the state's geographic center","[""-064.9712505"", ""+145.6010210"", ""-170.6671854""]",
state_gnis_code,TEXT,Current state GNIS code as maintained by USGS. GNIS is a database that contains name and locative information about more than two million physical and cultural features.,"[""01802710"", ""01779809"", ""01802701""]",
legal_area_code,TEXT,Current legal/statistical area description code for state,"[""00""]",
internal_point_lat,TEXT,"Current latitude of the internal point, which is the point at or closest to the state's geographic center","[""+18.3267484"", ""+14.9367835"", ""-14.2668475""]",
division_code,TEXT,Current division code. Divisions consist of 2 or more states,"[""0"", ""1""]",
state_abbreviation,TEXT,2 letter abbreviation of state name as determined by the United States Postal Service,"[""VI"", ""MP"", ""AS""]",
state_geo_id,TEXT,Unique identifier for each state. Identical to state_fips_code,"[""78"", ""69"", ""60""]",
area_water_meters,NUMBER,"Current water area, in square meters","[1550244357, 4644260632, 1307243753]",
state_geom,BINARY,Points of a polygon that encompass the state. Should be used for geographic visualization,[],
state_name,TEXT,Full text name of state,"[""United States Virgin Islands"", ""Commonwealth of the Northern Mariana Islands"", ""American Samoa""]",
area_land_meters,NUMBER,"Current land area, in square meters","[348013711, 472284356, 197759070]",
