column_name,column_type,column_description,sample_value,ref_key
center_name,TEXT,"Center name, eg BCM, BI, WUGSC ","[""University of North Carolina""]",
index_file_name,TEXT,"Where available, GDC file name for index file ",[],
data_category,TEXT,"Category description of the underlying data, eg Clinical, Raw Sequencing Data, Simple Nucleotide Variation, Transcriptome Profiling  , etc","[""Gene expression""]",
associated_entities__case_gdc_id,TEXT,GDC case uuid for associated case(s),"[""58427bce-6b81-4083-aeda-25f59e292bbc"", ""42b3dfa3-152f-4ab7-ac9f-988c7f473bea"", ""c3e443b9-5dc5-4793-91e3-534f21485268""]",
experimental_strategy,TEXT,"Experimental strategy used to generate data (where applicable) e.g. WXS, RNA-Seq","[""Gene expression array""]",
archive_submitter_id,TEXT,"Original archive submitter name, eg  nationwidechildrens.org_BRCA.bio.Level_1.56","[""unc.edu_OV.AgilentG4502A_07_3.Level_3.1""]",
archive_state,TEXT,Archive state,"[""live""]",
associated_entities__entity_gdc_id,TEXT,GDC entity uuid for associated entity(ies),"[""a3e775b1-07ea-4f56-8026-0d8320817f8f"", ""1bcbe3ed-6b73-4eb2-bb0b-58d50344b6c8"", ""6317ca37-c735-4301-9199-22f2c672c700""]",
project_name,TEXT,Project Name; frequently the same as or similar to the project disease type eg   Acute Lymphoblastic Leukemia - Phase II   or   Breast Invasive Carcinoma   etc,"[""Ovarian Serous Cystadenocarcinoma""]",
file_name,TEXT,Name of file at the GDC,"[""US82800149_251976010673_S01_GE2-v5_10_Apr08.txt_lmean.out.logratio.gene.tcga_level3.data.txt"", ""US82800149_251976010518_S01_GE2-v5_10_Apr08.txt_lmean.out.logratio.gene.tcga_level3.data.txt"", ""US82800149_251976010655_S01_GE2-v5_10_Apr08.txt_lmean.out.logratio.gene.tcga_level3.data.txt""]",
program_name,TEXT,"Program name, eg TCGA or TARGET","[""TCGA""]",
associated_entities__entity_type,TEXT,"Associated entity type, eg   aliquot   or   case  ","[""aliquot""]",
project_disease_type,TEXT,"The type of disease studied by the project; e.g. Sarcoma,  Breast Invasive Carcinoma,Acute Lymphoblastic Leukemia, etc","[""Ovarian Serous Cystadenocarcinoma""]",
metadata_file_type,TEXT,"Type of metadata file, eg mage-tab","[""magetab""]",
file_type,TEXT,"File Type  -- eg aligned_reads , simple_somatic_mutation , gene_expression , etc","[""file""]",
archive_gdc_id,TEXT,GDC archive UUID,"[""16c2f144-e75e-4b6f-bd35-e1a8a4f299a3""]",
md5sum,TEXT,Md5sum for GDC data file,"[""df58a942fe8f58dc189befc9e39c9359"", ""a03f26c877398164c2bbcebe4578b900"", ""380c518d9970dd025da8d2fd29d519a2""]",
file_submitter_id,TEXT,Original submitter file id (eg CGHub analysis_id),[],
index_file_gdc_id,TEXT,"Where available, GDC file uuid for index file ",[],
updated_datetime,TEXT,"Timestamp of latest update, eg 2017-03-04T16:37:26.081298-06:00","[""2017-03-05T18:37:35.422891-06:00"", ""2017-03-05T11:11:41.221167-06:00"", ""2017-03-05T17:54:30.374523-06:00""]",
center_type,TEXT,"One of CGC, GSC, BCR, COM (or null)","[""CGCC""]",
file_tags,TEXT,"Semicolon-delimited list of file tags, eg  coverage , or  hg19;nocnv  , etc",[],
file_id,TEXT,GDC file identifier. This is a duplicate of file_gdc_id field found in some tables. ,"[""f1aee12b-e36c-47e0-8b6a-b077751e01c4"", ""dfb6e350-5af1-4964-999d-d65bf3215182"", ""5c8dbf1e-66b1-4678-ab26-212063fd4a3a""]",
access,TEXT,Data accessibility policy (open or controlled),"[""open""]",
metadata_file_name,TEXT,Name of GDC metadata file,"[""unc.edu_OV.AgilentG4502A_07_3.mage-tab.1.7.0.tar.gz""]",
project_short_name,TEXT,"Project name abbreviation; the program name appended with a project name abbreviation; eg. TCGA-OV, etc.","[""TCGA-OV""]",
metadata_file_id,TEXT,GDC file UUID for metadata (eg mage-tab) file,"[""5b582479-42da-46e8-bc5b-bbcf4465ad17""]",
