column_name,column_type,column_description,sample_value,ref_key
dbName,TEXT,"Referring to the default/main database at the GDC. In this table, this field is always legacy.","[""legacy""]",
file_tags,TEXT,"Semicolon-delimited list of file tags, eg  coverage  , or  hg19;nocnv  , etc",[],
associated_entities__entity_gdc_id,TEXT,GDC entity uuid for associated entity(ies),"[""0be011d0-f475-4a08-a9aa-8d3e11d8158e"", ""64916b61-6963-4bef-9d6b-39a4d5fadfdf"", ""0ff27158-eddb-4c53-984c-7ff2176b3f27""]",
archive_revision,NUMBER,Archive revision number,[5],
file_gdc_id,TEXT,Unique GDC identifier for this file (corresponds to the file_barcode)  --  this can be used to access more information from the GDC data portal like this: https://portal.gdc.cancer.gov/files/c21b332c-06c6-4403-9032-f91c8f407ba5,"[""f01d6ff2-e73c-4bd7-91a7-ecd3e38f7432"", ""4c82263d-697a-4592-9316-6c9915990654"", ""10a2cfbc-6ccb-41b7-9a67-c876aed64e13""]",
file_name,TEXT,Name of file at the GDC,"[""US82800149_251976010358_S01_GE2-v5_10_Apr08.txt_lmean.out.logratio.gene.tcga_level3.data.txt"", ""US82800149_251976010476_S01_GE2-v5_10_Apr08.txt_lmean.out.logratio.gene.tcga_level3.data.txt"", ""US82800149_251976010832_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt""]",
index_file_gdc_id,TEXT,"Where available, GDC file uuid for index file ",[],
program_dbgap_accession_number,TEXT,"Program dbGaP accession number, eg phs000178","[""phs000178""]",
data_format,TEXT,"File format of the underlying data, eg BCR XML, BAM","[""TXT""]",
md5sum,TEXT,Md5sum for GDC data file,"[""7ccbd6280e4dd1f54debb372988a0f66"", ""102e49dac2106cf1b2c6dd3530ba94d7"", ""fdfc64c8b48ec6b793f43959897b54b8""]",
associated_entities__entity_type,TEXT,"Associated entity type, eg   aliquot   or   case  ","[""aliquot""]",
access,TEXT,Data accessibility policy (open or controlled),"[""open""]",
project_name,TEXT,Project Name; frequently the same as or similar to the project disease type eg   Acute Lymphoblastic Leukemia - Phase II   or   Breast Invasive Carcinoma   etc,"[""Ovarian Serous Cystadenocarcinoma""]",
metadata_file_type,TEXT,"Type of metadata file, eg mage-tab","[""magetab""]",
file_type,TEXT,"File Type  -- eg aligned_reads, simple_somatic_mutation, gene_expression, etc","[""file""]",
archive_submitter_id,TEXT,"Original archive sumbitter name, eg  nationwidechildrens.org_BRCA.bio.Level_1.56","[""unc.edu_OV.AgilentG4502A_07_3.Level_3.1""]",
archive_gdc_id,TEXT,GDC archive UUID,"[""16c2f144-e75e-4b6f-bd35-e1a8a4f299a3""]",
program_name,TEXT,"Program name, eg TCGA or TARGET","[""TCGA""]",
data_type,TEXT,"Experimental source of the data type, eg Tissue slide image, RNA-Seq","[""Gene expression quantification""]",
project_dbgap_accession_number,TEXT,"Program dbGaP accession number, eg phs000189",[],
updated_datetime,TEXT,"Timestamp of latest update, eg 2017-03-04T16:37:26.081298-06:00","[""2017-03-05T11:34:30.601697-06:00"", ""2017-03-05T10:52:48.449603-06:00"", ""2017-03-05T10:23:36.058190-06:00""]",
platform,TEXT,"Platform used to generate this data, eg  Illumina  , or  Affymetrix SNP 6.11","[""AgilentG4502A_07_3""]",
associated_entities__case_gdc_id,TEXT,GDC case uuid for associated case(s),"[""d1eeaca3-52c0-4a0c-916a-fd64cec911d9"", ""9e18238f-ae85-4b75-ae87-d92da9731a40"", ""b0839f46-8c82-4619-be3d-c857a1759463""]",
file_id,TEXT,GDC file identifier. This is a duplicate of file_gdc_id field found in some tables. ,"[""f01d6ff2-e73c-4bd7-91a7-ecd3e38f7432"", ""4c82263d-697a-4592-9316-6c9915990654"", ""10a2cfbc-6ccb-41b7-9a67-c876aed64e13""]",
acl,TEXT,"Access Control List -- if access is controlled, this field contains the dbGaP accession, eg phs000179","[""open""]",
metadata_file_name,TEXT,Name of GDC metadata file,"[""unc.edu_OV.AgilentG4502A_07_3.mage-tab.1.7.0.tar.gz""]",
data_category,TEXT,"Category description of the underlying data, eg Clinical, Raw Sequencing Data, Simple Nucleotide Variation, Transcriptome Profiling  , etc","[""Gene expression""]",
project_disease_type,TEXT,"The type of disease studied by the project; e.g. Sarcoma,  Breast Invasive Carcinoma,Acute Lymphoblastic Leukemia, etc","[""Ovarian Serous Cystadenocarcinoma""]",
file_state,TEXT,File state -- either live or submitted,"[""live""]",
file_size,NUMBER,The size of the file measured in bytes,"[296272, 295602, 295946]",
index_file_name,TEXT,"Where available, GDC file name for index file ",[],
created_datetime,TEXT,"Timestamp of creation, eg 2016-10-27T21:58:12.297090-05:11",[],
file_submitter_id,TEXT,Original submitter file ID (eg CGHub analysis_id),[],
metadata_file_size,TEXT,Size of metadata file,[],
case_gdc_id,TEXT,GDC unique identifier,"[""d1eeaca3-52c0-4a0c-916a-fd64cec911d9"", ""9e18238f-ae85-4b75-ae87-d92da9731a40"", ""b0839f46-8c82-4619-be3d-c857a1759463""]",
archive_state,TEXT,Archive state,"[""live""]",
center_code,TEXT,"TCGA codes for the Professional Organization or Group (Center) which has submitted the data, more info: https://gdc.cancer.gov/resources-TCGA-users/TCGA-code-tables/center-codes","[""07""]",
center_type,TEXT,"One of CGC, GSC, BCR, COM (or null)","[""CGCC""]",
project_short_name,TEXT,"Project name abbreviation; the program name appended with a project name abbreviation; eg. TCGA-OV, etc.","[""TCGA-OV""]",
center_name,TEXT,"Center name, eg BCM, BI, WUGSC ","[""University of North Carolina""]",
index_file_size,NUMBER,"Where available, size of the index file in bytes ",[],
associated_entities__entity_submitter_id,TEXT,Submitter id for associated entity(ies),"[""TCGA-24-0980-01A-01R-0406-07"", ""TCGA-23-1023-01A-02R-0436-07"", ""TCGA-31-1951-01A-01R-0655-07""]",
experimental_strategy,TEXT,"Experimental strategy used to generate data (where applicable) e.g. WXS, RNA-Seq","[""Gene expression array""]",
center_short_name,TEXT,"Center abbreviation, eg WUSM","[""UNC""]",
metadata_file_id,TEXT,GDC file UUID for metadata (eg mage-tab) file,"[""5b582479-42da-46e8-bc5b-bbcf4465ad17""]",
