original_column_name,column_name,column_description,data_format,value_description
sensitivityregistry,,"BIGSERIAL PRIMARY KEY, unique ID for each record of sensitivity details.",bigint,
artref,,CHAR(10) FOREIGN KEY referencing ArtifactsCore(ArtRegistry).,character,
envsensitivity,,"CHAR(20) for overall environmental sensitivity (possible values: 'Low', 'High', 'Medium').",character,
lightsensitivity,,"VARCHAR(80) describing light/UV sensitivity (possible values: 'High', 'Low', 'Medium').",character varying,
tempsensitivity,,"VARCHAR(50) summarizing temperature tolerance (possible values: 'High', 'Low', 'Medium').",character varying,
humiditysensitivity,,"TEXT detailing humidity requirements or maximum humidity tolerance (possible values: 'Medium', 'High', 'Low').",text,
vibrasensitivity,,"CHAR(20) describing vibration tolerance (possible values: 'Medium', 'High', 'Low').",character,
pollutantsensitivity,,"VARCHAR(100) indicating susceptibility to pollutants (possible values: 'High', 'Medium', 'Low').",character varying,
pestsensitivity,,"TEXT describing vulnerability to pests (possible values: 'High', 'Low', 'Medium').",text,
handlesensitivity,,"CHAR(20) for handling sensitivity (possible values: 'Medium', 'Low', 'High').",character,
transportsensitivity,,"VARCHAR(50) specifying special packaging needs (possible values: 'High', 'Low', 'Medium').",character varying,
displaysensitivity,,"VARCHAR(120) noting special display requirements (possible values: 'Low', 'High', 'Medium').",character varying,
storagesensitivity,,"TEXT detailing storage conditions (possible values: 'Medium', 'Low', 'High').",text,
