column_name,column_type,column_description,sample_value,ref_key
specialofferid,NUMBER,,[1],
orderqty,NUMBER,,"[1, 6, 2]",
salesorderid,NUMBER,,[43659],
unitpricediscount,FLOAT,,[0.0],
salesorderdetailid,NUMBER,,"[3, 4, 7]",
modifieddate,TEXT,,"[""2011-05-31 00:00:00""]",
productid,NUMBER,,"[778, 771, 774]",
unitprice,FLOAT,,"[2024.994, 2039.994, 5.7]",
rowguid,TEXT,,"[""475cf8c6-49f6-486e-b0ad-afc6a50cdd2f"", ""04c4de91-5815-45d6-8670-f462719fbce3"", ""80667840-f962-4ee3-96e0-aeca108e0d4f""]",
carriertrackingnumber,TEXT,,"[""4911-403C-98""]",
