original_column_name,column_name,column_description,data_format,value_description
coordevalregistry,,VARCHAR(20). Unique coordination and evaluation registry identifier. PK.,character varying,
coord_dist_ref,,VARCHAR(20). Disaster event reference. FK to DisasterEvents.,character varying,
coordopsref,,VARCHAR(20). Operations reference. FK to Operations.,character varying,
secincidentcount,,BIGINT. Security incident count. Example: 83.,bigint,
safety_ranking,,"SafetyRanking_enum. Safety ranking level. **NULL means safety ranking not assessed.**. Possible values: High Risk, Moderate, Safe.",USER-DEFINED,
accesslimitation,,"TEXT. Access limitation description. **NULL means no access limitations.**. Possible values: Partial, Severe.",text,
coord_effect_lvl,,"CoordEffectLvl_enum. Coordination effect level. Possible values: High, Low, Medium.",USER-DEFINED,
partnerorgs,,TEXT. Partner organizations involved. Example: 9.0.,text,
infosharingstate,,"InfoSharingState_enum. Information-sharing effectiveness. Possible values: Effective, Limited, Poor.",USER-DEFINED,
report_compliance,,REAL. Report compliance percentage. Example: 91.0.,real,
dataqualityvalue,,BIGINT. Data quality score. Example: 3.8.,bigint,
monitoring_freq,,"TEXT. Monitoring frequency description. Possible values: Daily, Monthly, Weekly.",text,
evaluationstage,,"EvaluationStage_enum. Evaluation stage status. **NULL means evaluation stage not set.**. Possible values: Current, Due, Overdue.",USER-DEFINED,
lessons_learned_stage,,"LessonsLearnedStage_enum. Lessons learned stage. Possible values: Documented, In Progress, Pending.",USER-DEFINED,
contingencyplanstage,,"ContingencyPlanStage_enum. Contingency plan stage. Possible values: Due, Overdue, Updated.",USER-DEFINED,
risk_mitigation_steps,,"RiskMitigationSteps_enum. Risk mitigation steps status. Possible values: Adequate, Insufficient, Partial.",USER-DEFINED,
insurance_scope,,"TEXT. Insurance coverage scope. Possible values: Full, Partial.",text,
compliancestate,,"ComplianceState_enum. Compliance status. Possible values: Compliant, Non-Compliant, Partial.",USER-DEFINED,
audit_state,,"AuditState_enum. Audit state. Possible values: Completed, Due, Overdue.",USER-DEFINED,
qualitycontrolsteps,,"QualityControlSteps_enum. Quality control steps evaluation. Possible values: Moderate, Strong, Weak.",USER-DEFINED,
stakeholder_satisf,,REAL. Stakeholder satisfaction score. Example: 4.0.,real,
mediacoversentiment,,"MediaCoverSentiment_enum. Media coverage sentiment. Possible values: Negative, Neutral, Positive.",USER-DEFINED,
public_perception,,TEXT. Public perception of the response. Example: 3.5★.,text,
documentation_state,,"TEXT. Documentation state of the coordination efforts. Possible values: Complete, Incomplete, Partial.",text,
lessonsrecorded,,TEXT. Status of lessons learned recording. Example: 5.,text,
bestpracticeslisted,,TEXT. Best practices listing status. Example: 2.,text,
improvement_recs,,TEXT. Improvement recommendations. Example: 25.,text,
next_review_date,,DATE. Next scheduled review date. Example: 2025-04-22.,date,
notes,,"TEXT. Additional notes. **NULL means no notes recorded.**. Possible values: Delayed due to weather, Delivered without incident, Handle with care, Priority shipment, Rerouted to alternate hub.",text,
